Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,10641 (7074 -- 17990),Decreasing,0.78 (0.69 -- 0.88),-0.31 (-0.45 -- -0.16),-2.3 (-4.4 -- -1.5)
Belgium,1727 (823 -- 4822),Decreasing,0.62 (0.49 -- 0.81),-0.58 (-0.86 -- -0.26),-1.2 (-2.7 -- -0.81)
Bulgaria,4381 (2788 -- 7673),Decreasing,0.82 (0.74 -- 0.9),-0.24 (-0.37 -- -0.13),-2.8 (-5.4 -- -1.9)
Croatia,1490 (936 -- 2383),Decreasing,0.64 (0.57 -- 0.73),-0.54 (-0.69 -- -0.39),-1.3 (-1.8 -- -1)
Cyprus,9330 (4513 -- 20790),Likely decreasing,0.79 (0.63 -- 1),-0.3 (-0.58 -- 0.022),-2.3 (31 -- -1.2)
Czechia,1308 (746 -- 2651),Decreasing,0.79 (0.66 -- 0.96),-0.3 (-0.51 -- -0.047),-2.3 (-15 -- -1.4)
Denmark,2585 (1242 -- 9261),Likely decreasing,0.79 (0.66 -- 1.1),-0.3 (-0.52 -- 0.06),-2.3 (12 -- -1.3)
Estonia,679 (434 -- 1171),Decreasing,0.76 (0.67 -- 0.85),-0.34 (-0.49 -- -0.2),-2.1 (-3.5 -- -1.4)
Finland,9688 (5599 -- 18151),Decreasing,0.73 (0.64 -- 0.88),-0.39 (-0.55 -- -0.16),-1.8 (-4.3 -- -1.3)
France,169696 (99404 -- 309818),Decreasing,0.84 (0.74 -- 0.93),-0.22 (-0.37 -- -0.09),-3.2 (-7.7 -- -1.9)
Germany,16060 (10020 -- 27402),Decreasing,0.76 (0.64 -- 0.83),-0.34 (-0.57 -- -0.23),-2 (-3 -- -1.2)
Greece,38225 (20917 -- 79698),Decreasing,0.78 (0.67 -- 0.91),-0.32 (-0.5 -- -0.11),-2.2 (-6.2 -- -1.4)
Hungary,425 (255 -- 753),Decreasing,0.66 (0.58 -- 0.76),-0.51 (-0.68 -- -0.34),-1.4 (-2 -- -1)
Iceland,356 (149 -- 994),Likely increasing,1 (0.85 -- 1.2),0.028 (-0.21 -- 0.25),24 (2.8 -- -3.3)
Ireland,3866 (2319 -- 7348),Decreasing,0.84 (0.74 -- 0.93),-0.21 (-0.38 -- -0.095),-3.2 (-7.3 -- -1.8)
Italy,57186 (28032 -- 140642),Decreasing,0.61 (0.48 -- 0.79),-0.6 (-0.88 -- -0.3),-1.2 (-2.3 -- -0.78)
Latvia,455 (215 -- 1028),Decreasing,0.83 (0.67 -- 0.95),-0.23 (-0.49 -- -0.06),-3 (-12 -- -1.4)
Liechtenstein,2 (0 -- 18),Likely decreasing,0.75 (0.39 -- 1),-0.36 (-1.1 -- 0.061),-1.9 (11 -- -0.61)
Lithuania,1546 (951 -- 2772),Decreasing,0.81 (0.71 -- 0.9),-0.26 (-0.42 -- -0.14),-2.7 (-5.1 -- -1.6)
Luxembourg,464 (248 -- 978),Decreasing,0.72 (0.61 -- 0.87),-0.41 (-0.6 -- -0.17),-1.7 (-4 -- -1.1)
Malta,837 (437 -- 1822),Likely decreasing,0.96 (0.85 -- 1.1),-0.053 (-0.21 -- 0.16),-13 (4.4 -- -3.3)
Netherlands,1239 (693 -- 2222),Decreasing,0.75 (0.64 -- 0.85),-0.36 (-0.54 -- -0.2),-2 (-3.5 -- -1.3)
Norway,1801 (1162 -- 3140),Decreasing,0.87 (0.78 -- 0.96),-0.18 (-0.3 -- -0.047),-3.9 (-15 -- -2.3)
Poland,1687 (846 -- 4461),Decreasing,0.72 (0.57 -- 0.9),-0.4 (-0.69 -- -0.13),-1.7 (-5.2 -- -1)
Portugal,23580 (12771 -- 45323),Likely decreasing,0.94 (0.8 -- 1),-0.078 (-0.28 -- 0.053),-8.9 (13 -- -2.5)
Romania,6702 (4095 -- 11879),Decreasing,0.75 (0.65 -- 0.85),-0.36 (-0.52 -- -0.21),-1.9 (-3.4 -- -1.3)
Slovakia,507 (261 -- 1286),Decreasing,0.72 (0.58 -- 0.88),-0.4 (-0.66 -- -0.17),-1.7 (-4.2 -- -1)
Slovenia,535 (278 -- 1158),Decreasing,0.72 (0.59 -- 0.85),-0.4 (-0.64 -- -0.2),-1.7 (-3.5 -- -1.1)
Spain,141340 (58953 -- 299153),Likely decreasing,0.9 (0.7 -- 1),-0.14 (-0.45 -- 0.021),-5.1 (33 -- -1.5)
Sweden,4571 (3080 -- 7525),Decreasing,0.83 (0.76 -- 0.89),-0.24 (-0.34 -- -0.15),-2.9 (-4.7 -- -2)
