Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,576 (185 -- 2220),Likely increasing,1.1 (0.94 -- 1.4),0.16 (-0.079 -- 0.46),4.2 (1.5 -- -8.7)
Belgium,74032 (21183 -- 245539),Likely increasing,1.1 (0.88 -- 1.4),0.15 (-0.15 -- 0.4),4.5 (1.7 -- -4.5)
Bulgaria,5052 (2199 -- 12618),Increasing,1.6 (1.2 -- 2.1),0.64 (0.26 -- 1),1.1 (0.69 -- 2.6)
Czechia,18491 (8511 -- 44182),Increasing,1.3 (1.1 -- 1.5),0.33 (0.16 -- 0.55),2.1 (1.3 -- 4.2)
Denmark,3419 (1286 -- 9900),Likely increasing,1.1 (0.84 -- 1.4),0.077 (-0.22 -- 0.48),9 (1.4 -- -3.2)
Greece,330013 (139852 -- 783935),Likely increasing,1.1 (0.97 -- 1.3),0.14 (-0.037 -- 0.29),5.1 (2.4 -- -19)
Hungary,1876 (597 -- 5884),Increasing,1.4 (1.1 -- 1.8),0.41 (0.11 -- 0.76),1.7 (0.91 -- 6.2)
Iceland,1837 (649 -- 5557),Likely increasing,1.1 (0.9 -- 1.3),0.11 (-0.13 -- 0.36),6.2 (1.9 -- -5.2)
Ireland,29320 (12399 -- 78749),Stable,1 (0.82 -- 1.2),0.027 (-0.24 -- 0.22),26 (3.2 -- -2.9)
Liechtenstein,40 (14 -- 131),Likely increasing,1.1 (0.83 -- 1.4),0.07 (-0.23 -- 0.47),9.9 (1.5 -- -3)
Lithuania,24522 (11661 -- 56904),Increasing,1.5 (1.3 -- 1.7),0.52 (0.29 -- 0.74),1.3 (0.94 -- 2.3)
Luxembourg,12182 (3186 -- 52221),Likely increasing,1.1 (0.84 -- 1.3),0.11 (-0.21 -- 0.38),6.5 (1.8 -- -3.2)
Malta,7705 (1922 -- 37169),Likely increasing,1.1 (0.84 -- 1.4),0.11 (-0.21 -- 0.45),6.4 (1.6 -- -3.3)
Poland,123404 (51316 -- 305145),Increasing,1.5 (1.3 -- 1.7),0.5 (0.33 -- 0.71),1.4 (0.97 -- 2.1)
Portugal,59836 (23532 -- 171295),Stable,0.98 (0.78 -- 1.2),-0.02 (-0.31 -- 0.19),-35 (3.6 -- -2.2)
Romania,243231 (112548 -- 541813),Increasing,1.7 (1.6 -- 2),0.73 (0.58 -- 0.9),0.94 (0.77 -- 1.2)
Slovenia,4495 (2089 -- 10667),Increasing,1.3 (1.1 -- 1.6),0.36 (0.17 -- 0.6),1.9 (1.2 -- 4.1)
Sweden,22973 (10209 -- 51369),Increasing,1.3 (1.1 -- 1.5),0.29 (0.14 -- 0.5),2.4 (1.4 -- 4.9)
