Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,457 (150 -- 1794),Increasing,1.3 (1 -- 1.7),0.3 (0.029 -- 0.7),2.3 (0.99 -- 24)
Belgium,99325 (28955 -- 313500),Likely increasing,1.2 (0.93 -- 1.5),0.23 (-0.09 -- 0.5),3.1 (1.4 -- -7.7)
Bulgaria,2298 (962 -- 5844),Increasing,1.4 (1.1 -- 1.8),0.41 (0.11 -- 0.74),1.7 (0.93 -- 6.4)
Czechia,14991 (6629 -- 37039),Increasing,1.3 (1.1 -- 1.5),0.3 (0.14 -- 0.5),2.3 (1.4 -- 5)
Denmark,3305 (1255 -- 9498),Likely increasing,1.1 (0.88 -- 1.5),0.14 (-0.16 -- 0.54),5 (1.3 -- -4.4)
Greece,320702 (149255 -- 774608),Increasing,1.2 (1 -- 1.3),0.19 (0.041 -- 0.33),3.6 (2.1 -- 17)
Hungary,1214 (450 -- 3682),Increasing,1.3 (1.1 -- 1.8),0.37 (0.067 -- 0.75),1.9 (0.92 -- 10)
Iceland,1843 (685 -- 5378),Likely increasing,1.1 (0.87 -- 1.3),0.13 (-0.18 -- 0.38),5.5 (1.8 -- -3.9)
Ireland,41692 (16229 -- 107297),Likely increasing,1.1 (0.86 -- 1.3),0.082 (-0.19 -- 0.3),8.4 (2.3 -- -3.6)
Liechtenstein,47 (13 -- 240),Increasing,1.3 (1 -- 1.9),0.32 (0.0078 -- 0.86),2.1 (0.81 -- 89)
Lithuania,14541 (7553 -- 32640),Increasing,1.4 (1.2 -- 1.7),0.47 (0.25 -- 0.69),1.5 (1 -- 2.8)
Luxembourg,18473 (4824 -- 85625),Likely increasing,1.2 (0.91 -- 1.5),0.22 (-0.11 -- 0.53),3.2 (1.3 -- -6.6)
Malta,11940 (3137 -- 48497),Likely increasing,1.2 (0.95 -- 1.6),0.28 (-0.067 -- 0.64),2.5 (1.1 -- -10)
Poland,62529 (27299 -- 149441),Increasing,1.4 (1.2 -- 1.7),0.47 (0.28 -- 0.67),1.5 (1 -- 2.5)
Portugal,74890 (26163 -- 253869),Stable,1 (0.8 -- 1.2),0.032 (-0.27 -- 0.27),22 (2.6 -- -2.5)
Romania,129090 (61810 -- 278316),Increasing,1.7 (1.5 -- 2),0.72 (0.53 -- 0.92),0.96 (0.75 -- 1.3)
Slovenia,3310 (1459 -- 8677),Increasing,1.3 (1.1 -- 1.6),0.33 (0.13 -- 0.59),2.1 (1.2 -- 5.5)
Sweden,16850 (8202 -- 41107),Increasing,1.3 (1.1 -- 1.5),0.31 (0.16 -- 0.5),2.2 (1.4 -- 4.4)
