region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,317512 (168480 -- 663839),317512,356892,174918,168480,244379,285642,352926,424994,663839,New confirmed cases by infection date,Increasing,0.036
United Kingdom,262626 (159783 -- 463126),262626,280728,94754,159783,214651,243613,286742,328556,463126,New confirmed cases by infection date,Likely increasing,0.079
Belgium,210836 (44462 -- 1964520),210836,609321,2495290,44462,103185,157791,285056,473319,1964520,New confirmed cases by infection date,Likely increasing,0.093
Netherlands,106330 (56094 -- 199541),106330,114903,47926,56094,82767,96676,116469,137291,199541,New confirmed cases by infection date,Likely increasing,0.099
Czechia,98522 (49595 -- 175857),98522,103895,39392,49595,77212,89991,107923,124919,175857,New confirmed cases by infection date,Likely increasing,0.059
Austria,86401 (55144 -- 129851),86401,88596,23040,55144,72820,81086,92032,102025,129851,New confirmed cases by infection date,Likely increasing,0.057
Poland,83559 (51051 -- 125841),83559,85239,23094,51051,69543,78050,89008,98813,125841,New confirmed cases by infection date,Likely increasing,0.36
Hungary,64345 (38323 -- 110141),64345,68018,23333,38323,52161,59456,69639,79536,110141,New confirmed cases by infection date,Increasing,0.047
France,58517 (20282 -- 216643),58517,82363,93956,20282,36588,48264,69938,94275,216643,New confirmed cases by infection date,Likely increasing,0.26
Slovakia,55659 (22407 -- 110278),55659,59678,29122,22407,41717,50290,61015,71406,110278,New confirmed cases by infection date,Likely increasing,0.12
Italy,51227 (18751 -- 73620),51227,50976,14467,18751,42672,47906,54229,59535,73620,New confirmed cases by infection date,Likely increasing,0.094
Greece,33062 (15956 -- 52175),33062,33455,11254,15956,25283,30052,36261,41352,52175,New confirmed cases by infection date,Stable,0.57
Croatia,31134 (17348 -- 54026),31134,32683,11369,17348,24690,28767,34093,38758,54026,New confirmed cases by infection date,Stable,0.42
Ireland,28189 (15442 -- 55354),28189,30950,13590,15442,22209,25793,30998,36458,55354,New confirmed cases by infection date,Likely increasing,0.07
Switzerland,24101 (8018 -- 92221),24101,34232,34901,8018,15251,20267,29002,40276,92221,New confirmed cases by infection date,Likely increasing,0.15
Denmark,22463 (13963 -- 38094),22463,23745,8009,13963,18386,20826,24253,27473,38094,New confirmed cases by infection date,Likely increasing,0.057
Spain,17931 (6425 -- 68403),17931,25407,25796,6425,11364,15031,21532,29794,68403,New confirmed cases by infection date,Likely increasing,0.28
Slovenia,14010 (7298 -- 25396),14010,14922,5944,7298,10850,12658,15360,18040,25396,New confirmed cases by infection date,Likely decreasing,0.71
Norway,11082 (5841 -- 20400),11082,11890,4765,5841,8665,10089,12243,14250,20400,New confirmed cases by infection date,Likely increasing,0.39
Portugal,11035 (7590 -- 17025),11035,11474,2979,7590,9389,10356,11726,13001,17025,New confirmed cases by infection date,Increasing,0.007
Romania,9510 (6052 -- 13539),9510,9648,2321,6052,8140,9000,10113,11058,13539,New confirmed cases by infection date,Decreasing,1
Lithuania,8585 (6238 -- 11828),8585,8758,1714,6238,7560,8205,9036,9773,11828,New confirmed cases by infection date,Decreasing,0.96
Bulgaria,7312 (4204 -- 12177),7312,7640,2532,4204,5786,6705,7932,9148,12177,New confirmed cases by infection date,Decreasing,1
Sweden,3988 (2367 -- 5987),3988,4059,1198,2367,3282,3722,4232,4655,5987,New confirmed cases by infection date,Stable,0.52
Latvia,3734 (2177 -- 6642),3734,3971,1408,2177,3028,3440,4035,4626,6642,New confirmed cases by infection date,Likely decreasing,0.93
Estonia,2455 (1250 -- 4391),2455,2578,993,1250,1874,2219,2681,3096,4391,New confirmed cases by infection date,Decreasing,0.99
Finland,2443 (971 -- 8258),2443,3336,4333,971,1683,2135,2854,3699,8258,New confirmed cases by infection date,Stable,0.57
Luxembourg,1189 (636 -- 2498),1189,1330,664,636,927,1079,1308,1567,2498,New confirmed cases by infection date,Likely increasing,0.15
Cyprus,1095 (384 -- 4047),1095,1581,2109,384,703,922,1340,1828,4047,New confirmed cases by infection date,Likely increasing,0.32
Iceland,984 (215 -- 4514),984,1564,2578,215,541,780,1213,1757,4514,New confirmed cases by infection date,Likely increasing,0.27
Malta,361 (132 -- 862),361,410,235,132,243,316,416,523,862,New confirmed cases by infection date,Likely increasing,0.31
Liechtenstein,117 (32 -- 459),117,167,184,32,70,97,142,204,459,New confirmed cases by infection date,Likely increasing,0.23
Belgium,1.4 (0.86 -- 2.5),1.4,1.5,0.58,0.86,1.2,1.3,1.5,1.7,2.5,Effective reproduction no.,Likely increasing,0.093
Hungary,1.4 (1 -- 1.8),1.4,1.4,0.26,1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.047
Austria,1.3 (0.99 -- 1.5),1.3,1.3,0.17,0.99,1.2,1.2,1.3,1.4,1.5,Effective reproduction no.,Likely increasing,0.057
Czechia,1.3 (0.98 -- 1.6),1.3,1.3,0.21,0.98,1.2,1.3,1.4,1.5,1.6,Effective reproduction no.,Likely increasing,0.059
Denmark,1.3 (0.99 -- 1.8),1.3,1.3,0.26,0.99,1.2,1.2,1.4,1.5,1.8,Effective reproduction no.,Likely increasing,0.057
Germany,1.3 (1 -- 1.7),1.3,1.3,0.24,1,1.2,1.3,1.4,1.5,1.7,Effective reproduction no.,Increasing,0.036
Iceland,1.3 (0.62 -- 2.4),1.3,1.4,0.61,0.62,0.98,1.1,1.4,1.6,2.4,Effective reproduction no.,Likely increasing,0.27
Liechtenstein,1.3 (0.68 -- 2.4),1.3,1.4,0.55,0.68,1,1.2,1.4,1.7,2.4,Effective reproduction no.,Likely increasing,0.23
