region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
United Kingdom,137519 (62404 -- 280520),137519,150021,69312,62404,100929,122479,153806,185381,280520,New confirmed cases by infection date,Likely decreasing,0.71
France,63638 (12223 -- 312094),63638,102809,142731,12223,34767,50542,80147,116929,312094,New confirmed cases by infection date,Likely decreasing,0.66
Italy,29387 (15346 -- 55937),29387,31706,13064,15346,22624,26706,32384,37991,55937,New confirmed cases by infection date,Stable,0.54
Germany,23764 (7197 -- 63439),23764,28369,19661,7197,14921,20273,27784,36541,63439,New confirmed cases by infection date,Likely decreasing,0.86
Spain,23425 (7296 -- 67219),23425,28792,22618,7296,15251,19890,27278,35183,67219,New confirmed cases by infection date,Likely decreasing,0.78
Switzerland,14847 (2121 -- 63175),14847,24059,45393,2121,7699,11788,18444,26838,63175,New confirmed cases by infection date,Likely increasing,0.35
Greece,11256 (5202 -- 23334),11256,12459,5871,5202,8341,10111,12699,15313,23334,New confirmed cases by infection date,Likely decreasing,0.69
Portugal,10497 (6979 -- 15595),10497,10769,2701,6979,8909,9839,11115,12346,15595,New confirmed cases by infection date,Likely decreasing,0.71
Norway,10387 (6621 -- 20872),10387,11671,5332,6621,8522,9630,11229,13174,20872,New confirmed cases by infection date,Increasing,0.0023
Ireland,9426 (4980 -- 17317),9426,10106,4057,4980,7399,8618,10346,12017,17317,New confirmed cases by infection date,Stable,0.47
Belgium,8931 (2829 -- 29803),8931,12077,14579,2829,6014,7744,10544,13807,29803,New confirmed cases by infection date,Likely increasing,0.39
Bulgaria,8332 (5365 -- 12992),8332,8647,2482,5365,6934,7767,8899,9888,12992,New confirmed cases by infection date,Likely increasing,0.34
Netherlands,7236 (2335 -- 21520),7236,9111,6787,2335,4622,6042,8619,11713,21520,New confirmed cases by infection date,Likely decreasing,0.74
Romania,6902 (4449 -- 10636),6902,7155,1955,4449,5844,6499,7369,8196,10636,New confirmed cases by infection date,Increasing,0.024
Sweden,6558 (2336 -- 21247),6558,8639,8107,2336,4408,5668,7684,10019,21247,New confirmed cases by infection date,Likely increasing,0.21
Austria,5590 (2286 -- 12421),5590,6296,3408,2286,3930,4906,6339,7916,12421,New confirmed cases by infection date,Likely decreasing,0.63
Denmark,3567 (1146 -- 10331),3567,4494,3829,1146,2288,3028,4234,5654,10331,New confirmed cases by infection date,Likely decreasing,0.6
Croatia,3124 (1611 -- 5359),3124,3274,1260,1611,2461,2848,3370,3888,5359,New confirmed cases by infection date,Likely increasing,0.23
Slovenia,2544 (730 -- 7758),2544,3174,2486,730,1571,2148,3053,4008,7758,New confirmed cases by infection date,Stable,0.46
