Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,5590 (2286 -- 12421),Likely decreasing,0.89 (0.46 -- 1.6),-0.02 (-0.13 -- 0.088),-34 (7.9 -- -5.2)
Belgium,8931 (2829 -- 29803),Likely increasing,1 (0.64 -- 1.4),0.0059 (-0.08 -- 0.068),120 (10 -- -8.7)
Bulgaria,8332 (5365 -- 12992),Likely increasing,1.1 (0.83 -- 1.4),0.011 (-0.034 -- 0.059),61 (12 -- -21)
Croatia,3124 (1611 -- 5359),Likely increasing,1.2 (0.76 -- 1.6),0.03 (-0.05 -- 0.087),23 (8 -- -14)
Cyprus,975 (269 -- 3076),Likely decreasing,0.82 (0.38 -- 1.6),-0.035 (-0.17 -- 0.09),-20 (7.7 -- -4.2)
Czechia,827 (379 -- 1939),Stable,0.95 (0.57 -- 1.6),-0.0098 (-0.098 -- 0.088),-70 (7.9 -- -7.1)
Denmark,3567 (1146 -- 10331),Likely decreasing,0.89 (0.37 -- 1.9),-0.021 (-0.17 -- 0.12),-33 (5.7 -- -4.1)
Estonia,1875 (839 -- 4001),Likely increasing,1.1 (0.66 -- 1.7),0.015 (-0.074 -- 0.1),45 (6.6 -- -9.3)
Finland,2016 (902 -- 4203),Likely decreasing,0.83 (0.55 -- 1.2),-0.033 (-0.1 -- 0.027),-21 (26 -- -6.8)
France,63638 (12223 -- 312094),Likely decreasing,0.85 (0.37 -- 1.8),-0.03 (-0.17 -- 0.11),-23 (6.3 -- -4.1)
Germany,23764 (7197 -- 63439),Likely decreasing,0.63 (0.27 -- 1.2),-0.081 (-0.22 -- 0.038),-8.6 (18 -- -3.2)
Greece,11256 (5202 -- 23334),Likely decreasing,0.85 (0.46 -- 1.5),-0.03 (-0.13 -- 0.073),-23 (9.5 -- -5.2)
Hungary,763 (83 -- 6346),Likely increasing,1.3 (0.37 -- 3.8),0.051 (-0.17 -- 0.27),14 (2.6 -- -4.2)
Iceland,335 (29 -- 3556),Likely decreasing,0.83 (0.22 -- 2.9),-0.033 (-0.25 -- 0.21),-21 (3.3 -- -2.8)
Ireland,9426 (4980 -- 17317),Stable,1 (0.75 -- 1.4),0.0026 (-0.05 -- 0.056),270 (12 -- -14)
Italy,29387 (15346 -- 55937),Stable,0.97 (0.62 -- 1.5),-0.0046 (-0.085 -- 0.073),-150 (9.5 -- -8.2)
Latvia,1354 (798 -- 2547),Likely increasing,1.3 (0.98 -- 1.9),0.05 (-0.0045 -- 0.12),14 (5.8 -- -150)
Liechtenstein,10 (0 -- 97),Likely decreasing,0.49 (0.084 -- 1.3),-0.12 (-0.38 -- 0.052),-5.6 (13 -- -1.8)
Lithuania,2227 (781 -- 6222),Likely decreasing,0.89 (0.42 -- 1.8),-0.021 (-0.15 -- 0.11),-34 (6.3 -- -4.7)
Luxembourg,458 (51 -- 3136),Stable,1.1 (0.21 -- 4.1),0.011 (-0.25 -- 0.28),66 (2.4 -- -2.7)
Malta,72 (12 -- 357),Likely decreasing,0.54 (0.15 -- 1.8),-0.11 (-0.3 -- 0.11),-6.6 (6.4 -- -2.3)
Netherlands,7236 (2335 -- 21520),Likely decreasing,0.7 (0.26 -- 1.7),-0.064 (-0.22 -- 0.1),-11 (6.9 -- -3.2)
Norway,10387 (6621 -- 20872),Increasing,1.4 (1.2 -- 2.1),0.066 (0.031 -- 0.15),10 (4.7 -- 22)
Poland,1234 (803 -- 2029),Likely increasing,1.1 (0.89 -- 1.5),0.023 (-0.021 -- 0.082),30 (8.5 -- -32)
Portugal,10497 (6979 -- 15595),Likely decreasing,0.93 (0.73 -- 1.1),-0.013 (-0.056 -- 0.025),-54 (27 -- -12)
Romania,6902 (4449 -- 10636),Increasing,1.4 (1.1 -- 1.8),0.067 (0.015 -- 0.12),10 (6 -- 45)
Slovakia,685 (249 -- 1975),Likely increasing,1.2 (0.76 -- 1.9),0.031 (-0.049 -- 0.12),22 (5.9 -- -14)
Slovenia,2544 (730 -- 7758),Stable,1.1 (0.42 -- 2.2),0.0095 (-0.15 -- 0.16),73 (4.4 -- -4.7)
Spain,23425 (7296 -- 67219),Likely decreasing,0.76 (0.36 -- 1.4),-0.049 (-0.17 -- 0.066),-14 (10 -- -4.1)
Sweden,6558 (2336 -- 21247),Likely increasing,1.1 (0.77 -- 1.7),0.023 (-0.047 -- 0.097),31 (7.2 -- -15)
Switzerland,14847 (2121 -- 63175),Likely increasing,1.1 (0.49 -- 2),0.025 (-0.12 -- 0.13),28 (5.3 -- -5.6)
United Kingdom,137519 (62404 -- 280520),Likely decreasing,0.84 (0.44 -- 1.5),-0.031 (-0.14 -- 0.071),-22 (9.8 -- -5)
