Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,41 (11 -- 168),Likely increasing,1.1 (0.89 -- 1.5),0.13 (-0.14 -- 0.49),5.4 (1.4 -- -4.8)
Bulgaria,491 (189 -- 1630),Likely increasing,1 (0.85 -- 1.3),0.038 (-0.21 -- 0.31),18 (2.2 -- -3.3)
Czechia,2308 (1262 -- 4356),Increasing,1.2 (1 -- 1.4),0.25 (0.028 -- 0.49),2.8 (1.4 -- 25)
Denmark,808 (388 -- 1807),Stable,0.99 (0.82 -- 1.2),-0.0083 (-0.25 -- 0.26),-84 (2.6 -- -2.7)
Estonia,618 (194 -- 2532),Likely increasing,1.1 (0.85 -- 1.4),0.076 (-0.2 -- 0.47),9.1 (1.5 -- -3.4)
Greece,32397 (15226 -- 77405),Likely increasing,1.1 (0.98 -- 1.5),0.18 (-0.028 -- 0.53),3.9 (1.3 -- -25)
Hungary,161 (65 -- 450),Likely decreasing,0.91 (0.72 -- 1.1),-0.13 (-0.4 -- 0.095),-5.5 (7.3 -- -1.7)
Iceland,469 (158 -- 1605),Likely increasing,1.2 (0.99 -- 1.6),0.24 (-0.0097 -- 0.62),2.9 (1.1 -- -71)
Ireland,16617 (8587 -- 34720),Increasing,1.2 (1.1 -- 1.4),0.25 (0.13 -- 0.42),2.7 (1.6 -- 5.4)
Liechtenstein,7 (1 -- 53),Likely increasing,1.1 (0.85 -- 1.7),0.15 (-0.21 -- 0.68),4.6 (1 -- -3.4)
Lithuania,1502 (849 -- 2807),Likely increasing,1 (0.92 -- 1.2),0.025 (-0.1 -- 0.21),27 (3.3 -- -6.7)
Luxembourg,2708 (1058 -- 7670),Increasing,1.3 (1.1 -- 1.7),0.38 (0.1 -- 0.7),1.8 (0.99 -- 6.8)
Malta,4278 (1124 -- 15141),Increasing,1.6 (1.3 -- 2),0.59 (0.3 -- 0.93),1.2 (0.75 -- 2.3)
Poland,3991 (2062 -- 7912),Likely increasing,1.1 (1 -- 1.4),0.18 (-0.00029 -- 0.41),3.9 (1.7 -- -2400)
Portugal,166559 (56720 -- 454831),Increasing,1.8 (1.4 -- 2.2),0.74 (0.46 -- 1),0.94 (0.67 -- 1.5)
Romania,3627 (1826 -- 7890),Likely increasing,1.1 (0.96 -- 1.5),0.16 (-0.045 -- 0.48),4.3 (1.4 -- -15)
Slovenia,682 (302 -- 1628),Increasing,1.2 (1 -- 1.5),0.27 (0.053 -- 0.55),2.6 (1.3 -- 13)
Sweden,2843 (1530 -- 6122),Likely increasing,1.1 (0.94 -- 1.2),0.067 (-0.074 -- 0.19),10 (3.6 -- -9.3)
