region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,1290 (571 -- 3748),1290,1557,1022,571,936,1143,1468,1871,3748,New confirmed cases by infection date,Likely decreasing,0.63
Portugal,645 (341 -- 1307),645,711,350,341,505,586,715,837,1307,New confirmed cases by infection date,Likely increasing,0.26
Spain,572 (175 -- 1533),572,688,473,175,365,482,674,890,1533,New confirmed cases by infection date,Likely decreasing,0.75
Italy,327 (178 -- 748),327,378,202,178,254,296,368,444,748,New confirmed cases by infection date,Decreasing,0.99
Finland,302 (77 -- 1407),302,463,542,77,176,248,363,517,1407,New confirmed cases by infection date,Stable,0.53
Greece,285 (140 -- 693),285,327,172,140,206,249,327,396,693,New confirmed cases by infection date,Likely decreasing,0.62
Germany,268 (82 -- 804),268,335,251,82,168,227,326,422,804,New confirmed cases by infection date,Likely decreasing,0.77
Sweden,125 (39 -- 428),125,167,166,39,79,105,149,195,428,New confirmed cases by infection date,Likely decreasing,0.94
Austria,99 (40 -- 247),99,118,72,40,70,87,116,148,247,New confirmed cases by infection date,Stable,0.58
Croatia,55 (13 -- 192),55,73,64,13,32,46,66,87,192,New confirmed cases by infection date,Likely decreasing,0.78
Romania,49 (17 -- 153),49,63,52,17,32,43,57,75,153,New confirmed cases by infection date,Likely decreasing,0.72
Belgium,35 (15 -- 96),35,44,35,15,26,32,40,50,96,New confirmed cases by infection date,Likely decreasing,0.69
Malta,35 (11 -- 142),35,51,49,11,21,29,43,61,142,New confirmed cases by infection date,Stable,0.4
Denmark,33 (17 -- 94),33,43,33,17,33,33,33,40,94,New confirmed cases by infection date,Decreasing,0.96
Bulgaria,28 (5 -- 139),28,46,62,5,14,21,37,57,139,New confirmed cases by infection date,Decreasing,0.97
Ireland,25 (6 -- 81),25,32,31,6,14,20,30,39,81,New confirmed cases by infection date,Decreasing,0.97
Hungary,15 (3 -- 60),15,21,21,3,7,12,19,27,60,New confirmed cases by infection date,Likely decreasing,0.68
Poland,15 (3 -- 57),15,21,25,3,8,12,18,25,57,New confirmed cases by infection date,Likely decreasing,0.9
Slovenia,11 (2 -- 53),11,17,19,2,6,9,15,22,53,New confirmed cases by infection date,Decreasing,0.98
Estonia,10 (1 -- 42),10,14,17,1,5,7,12,18,42,New confirmed cases by infection date,Likely decreasing,0.83
Latvia,10 (1 -- 45),10,16,18,1,5,8,13,19,45,New confirmed cases by infection date,Likely decreasing,0.93
Czechia,5 (0 -- 27),5,8,12,0,2,4,7,11,27,New confirmed cases by infection date,Likely decreasing,0.94
Slovakia,2 (0 -- 21),2,5,11,0,0,1,2,4,21,New confirmed cases by infection date,Stable,0.55
Portugal,1.1 (0.92 -- 1.3),1.1,1.1,0.11,0.92,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.26
Lithuania,1 (0 -- 14),1,3,8,0,0,0,1,4,14,New confirmed cases by infection date,Decreasing,0.95
Malta,1 (0.82 -- 1.3),1,1,0.16,0.82,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Stable,0.4
