Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,8963 (5651 -- 15235),Decreasing,0.8 (0.69 -- 0.89),-0.28 (-0.45 -- -0.14),-2.5 (-4.9 -- -1.5)
Belgium,1122 (541 -- 2666),Decreasing,0.62 (0.48 -- 0.77),-0.59 (-0.88 -- -0.33),-1.2 (-2.1 -- -0.79)
Bulgaria,2911 (1852 -- 4856),Decreasing,0.79 (0.72 -- 0.86),-0.3 (-0.42 -- -0.19),-2.3 (-3.6 -- -1.7)
Croatia,979 (592 -- 1699),Decreasing,0.68 (0.59 -- 0.81),-0.48 (-0.66 -- -0.26),-1.5 (-2.7 -- -1.1)
Cyprus,3056 (1838 -- 5609),Decreasing,0.74 (0.66 -- 0.82),-0.37 (-0.52 -- -0.24),-1.9 (-2.8 -- -1.3)
Czechia,974 (533 -- 2051),Decreasing,0.77 (0.65 -- 0.9),-0.33 (-0.54 -- -0.13),-2.1 (-5.4 -- -1.3)
Denmark,1264 (717 -- 2370),Decreasing,0.75 (0.65 -- 0.87),-0.36 (-0.54 -- -0.18),-1.9 (-3.9 -- -1.3)
Estonia,666 (418 -- 1127),Decreasing,0.76 (0.66 -- 0.84),-0.34 (-0.52 -- -0.22),-2 (-3.1 -- -1.3)
Finland,9388 (5257 -- 22366),Decreasing,0.77 (0.64 -- 0.98),-0.33 (-0.55 -- -0.02),-2.1 (-35 -- -1.3)
France,130384 (76182 -- 272202),Decreasing,0.82 (0.72 -- 0.95),-0.24 (-0.41 -- -0.071),-2.9 (-9.7 -- -1.7)
Germany,11956 (8413 -- 18024),Decreasing,0.78 (0.73 -- 0.85),-0.3 (-0.39 -- -0.21),-2.3 (-3.4 -- -1.8)
Greece,26024 (15756 -- 48622),Decreasing,0.78 (0.69 -- 0.88),-0.31 (-0.47 -- -0.16),-2.2 (-4.4 -- -1.5)
Hungary,282 (164 -- 490),Decreasing,0.67 (0.58 -- 0.79),-0.49 (-0.67 -- -0.3),-1.4 (-2.3 -- -1)
Iceland,330 (117 -- 1020),Likely decreasing,0.97 (0.73 -- 1.2),-0.04 (-0.38 -- 0.19),-17 (3.7 -- -1.8)
Ireland,2408 (1460 -- 4791),Decreasing,0.77 (0.65 -- 0.9),-0.32 (-0.52 -- -0.14),-2.1 (-5.1 -- -1.3)
Italy,23027 (20673 -- 58563),Decreasing,0.53 (0.49 -- 0.68),-0.75 (-0.87 -- -0.48),-0.92 (-1.4 -- -0.8)
Latvia,300 (132 -- 742),Decreasing,0.78 (0.6 -- 0.93),-0.32 (-0.62 -- -0.085),-2.2 (-8.1 -- -1.1)
Liechtenstein,2 (0 -- 17),Likely decreasing,0.8 (0.38 -- 1.1),-0.27 (-1.1 -- 0.14),-2.5 (4.8 -- -0.61)
Lithuania,1301 (765 -- 2309),Decreasing,0.81 (0.72 -- 0.89),-0.27 (-0.42 -- -0.15),-2.6 (-4.8 -- -1.7)
Luxembourg,445 (232 -- 1130),Decreasing,0.74 (0.6 -- 0.91),-0.37 (-0.63 -- -0.12),-1.9 (-5.8 -- -1.1)
Malta,1103 (574 -- 2407),Stable,1 (0.9 -- 1.2),0.027 (-0.13 -- 0.28),26 (2.5 -- -5.3)
Netherlands,1205 (611 -- 2712),Decreasing,0.78 (0.65 -- 0.93),-0.31 (-0.53 -- -0.098),-2.3 (-7.1 -- -1.3)
Norway,1337 (824 -- 2087),Decreasing,0.85 (0.75 -- 0.92),-0.2 (-0.36 -- -0.11),-3.5 (-6.4 -- -1.9)
Poland,1206 (615 -- 2799),Decreasing,0.71 (0.58 -- 0.86),-0.42 (-0.67 -- -0.2),-1.7 (-3.5 -- -1)
Portugal,21330 (11746 -- 45125),Likely decreasing,0.9 (0.77 -- 1),-0.13 (-0.32 -- 0.014),-5.2 (49 -- -2.2)
Romania,5198 (3179 -- 9056),Decreasing,0.78 (0.68 -- 0.9),-0.31 (-0.48 -- -0.13),-2.2 (-5.2 -- -1.5)
Slovakia,296 (155 -- 638),Decreasing,0.73 (0.59 -- 0.86),-0.39 (-0.64 -- -0.19),-1.8 (-3.7 -- -1.1)
Slovenia,299 (147 -- 704),Decreasing,0.66 (0.53 -- 0.8),-0.52 (-0.78 -- -0.27),-1.3 (-2.6 -- -0.89)
Spain,40584 (20861 -- 106794),Decreasing,0.68 (0.54 -- 0.87),-0.48 (-0.75 -- -0.17),-1.4 (-4.1 -- -0.93)
Sweden,4300 (2827 -- 7172),Decreasing,0.83 (0.76 -- 0.89),-0.24 (-0.35 -- -0.14),-2.9 (-4.9 -- -2)
