region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-05-22,583,7,,,,,,,,,
Austria,2021-05-23,504,5,,,,,,,,,
Austria,2021-05-24,360,1,,,,,,,,,
Austria,2021-05-25,398,4,,,,,,,,,
Austria,2021-05-26,445,15,,,,,,,,,
Austria,2021-05-27,585,7,,,,,,,,,
Austria,2021-05-28,541,15,,,,,,,,,
Austria,2021-05-29,498,4,,,,,,,,,
Austria,2021-05-30,379,4,,,,,,,,,
Austria,2021-05-31,229,7,,,,,,,,,
Austria,2021-06-01,337,12,,,,,,,,,
Austria,2021-06-02,400,6,,,,,,,,,
Austria,2021-06-03,282,6,,,,,,,,,
Austria,2021-06-04,333,4,,,,,,,,,
Austria,2021-06-05,271,5,,,,,,,,,
Austria,2021-06-06,362,3,,,,,,,,,
Austria,2021-06-07,279,1,,,,,,,,,
Austria,2021-06-08,243,7,,,,,,,,,
Austria,2021-06-09,366,3,,,,,,,,,
Austria,2021-06-10,283,0,,,,,,,,,
Austria,2021-06-11,216,2,,,,,,,,,
Austria,2021-06-12,200,0,,,,,,,,,
Austria,2021-06-13,233,9,,,,,,,,,
Austria,2021-06-14,112,1,,,,,,,,,
Austria,2021-06-15,117,6,,,,,,,,,
Austria,2021-06-16,153,3,,,,,,,,,
Austria,2021-06-17,179,3,,,,,,,,,
Austria,2021-06-18,128,3,,,,,,,,,
Austria,2021-06-19,136,2,,,,,,,,,
Austria,2021-06-20,131,1,,,,,,,,,
Austria,2021-06-21,94,0,,,,,,,,,
Austria,2021-06-22,58,4,,,,,,,,,
Austria,2021-06-23,117,2,,,,,,,,,
Austria,2021-06-24,77,11,,,,,,,,,
Austria,2021-06-25,94,3,,,,,,,,,
Austria,2021-06-26,176,0,,,,,,,,,
Austria,2021-06-27,69,1,,,,,,,,,
Austria,2021-06-28,63,1,,,,,,,,,
Austria,2021-06-29,29,0,,,,,,,,,
Austria,2021-06-30,59,2,,,,,,,,,
Austria,2021-07-01,62,4,,,,,,,,,
Austria,2021-07-02,95,3,,,,,,,,,
Austria,2021-07-03,93,0,,,,,,,,,
Austria,2021-07-04,75,0,,,,,,,,,
Austria,2021-07-05,80,4,,,,,,,,,
Austria,2021-07-06,84,5,,,,,,,,,
Austria,2021-07-07,107,1,,,,,,,,,
Austria,2021-07-08,120,2,,,,,,,,,
Austria,2021-07-09,163,1,,,,,,,,,
Austria,2021-07-10,162,1,,,,,,,,,
Austria,2021-07-11,159,0,,,,,,,,,
Austria,2021-07-12,192,0,,,,,,,,,
Austria,2021-07-13,218,1,,,,,,,,,
Austria,2021-07-14,332,2,,,,,,,,,
Austria,2021-07-15,306,1,,,,,,,,,
Austria,2021-07-16,341,1,,,,,,,,,
Austria,2021-07-17,411,0,,,,,,,,,
Austria,2021-07-18,460,,1.6,2.2,1,0,0,0,1,2,6
Austria,2021-07-19,415,,1.8,2.3,1,0,0,1,1,2,6
Austria,2021-07-20,502.5,,1.9,2.7,1,0,0,1,1,3,7
Austria,2021-07-21,839,,2.1,2.7,1,0,0,1,2,3,7
Austria,2021-07-22,845,,2.3,3.1,1,0,0,1,2,3,8
Austria,2021-07-23,1023,,2.8,4.3,1,0,0,1,2,4,10
Austria,2021-07-24,1190.5,,3.2,4.6,2,0,0,1,2,4,11
Austria,2021-07-25,1269,,3.3,4.7,2,0,1,1,3,4,12
Austria,2021-07-26,1126,,4.5,7.7,2,0,1,2,3,6,15
Austria,2021-07-27,1342.5,,4.7,7,3,0,1,2,4,6,15
Austria,2021-07-28,2228.5,,5.7,8.4,3,0,1,2,4,7,21
Austria,2021-07-29,2226.5,,6.7,9.3,4,0,1,3,5,8,22
Austria,2021-07-30,2738,,7.4,11.8,4,0,1,3,5,9,24
Austria,2021-07-31,3045,,8,10.9,4,0,1,3,6,10,29
Austria,2021-08-01,3249.5,,10.8,15.9,6,0,2,4,8,13,39
Austria,2021-08-02,2887.5,,12.6,20.7,6,0,2,4,9,14,45.1
Austria,2021-08-03,3422.5,,14.3,28.1,6,0,2,4.6,9,15,49
Austria,2021-08-04,5615.5,,18.8,37.5,9,0,3,6,12,20,68
Austria,2021-08-05,5674.5,,20,33.6,9,0,3,6,13,23,78
Austria,2021-08-06,6738,,21.5,34.7,10,0,4,7,14,24,79
Austria,2021-08-07,7668,,28,52,12,0,4,8,17,30,107.1
Austria,2021-08-08,8092,,32.8,60.9,13,1,5,9,18,34,130.1
Austria,2021-08-09,6885.5,,37.7,71.7,15,1,5,10,21,41,146
Austria,2021-08-10,8267,,43.9,79.8,18,1,6,13,25,45,179.3
Austria,2021-08-11,13031,,56.9,113.3,19.5,1,7,13,31,61,209.2
Austria,2021-08-12,12399,,64.8,147.3,22,1,7,15,32,64.2,254
Austria,2021-08-13,15146.5,,69.6,134.3,26,1,9,17,39,73.2,279
Austria,2021-08-14,16367,,78.9,172.5,27,1,9,18.6,42,79,310
Austria,2021-08-15,16568.5,,90.3,164.4,31,1,10,21,46.4,95.2,368.2
Austria,2021-08-16,13470,,109.7,226.9,37,2,13,24,55,106,461.1
Austria,2021-08-17,15528.5,,108.7,191.3,41.5,2,13,25.6,62,110,472.2
Austria,2021-08-18,23334.5,,124.9,227.8,45,2,14,30.6,68,132,494.2
