region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Cyprus,212660 (52949 -- 891330),212660,314712,322702,52949,115922,170003,272367,403390,891330,New confirmed cases by infection date,Likely increasing,0.11
Greece,94878 (37815 -- 297027),94878,121107,103060,37815,64951,81754,110504,141909,297027,New confirmed cases by infection date,Decreasing,0.98
Croatia,89730 (37553 -- 243232),89730,110577,82798,37553,63549,78986,103956,133945,243232,New confirmed cases by infection date,Stable,0.53
Romania,46649 (25326 -- 96817),46649,52139,24342,25326,34880,42214,51962,63264,96817,New confirmed cases by infection date,Likely decreasing,0.64
Poland,36930 (18759 -- 86398),36930,42674,22673,18759,27823,33293,41180,50767,86398,New confirmed cases by infection date,Decreasing,1
Belgium,32360 (15069 -- 80990),32360,38259,23406,15069,23248,28358,37122,46867,80990,New confirmed cases by infection date,Likely decreasing,0.9
Ireland,21216 (9259 -- 54171),21216,25372,17291,9259,14921,18520,24030,30202,54171,New confirmed cases by infection date,Stable,0.53
Lithuania,15890 (4812 -- 62327),15890,23189,26865,4812,9385,12994,19498,27589,62327,New confirmed cases by infection date,Likely decreasing,0.68
Czechia,10364 (4864 -- 28926),10364,12874,11581,4864,7455,9064,11772,14707,28926,New confirmed cases by infection date,Decreasing,1
Bulgaria,9806 (5188 -- 20700),9806,11057,5361,5188,7649,8922,10904,12909,20700,New confirmed cases by infection date,Decreasing,1
Slovakia,4844 (1293 -- 21278),4844,7181,7686,1293,2835,3909,6000,8623,21278,New confirmed cases by infection date,Likely decreasing,0.88
Sweden,3992 (2341 -- 7611),3992,4368,1816,2341,3200,3696,4365,5061,7611,New confirmed cases by infection date,Decreasing,1
Hungary,3058 (1389 -- 9005),3058,3923,3288,1389,2214,2673,3530,4487,9005,New confirmed cases by infection date,Decreasing,1
Norway,2888 (1698 -- 5497),2888,3140,1271,1698,2287,2633,3142,3681,5497,New confirmed cases by infection date,Decreasing,1
Luxembourg,2049 (932 -- 5808),2049,2563,1979,932,1469,1802,2346,2982,5808,New confirmed cases by infection date,Decreasing,0.97
Estonia,2014 (1133 -- 4095),2014,2250,1018,1133,1559,1843,2243,2673,4095,New confirmed cases by infection date,Decreasing,1
Malta,1638 (473 -- 6870),1638,2565,3665,473,995,1357,2039,3014,6870,New confirmed cases by infection date,Stable,0.58
Iceland,90 (40 -- 230),90,108,74,40,64,79,102,125,230,New confirmed cases by infection date,Decreasing,1
Liechtenstein,11 (1 -- 65),11,19,27,1,5,8,14,23,65,New confirmed cases by infection date,Decreasing,0.97
Cyprus,1.3 (0.94 -- 1.7),1.3,1.3,0.26,0.94,1.1,1.2,1.3,1.5,1.7,Effective reproduction no.,Likely increasing,0.11
Croatia,0.99 (0.78 -- 1.2),0.99,1,0.14,0.78,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.53
Ireland,0.99 (0.78 -- 1.2),0.99,0.98,0.11,0.78,0.91,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.53
Malta,0.98 (0.73 -- 1.2),0.98,0.97,0.15,0.73,0.88,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.58
Romania,0.97 (0.84 -- 1.1),0.97,0.97,0.076,0.84,0.91,0.95,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.64
Lithuania,0.95 (0.76 -- 1.2),0.95,0.96,0.16,0.76,0.87,0.92,0.97,1,1.2,Effective reproduction no.,Likely decreasing,0.68
Belgium,0.88 (0.71 -- 1),0.88,0.88,0.1,0.71,0.81,0.86,0.91,0.95,1,Effective reproduction no.,Likely decreasing,0.9
Slovakia,0.85 (0.62 -- 1.1),0.85,0.85,0.14,0.62,0.75,0.81,0.89,0.94,1.1,Effective reproduction no.,Likely decreasing,0.88
Luxembourg,0.79 (0.64 -- 0.97),0.79,0.79,0.1,0.64,0.72,0.77,0.81,0.86,0.97,Effective reproduction no.,Decreasing,0.97
Bulgaria,0.74 (0.62 -- 0.9),0.74,0.75,0.084,0.62,0.69,0.72,0.76,0.8,0.9,Effective reproduction no.,Decreasing,1
Poland,0.72 (0.59 -- 0.87),0.72,0.72,0.085,0.59,0.67,0.7,0.74,0.77,0.87,Effective reproduction no.,Decreasing,1
Greece,0.71 (0.5 -- 0.96),0.71,0.72,0.14,0.5,0.61,0.67,0.76,0.83,0.96,Effective reproduction no.,Decreasing,0.98
Liechtenstein,0.71 (0.44 -- 0.96),0.71,0.71,0.16,0.44,0.59,0.67,0.75,0.82,0.96,Effective reproduction no.,Decreasing,0.97
Estonia,0.69 (0.6 -- 0.83),0.69,0.7,0.072,0.6,0.65,0.68,0.71,0.74,0.83,Effective reproduction no.,Decreasing,1
Norway,0.67 (0.59 -- 0.78),0.67,0.68,0.059,0.59,0.64,0.66,0.69,0.71,0.78,Effective reproduction no.,Decreasing,1
Sweden,0.67 (0.58 -- 0.77),0.67,0.67,0.061,0.58,0.63,0.66,0.68,0.71,0.77,Effective reproduction no.,Decreasing,1
Hungary,0.65 (0.52 -- 0.85),0.65,0.66,0.099,0.52,0.6,0.63,0.67,0.72,0.85,Effective reproduction no.,Decreasing,1
Iceland,0.63 (0.48 -- 0.8),0.63,0.63,0.097,0.48,0.57,0.61,0.65,0.69,0.8,Effective reproduction no.,Decreasing,1
Czechia,0.61 (0.49 -- 0.8),0.61,0.62,0.094,0.49,0.56,0.59,0.64,0.68,0.8,Effective reproduction no.,Decreasing,1
