region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
United Kingdom,68489 (21257 -- 175856),68489,79483,49832,21257,43881,59192,79973,101242,175856,New confirmed cases by infection date,Decreasing,0.96
Romania,43377 (30274 -- 60797),43377,44258,9561,30274,37609,41027,45934,49737,60797,New confirmed cases by infection date,Likely increasing,0.16
Germany,34610 (15311 -- 78000),34610,39641,22722,15311,24694,30707,39672,48410,78000,New confirmed cases by infection date,Likely decreasing,0.71
France,16177 (3838 -- 73270),16177,25099,31088,3838,9199,13032,20110,29481,73270,New confirmed cases by infection date,Likely decreasing,0.8
Austria,12634 (4469 -- 42954),12634,16585,13466,4469,8101,10556,14993,20297,42954,New confirmed cases by infection date,Likely increasing,0.26
Italy,10614 (6461 -- 17149),10614,11035,3310,6461,8701,9858,11420,12857,17149,New confirmed cases by infection date,Likely decreasing,0.94
Belgium,9074 (3308 -- 30624),9074,11892,11617,3308,6166,7935,10456,13865,30624,New confirmed cases by infection date,Stable,0.45
Switzerland,8841 (1383 -- 26493),8841,10857,11236,1383,4580,7237,10653,14179,26493,New confirmed cases by infection date,Stable,0.55
Spain,8826 (5502 -- 15043),8826,9360,3081,5502,7300,8223,9456,10769,15043,New confirmed cases by infection date,Likely decreasing,0.88
Lithuania,8750 (4938 -- 15124),8750,9254,3218,4938,7034,8124,9597,10976,15124,New confirmed cases by infection date,Likely increasing,0.28
Slovakia,8698 (4509 -- 16380),8698,9372,4027,4509,6649,7860,9555,11185,16380,New confirmed cases by infection date,Increasing,0.029
Bulgaria,8269 (4533 -- 13118),8269,8373,2790,4533,6517,7632,8776,9613,13118,New confirmed cases by infection date,Stable,0.4
Netherlands,6743 (2490 -- 16955),6743,7879,5419,2490,4654,5877,7718,9530,16955,New confirmed cases by infection date,Likely decreasing,0.77
Croatia,6233 (3528 -- 9202),6233,6253,1688,3528,5138,5828,6620,7265,9202,New confirmed cases by infection date,Stable,0.45
Greece,6180 (2838 -- 11638),6180,6548,2738,2838,4604,5551,6810,8008,11638,New confirmed cases by infection date,Decreasing,0.98
Ireland,6087 (2871 -- 12445),6087,6741,3567,2871,4559,5452,6761,8160,12445,New confirmed cases by infection date,Likely decreasing,0.66
Poland,4455 (3255 -- 6109),4455,4551,898,3255,3915,4245,4693,5110,6109,New confirmed cases by infection date,Likely increasing,0.16
Latvia,3918 (2714 -- 5944),3918,4070,1009,2714,3404,3712,4140,4566,5944,New confirmed cases by infection date,Increasing,0.047
Slovenia,3738 (1895 -- 6531),3738,3887,1439,1895,2871,3410,4094,4680,6531,New confirmed cases by infection date,Likely decreasing,0.91
Estonia,3437 (1974 -- 5855),3437,3618,1236,1974,2780,3194,3706,4229,5855,New confirmed cases by infection date,Likely increasing,0.22
Hungary,3240 (1744 -- 5577),3240,3421,1230,1744,2581,2988,3544,4100,5577,New confirmed cases by infection date,Likely increasing,0.12
Norway,3052 (1303 -- 8409),3052,3717,2495,1303,2145,2657,3516,4487,8409,New confirmed cases by infection date,Stable,0.5
Portugal,2692 (1722 -- 4193),2692,2788,768,1722,2265,2530,2854,3206,4193,New confirmed cases by infection date,Likely decreasing,0.81
Czechia,2532 (1427 -- 4164),2532,2622,854,1427,2032,2338,2739,3112,4164,New confirmed cases by infection date,Stable,0.43
Denmark,2298 (1214 -- 4899),2298,2577,1266,1214,1761,2080,2535,3033,4899,New confirmed cases by infection date,Likely increasing,0.18
Sweden,1525 (821 -- 2603),1525,1595,562,821,1207,1392,1655,1886,2603,New confirmed cases by infection date,Decreasing,0.98
Finland,1206 (437 -- 3018),1206,1393,852,437,830,1049,1380,1734,3018,New confirmed cases by infection date,Likely decreasing,0.83
Cyprus,514 (260 -- 1426),514,639,532,260,388,461,570,704,1426,New confirmed cases by infection date,Likely decreasing,0.81
Luxembourg,423 (231 -- 826),423,466,212,231,335,390,466,544,826,New confirmed cases by infection date,Stable,0.4
Iceland,132 (9 -- 1454),132,382,896,9,48,89,191,352,1454,New confirmed cases by infection date,Stable,0.56
Malta,15 (0 -- 254),15,56,121,0,4,9,23,48,254,New confirmed cases by infection date,Likely decreasing,0.77
Liechtenstein,10 (1 -- 39),10,14,20,1,5,8,12,17,39,New confirmed cases by infection date,Likely decreasing,0.84
Austria,1.4 (0.64 -- 3.7),1.4,1.7,1,0.64,0.98,1.2,1.6,2,3.7,Effective reproduction no.,Likely increasing,0.26
Slovakia,1.4 (1.1 -- 1.8),1.4,1.4,0.22,1.1,1.3,1.4,1.5,1.5,1.8,Effective reproduction no.,Increasing,0.029
Denmark,1.2 (0.86 -- 1.9),1.2,1.3,0.36,0.86,1,1.1,1.3,1.5,1.9,Effective reproduction no.,Likely increasing,0.18
Hungary,1.2 (0.92 -- 1.5),1.2,1.2,0.18,0.92,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.12
Latvia,1.2 (1 -- 1.4),1.2,1.2,0.14,1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Increasing,0.047
Romania,1.2 (0.9 -- 1.4),1.2,1.2,0.16,0.9,1,1.1,1.2,1.3,1.4,Effective reproduction no.,Likely increasing,0.16
Estonia,1.1 (0.84 -- 1.5),1.1,1.2,0.22,0.84,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.22
