Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,13035 (8688 -- 21624),Decreasing,0.78 (0.7 -- 0.86),-0.31 (-0.45 -- -0.19),-2.2 (-3.6 -- -1.5)
Bulgaria,7528 (4579 -- 13871),Decreasing,0.84 (0.76 -- 0.92),-0.22 (-0.34 -- -0.1),-3.2 (-6.8 -- -2)
Cyprus,9771 (4851 -- 21548),Decreasing,0.81 (0.66 -- 0.96),-0.27 (-0.52 -- -0.055),-2.6 (-12 -- -1.3)
Czechia,1762 (1046 -- 3422),Decreasing,0.75 (0.63 -- 0.9),-0.35 (-0.56 -- -0.13),-2 (-5.4 -- -1.2)
Denmark,2277 (1305 -- 4185),Decreasing,0.76 (0.65 -- 0.87),-0.34 (-0.53 -- -0.18),-2 (-3.9 -- -1.3)
Estonia,1432 (851 -- 2488),Decreasing,0.83 (0.76 -- 0.92),-0.23 (-0.35 -- -0.11),-3 (-6.2 -- -2)
Finland,12389 (6998 -- 23568),Decreasing,0.71 (0.64 -- 0.85),-0.43 (-0.55 -- -0.21),-1.6 (-3.3 -- -1.3)
France,221602 (139321 -- 386053),Decreasing,0.86 (0.78 -- 0.95),-0.18 (-0.31 -- -0.059),-3.8 (-12 -- -2.3)
Germany,27324 (17283 -- 45319),Decreasing,0.77 (0.69 -- 0.85),-0.32 (-0.46 -- -0.21),-2.2 (-3.3 -- -1.5)
Greece,69785 (36689 -- 143776),Decreasing,0.82 (0.68 -- 0.98),-0.24 (-0.48 -- -0.027),-2.9 (-26 -- -1.5)
Hungary,1191 (665 -- 2256),Decreasing,0.7 (0.59 -- 0.81),-0.44 (-0.64 -- -0.26),-1.6 (-2.7 -- -1.1)
Iceland,281 (131 -- 694),Likely increasing,1 (0.89 -- 1.3),0.042 (-0.14 -- 0.36),17 (1.9 -- -4.9)
Ireland,5106 (3110 -- 9548),Likely decreasing,0.93 (0.85 -- 1),-0.093 (-0.2 -- 0.036),-7.4 (19 -- -3.4)
Italy,243182 (121811 -- 584649),Decreasing,0.81 (0.66 -- 0.95),-0.27 (-0.51 -- -0.061),-2.6 (-11 -- -1.4)
Latvia,673 (390 -- 1251),Likely decreasing,0.87 (0.76 -- 1),-0.18 (-0.35 -- 0.034),-3.8 (20 -- -2)
Liechtenstein,6 (0 -- 36),Likely decreasing,0.88 (0.55 -- 1.1),-0.16 (-0.72 -- 0.17),-4.5 (4 -- -0.96)
Lithuania,2222 (1338 -- 4012),Decreasing,0.84 (0.74 -- 0.93),-0.22 (-0.37 -- -0.09),-3.2 (-7.7 -- -1.9)
Luxembourg,582 (254 -- 1384),Decreasing,0.75 (0.61 -- 0.9),-0.36 (-0.61 -- -0.14),-1.9 (-5 -- -1.1)
Malta,746 (394 -- 1540),Likely decreasing,0.92 (0.79 -- 1.1),-0.11 (-0.3 -- 0.072),-6.6 (9.7 -- -2.3)
Netherlands,2209 (1362 -- 4156),Decreasing,0.79 (0.68 -- 0.88),-0.29 (-0.47 -- -0.15),-2.4 (-4.6 -- -1.5)
Norway,2473 (1457 -- 4178),Decreasing,0.81 (0.72 -- 0.9),-0.26 (-0.41 -- -0.13),-2.6 (-5.2 -- -1.7)
Poland,2529 (1213 -- 6816),Decreasing,0.68 (0.53 -- 0.88),-0.47 (-0.76 -- -0.17),-1.5 (-4.1 -- -0.91)
Portugal,29417 (16814 -- 57147),Stable,1 (0.91 -- 1.1),0.0088 (-0.12 -- 0.13),79 (5.4 -- -5.9)
Romania,10677 (6272 -- 20349),Decreasing,0.73 (0.64 -- 0.84),-0.39 (-0.56 -- -0.22),-1.8 (-3.1 -- -1.2)
Slovakia,591 (337 -- 1151),Decreasing,0.69 (0.58 -- 0.8),-0.46 (-0.66 -- -0.28),-1.5 (-2.5 -- -1)
Slovenia,1097 (451 -- 2935),Decreasing,0.77 (0.6 -- 0.94),-0.33 (-0.63 -- -0.072),-2.1 (-9.7 -- -1.1)
Spain,160909 (74022 -- 426869),Likely decreasing,0.94 (0.75 -- 1.1),-0.08 (-0.36 -- 0.14),-8.7 (4.8 -- -1.9)
Sweden,7675 (4526 -- 14209),Decreasing,0.83 (0.77 -- 0.9),-0.24 (-0.33 -- -0.13),-2.9 (-5.3 -- -2.1)
