Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,144 (47 -- 620),Increasing,1.3 (1 -- 1.9),0.35 (0.034 -- 0.84),2 (0.83 -- 20)
Belgium,15402 (6904 -- 33578),Increasing,1.4 (1.1 -- 1.6),0.42 (0.15 -- 0.65),1.7 (1.1 -- 4.6)
Bulgaria,592 (302 -- 1332),Likely increasing,1.1 (0.93 -- 1.2),0.074 (-0.089 -- 0.27),9.4 (2.6 -- -7.7)
Czechia,4185 (2307 -- 8465),Increasing,1.2 (1.1 -- 1.4),0.27 (0.11 -- 0.45),2.6 (1.6 -- 6.3)
Denmark,3429 (1559 -- 7796),Increasing,1.2 (1 -- 1.5),0.26 (0.057 -- 0.53),2.7 (1.3 -- 12)
Estonia,541 (186 -- 1887),Likely increasing,1.1 (0.85 -- 1.4),0.084 (-0.2 -- 0.5),8.2 (1.4 -- -3.5)
Greece,72918 (31038 -- 174723),Increasing,1.3 (1.1 -- 1.6),0.31 (0.072 -- 0.65),2.2 (1.1 -- 9.6)
Hungary,207 (88 -- 568),Likely decreasing,0.98 (0.82 -- 1.2),-0.03 (-0.25 -- 0.23),-23 (3.1 -- -2.8)
Iceland,1814 (609 -- 5949),Increasing,1.3 (1.1 -- 1.7),0.34 (0.081 -- 0.67),2.1 (1 -- 8.5)
Ireland,40421 (19495 -- 89942),Increasing,1.3 (1.2 -- 1.5),0.35 (0.2 -- 0.53),2 (1.3 -- 3.5)
Liechtenstein,9 (2 -- 38),Stable,1 (0.77 -- 1.4),0.037 (-0.33 -- 0.48),19 (1.5 -- -2.1)
Lithuania,3174 (1706 -- 6683),Increasing,1.2 (1 -- 1.3),0.18 (0.032 -- 0.39),3.8 (1.8 -- 21)
Luxembourg,8738 (3285 -- 24588),Increasing,1.6 (1.2 -- 2),0.58 (0.28 -- 0.92),1.2 (0.75 -- 2.5)
Malta,9902 (2822 -- 28713),Increasing,1.5 (1.2 -- 1.9),0.54 (0.27 -- 0.85),1.3 (0.82 -- 2.5)
Poland,7845 (3894 -- 17318),Increasing,1.2 (1.1 -- 1.5),0.28 (0.092 -- 0.53),2.4 (1.3 -- 7.5)
Portugal,491567 (69883 -- 1907840),Likely increasing,1.4 (0.96 -- 2),0.46 (-0.051 -- 0.92),1.5 (0.75 -- -14)
Romania,9075 (4803 -- 18988),Increasing,1.3 (1.1 -- 1.5),0.3 (0.11 -- 0.53),2.3 (1.3 -- 6.5)
Slovenia,1365 (473 -- 4152),Likely increasing,1.2 (0.98 -- 1.4),0.2 (-0.026 -- 0.46),3.5 (1.5 -- -26)
Sweden,5509 (2754 -- 11469),Increasing,1.2 (1.1 -- 1.4),0.25 (0.071 -- 0.47),2.8 (1.5 -- 9.8)
