Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,6687 (3131 -- 16934),Likely decreasing,0.97 (0.71 -- 1.3),-0.005 (-0.062 -- 0.052),-140 (13 -- -11)
Belgium,1026 (137 -- 15112),Likely increasing,1.4 (0.59 -- 4.1),0.065 (-0.094 -- 0.28),11 (2.5 -- -7.4)
Bulgaria,45 (16 -- 105),Decreasing,0.74 (0.51 -- 1),-0.053 (-0.12 -- 0.00029),-13 (2400 -- -5.9)
Croatia,107 (56 -- 207),Likely decreasing,0.95 (0.67 -- 1.4),-0.0086 (-0.07 -- 0.057),-81 (12 -- -9.9)
Cyprus,399 (233 -- 668),Likely decreasing,0.87 (0.7 -- 1),-0.024 (-0.063 -- 0.0083),-28 (83 -- -11)
Czechia,2097 (1026 -- 4590),Likely increasing,1.3 (0.92 -- 1.8),0.045 (-0.015 -- 0.11),15 (6.1 -- -47)
Denmark,245 (75 -- 935),Likely decreasing,0.84 (0.56 -- 1.4),-0.032 (-0.1 -- 0.067),-22 (10 -- -7)
Estonia,58 (2 -- 329),Likely decreasing,0.88 (0.27 -- 1.3),-0.023 (-0.21 -- 0.047),-30 (15 -- -3.2)
Finland,519 (103 -- 2335),Likely decreasing,0.91 (0.54 -- 1.4),-0.018 (-0.11 -- 0.057),-39 (12 -- -6.4)
France,6242 (3384 -- 11755),Likely decreasing,0.86 (0.58 -- 1.3),-0.027 (-0.095 -- 0.052),-26 (13 -- -7.3)
Germany,19927 (8644 -- 55633),Likely decreasing,0.91 (0.68 -- 1.3),-0.017 (-0.068 -- 0.053),-41 (13 -- -10)
Greece,0 (0 -- 0),Decreasing,0.021 (4.5e-05 -- 0.89),-0.52 (-0.88 -- -0.016),-1.3 (-44 -- -0.79)
Hungary,125 (15 -- 920),Likely decreasing,0.83 (0.42 -- 1.7),-0.032 (-0.15 -- 0.099),-21 (7 -- -4.7)
Ireland,203 (27 -- 867),Likely decreasing,0.9 (0.48 -- 1.3),-0.02 (-0.13 -- 0.046),-35 (15 -- -5.5)
Italy,8264 (5018 -- 14975),Likely decreasing,0.86 (0.72 -- 1.1),-0.028 (-0.058 -- 0.022),-25 (31 -- -12)
Latvia,42 (12 -- 244),Likely decreasing,0.86 (0.57 -- 1.8),-0.027 (-0.097 -- 0.11),-26 (6.1 -- -7.2)
Liechtenstein,2 (0 -- 11),Likely decreasing,0.85 (0.54 -- 1.3),-0.028 (-0.11 -- 0.048),-24 (14 -- -6.5)
Lithuania,668 (340 -- 1627),Stable,0.99 (0.79 -- 1.4),-0.0022 (-0.043 -- 0.058),-320 (12 -- -16)
Luxembourg,170 (64 -- 677),Likely decreasing,0.95 (0.73 -- 1.4),-0.0087 (-0.057 -- 0.069),-80 (10 -- -12)
Malta,6 (1 -- 46),Likely decreasing,0.8 (0.4 -- 2),-0.04 (-0.16 -- 0.13),-17 (5.2 -- -4.5)
Netherlands,425 (53 -- 7295),Stable,0.99 (0.39 -- 3.9),-0.0017 (-0.16 -- 0.27),-400 (2.6 -- -4.3)
Norway,45 (16 -- 88),Decreasing,0.7 (0.36 -- 0.99),-0.063 (-0.17 -- -0.0014),-11 (-500 -- -4.1)
Poland,4334 (2333 -- 7947),Increasing,1.5 (1 -- 2),0.07 (0.006 -- 0.13),10 (5.2 -- 120)
Portugal,461 (93 -- 2631),Likely decreasing,0.95 (0.49 -- 1.5),-0.01 (-0.12 -- 0.074),-68 (9.3 -- -5.7)
Romania,865 (407 -- 1814),Likely decreasing,0.97 (0.75 -- 1.3),-0.0059 (-0.052 -- 0.049),-120 (14 -- -13)
Slovakia,459 (275 -- 828),Likely increasing,1.2 (0.94 -- 1.6),0.035 (-0.011 -- 0.091),20 (7.6 -- -63)
Slovenia,341 (175 -- 621),Likely decreasing,0.91 (0.62 -- 1.3),-0.018 (-0.083 -- 0.042),-39 (16 -- -8.3)
Spain,1424 (244 -- 7333),Likely decreasing,0.91 (0.5 -- 1.6),-0.018 (-0.12 -- 0.083),-40 (8.4 -- -5.7)
Sweden,311 (97 -- 970),Likely decreasing,0.8 (0.51 -- 1.2),-0.039 (-0.12 -- 0.04),-18 (17 -- -5.9)
Switzerland,389 (34 -- 2886),Likely decreasing,0.86 (0.41 -- 1.4),-0.027 (-0.15 -- 0.062),-26 (11 -- -4.6)
United Kingdom,4834 (1399 -- 20136),Likely decreasing,0.97 (0.68 -- 1.4),-0.005 (-0.068 -- 0.064),-140 (11 -- -10)
