Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,3155 (1370 -- 7030),Likely increasing,1.2 (0.64 -- 2),0.026 (-0.077 -- 0.13),26 (5.4 -- -9)
Belgium,6530 (770 -- 34482),Stable,0.97 (0.36 -- 1.7),-0.0046 (-0.17 -- 0.1),-150 (6.9 -- -4)
Bulgaria,6616 (3790 -- 10839),Increasing,1.8 (1.3 -- 2.3),0.11 (0.049 -- 0.16),6.3 (4.4 -- 14)
Croatia,1086 (629 -- 1990),Likely increasing,1.1 (0.81 -- 1.6),0.018 (-0.037 -- 0.084),39 (8.3 -- -19)
Cyprus,2370 (655 -- 9119),Stable,1 (0.46 -- 2.2),0.00085 (-0.13 -- 0.15),810 (4.5 -- -5.3)
Czechia,1229 (553 -- 2922),Likely increasing,1.3 (0.81 -- 2.2),0.045 (-0.038 -- 0.15),16 (4.7 -- -18)
Denmark,4535 (1832 -- 10386),Stable,0.99 (0.52 -- 1.7),-0.0019 (-0.11 -- 0.1),-370 (6.7 -- -6.2)
Estonia,897 (331 -- 1787),Likely decreasing,0.89 (0.45 -- 1.4),-0.022 (-0.14 -- 0.057),-32 (12 -- -5)
Finland,5913 (2460 -- 14779),Likely increasing,1.2 (0.78 -- 1.9),0.04 (-0.044 -- 0.12),17 (5.8 -- -16)
France,114482 (16618 -- 623516),Stable,0.95 (0.35 -- 2),-0.0093 (-0.18 -- 0.13),-74 (5.2 -- -3.9)
Germany,17563 (6188 -- 47588),Likely increasing,1.1 (0.63 -- 1.8),0.015 (-0.081 -- 0.11),46 (6.4 -- -8.5)
Greece,15970 (7681 -- 31779),Likely increasing,1.1 (0.66 -- 1.9),0.022 (-0.073 -- 0.12),31 (5.8 -- -9.5)
Hungary,105 (9 -- 768),Likely decreasing,0.75 (0.22 -- 1.8),-0.051 (-0.25 -- 0.11),-14 (6.3 -- -2.8)
Iceland,945 (35 -- 12021),Stable,0.87 (0.14 -- 2.4),-0.027 (-0.31 -- 0.17),-26 (4.1 -- -2.2)
Ireland,8183 (4203 -- 15329),Stable,1 (0.74 -- 1.4),0.0055 (-0.053 -- 0.063),130 (11 -- -13)
Italy,27204 (14521 -- 51439),Stable,1 (0.65 -- 1.5),0.00074 (-0.075 -- 0.077),940 (9 -- -9.3)
Latvia,513 (297 -- 865),Likely increasing,1.2 (0.88 -- 1.5),0.031 (-0.022 -- 0.079),22 (8.8 -- -31)
Liechtenstein,13 (5 -- 63),Likely increasing,1.1 (0.82 -- 2.4),0.023 (-0.037 -- 0.17),30 (4.2 -- -19)
Lithuania,2904 (1414 -- 5997),Likely increasing,1.1 (0.72 -- 1.8),0.025 (-0.059 -- 0.11),27 (6.2 -- -12)
Luxembourg,170 (8 -- 2569),Likely decreasing,0.82 (0.12 -- 3.7),-0.035 (-0.33 -- 0.26),-20 (2.7 -- -2.1)
Malta,247 (40 -- 1247),Stable,0.89 (0.21 -- 2.9),-0.022 (-0.25 -- 0.21),-32 (3.3 -- -2.8)
Netherlands,10859 (3157 -- 33234),Stable,0.94 (0.34 -- 2.2),-0.011 (-0.18 -- 0.16),-61 (4.4 -- -3.8)
Norway,3895 (2026 -- 7301),Likely increasing,1.3 (0.92 -- 1.8),0.053 (-0.016 -- 0.11),13 (6 -- -44)
Poland,793 (416 -- 1395),Likely increasing,1.1 (0.69 -- 1.6),0.015 (-0.065 -- 0.083),46 (8.4 -- -11)
Portugal,9897 (6807 -- 15741),Likely decreasing,0.94 (0.78 -- 1.2),-0.011 (-0.044 -- 0.036),-63 (19 -- -16)
Romania,1525 (865 -- 2525),Likely increasing,1.2 (0.84 -- 1.6),0.032 (-0.031 -- 0.089),21 (7.8 -- -22)
Slovakia,373 (125 -- 1123),Likely increasing,1.2 (0.73 -- 1.8),0.03 (-0.055 -- 0.11),23 (6.2 -- -13)
Slovenia,676 (198 -- 1747),Stable,1 (0.42 -- 1.9),0.0061 (-0.15 -- 0.12),110 (5.9 -- -4.8)
Spain,58132 (18388 -- 179191),Likely decreasing,0.81 (0.39 -- 1.5),-0.038 (-0.16 -- 0.078),-18 (8.9 -- -4.4)
Sweden,4385 (846 -- 30993),Likely increasing,1.2 (0.59 -- 2.4),0.032 (-0.091 -- 0.17),22 (4.2 -- -7.6)
Switzerland,3215 (220 -- 31469),Stable,0.87 (0.25 -- 2.3),-0.024 (-0.23 -- 0.16),-28 (4.3 -- -3)
United Kingdom,112682 (52160 -- 281319),Likely decreasing,0.93 (0.64 -- 1.5),-0.014 (-0.078 -- 0.081),-51 (8.6 -- -8.9)
