Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Belgium,10352 (6319 -- 19005),Decreasing,0.8 (0.7 -- 0.9),-0.28 (-0.44 -- -0.13),-2.5 (-5.2 -- -1.6)
Bulgaria,3219 (1781 -- 6379),Decreasing,0.64 (0.55 -- 0.76),-0.55 (-0.73 -- -0.35),-1.3 (-2 -- -0.95)
Croatia,72776 (33872 -- 155904),Stable,0.98 (0.79 -- 1.2),-0.02 (-0.29 -- 0.24),-35 (2.9 -- -2.4)
Cyprus,117791 (44196 -- 361596),Likely increasing,1.1 (0.85 -- 1.4),0.067 (-0.22 -- 0.44),10 (1.6 -- -3.1)
Estonia,771 (472 -- 1466),Decreasing,0.69 (0.6 -- 0.81),-0.45 (-0.63 -- -0.26),-1.5 (-2.7 -- -1.1)
Greece,33651 (16092 -- 81641),Decreasing,0.7 (0.57 -- 0.86),-0.45 (-0.7 -- -0.19),-1.6 (-3.6 -- -1)
Hungary,1157 (574 -- 2738),Decreasing,0.66 (0.52 -- 0.83),-0.51 (-0.8 -- -0.24),-1.4 (-2.9 -- -0.87)
Iceland,45 (19 -- 126),Decreasing,0.68 (0.53 -- 0.84),-0.48 (-0.78 -- -0.22),-1.4 (-3.2 -- -0.89)
Ireland,8770 (4132 -- 21120),Likely decreasing,0.85 (0.68 -- 1),-0.2 (-0.48 -- 0.018),-3.4 (39 -- -1.4)
Liechtenstein,13 (2 -- 64),Likely decreasing,0.81 (0.55 -- 1),-0.27 (-0.73 -- 0.041),-2.6 (17 -- -0.94)
Lithuania,14073 (4001 -- 60414),Stable,1 (0.78 -- 1.3),-0.00053 (-0.31 -- 0.39),-1300 (1.8 -- -2.3)
Luxembourg,841 (437 -- 1962),Decreasing,0.76 (0.62 -- 0.9),-0.34 (-0.58 -- -0.13),-2.1 (-5.5 -- -1.2)
Malta,394 (124 -- 1466),Decreasing,0.75 (0.54 -- 0.98),-0.35 (-0.74 -- -0.031),-2 (-22 -- -0.93)
Norway,1445 (887 -- 2488),Decreasing,0.74 (0.64 -- 0.87),-0.37 (-0.56 -- -0.18),-1.9 (-3.9 -- -1.2)
Poland,14744 (8459 -- 26950),Decreasing,0.72 (0.61 -- 0.85),-0.41 (-0.61 -- -0.2),-1.7 (-3.4 -- -1.1)
Romania,28163 (15041 -- 53761),Decreasing,0.82 (0.72 -- 0.99),-0.25 (-0.41 -- -0.018),-2.8 (-38 -- -1.7)
Slovakia,2086 (490 -- 9332),Decreasing,0.77 (0.53 -- 0.99),-0.32 (-0.77 -- -0.017),-2.2 (-41 -- -0.9)
Sweden,2642 (1743 -- 4284),Decreasing,0.87 (0.72 -- 0.96),-0.18 (-0.41 -- -0.049),-3.8 (-14 -- -1.7)
