Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,766 (484 -- 1137),Decreasing,0.77 (0.59 -- 0.93),-0.046 (-0.091 -- -0.013),-15 (-52 -- -7.6)
Belgium,1846 (983 -- 2956),Decreasing,0.67 (0.46 -- 0.82),-0.071 (-0.13 -- -0.037),-9.7 (-19 -- -5.3)
Bulgaria,372 (184 -- 758),Decreasing,0.77 (0.6 -- 0.99),-0.046 (-0.089 -- -0.0011),-15 (-600 -- -7.8)
Croatia,439 (249 -- 778),Decreasing,0.76 (0.56 -- 1),-0.048 (-0.1 -- -0.00017),-14 (-4200 -- -6.9)
Cyprus,189 (66 -- 535),Likely decreasing,0.9 (0.52 -- 1.5),-0.02 (-0.11 -- 0.073),-35 (9.6 -- -6.2)
Czechia,645 (357 -- 1089),Decreasing,0.75 (0.59 -- 0.9),-0.052 (-0.091 -- -0.019),-13 (-36 -- -7.6)
Denmark,3180 (980 -- 6327),Likely decreasing,0.92 (0.6 -- 1.1),-0.015 (-0.09 -- 0.013),-47 (52 -- -7.7)
Estonia,133 (79 -- 240),Decreasing,0.72 (0.55 -- 0.96),-0.059 (-0.1 -- -0.0077),-12 (-90 -- -6.8)
Finland,358 (176 -- 597),Likely decreasing,0.88 (0.65 -- 1),-0.024 (-0.074 -- 0.0054),-29 (130 -- -9.3)
France,18209 (5840 -- 46930),Likely decreasing,0.83 (0.57 -- 1.1),-0.034 (-0.098 -- 0.012),-21 (57 -- -7.1)
Germany,6018 (2538 -- 14066),Decreasing,0.72 (0.51 -- 1),-0.058 (-0.12 -- -0.00038),-12 (-1800 -- -5.9)
Greece,2920 (1472 -- 5100),Decreasing,0.8 (0.6 -- 0.95),-0.04 (-0.089 -- -0.0099),-17 (-70 -- -7.8)
Hungary,325 (184 -- 514),Decreasing,0.68 (0.54 -- 0.8),-0.067 (-0.11 -- -0.041),-10 (-17 -- -6.4)
Iceland,0 (0 -- 0),Decreasing,0.15 (0.0047 -- 0.95),-0.3 (-0.67 -- -0.01),-2.3 (-69 -- -1)
Ireland,1379 (895 -- 2007),Likely decreasing,0.9 (0.73 -- 1.1),-0.018 (-0.055 -- 0.011),-38 (61 -- -13)
Italy,5607 (3932 -- 8058),Decreasing,0.81 (0.68 -- 0.96),-0.038 (-0.068 -- -0.0076),-18 (-91 -- -10)
Latvia,534 (326 -- 896),Decreasing,0.78 (0.61 -- 0.99),-0.043 (-0.085 -- -0.0019),-16 (-370 -- -8.1)
Liechtenstein,3 (0 -- 19),Likely decreasing,0.83 (0.37 -- 1.7),-0.032 (-0.17 -- 0.1),-21 (6.6 -- -4.2)
Lithuania,515 (329 -- 824),Decreasing,0.71 (0.56 -- 0.9),-0.061 (-0.1 -- -0.018),-11 (-38 -- -6.8)
Luxembourg,123 (48 -- 265),Likely decreasing,0.83 (0.61 -- 1.1),-0.034 (-0.087 -- 0.0091),-20 (76 -- -7.9)
Malta,6 (0 -- 24),Likely decreasing,0.67 (0.12 -- 1.3),-0.07 (-0.33 -- 0.042),-9.9 (16 -- -2.1)
Netherlands,3508 (2284 -- 5270),Decreasing,0.69 (0.54 -- 0.82),-0.065 (-0.11 -- -0.035),-11 (-20 -- -6.5)
Norway,440 (233 -- 777),Decreasing,0.68 (0.49 -- 0.91),-0.068 (-0.12 -- -0.018),-10 (-39 -- -5.7)
Poland,765 (461 -- 1404),Decreasing,0.7 (0.55 -- 0.98),-0.063 (-0.1 -- -0.0037),-11 (-190 -- -6.7)
Portugal,3813 (2345 -- 6029),Likely increasing,1.1 (0.84 -- 1.4),0.014 (-0.031 -- 0.056),51 (12 -- -22)
Romania,357 (235 -- 553),Decreasing,0.77 (0.62 -- 0.98),-0.046 (-0.085 -- -0.004),-15 (-170 -- -8.2)
Slovakia,290 (170 -- 496),Likely decreasing,0.82 (0.69 -- 1),-0.036 (-0.066 -- 0.0056),-19 (120 -- -11)
Slovenia,529 (326 -- 775),Decreasing,0.79 (0.62 -- 0.89),-0.042 (-0.084 -- -0.021),-16 (-33 -- -8.3)
Spain,17164 (6311 -- 62173),Likely decreasing,0.94 (0.69 -- 1.4),-0.012 (-0.065 -- 0.06),-58 (12 -- -11)
Sweden,3396 (685 -- 12995),Likely decreasing,0.81 (0.47 -- 1.2),-0.038 (-0.13 -- 0.025),-18 (28 -- -5.3)
Switzerland,1319 (94 -- 5942),Likely decreasing,0.74 (0.26 -- 1.1),-0.053 (-0.22 -- 0.014),-13 (50 -- -3.1)
United Kingdom,60057 (28171 -- 142004),Increasing,1.4 (1 -- 1.9),0.057 (0.0012 -- 0.13),12 (5.4 -- 580)
