region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
United Kingdom,60057 (28171 -- 142004),60057,69656,43247,28171,43798,53132,67593,82792,142004,New confirmed cases by infection date,Increasing,0.047
France,18209 (5840 -- 46930),18209,21549,15654,5840,12134,15833,21001,26756,46930,New confirmed cases by infection date,Likely decreasing,0.91
Spain,17164 (6311 -- 62173),17164,23342,25138,6311,11600,14678,19926,25483,62173,New confirmed cases by infection date,Likely decreasing,0.7
Germany,6018 (2538 -- 14066),6018,6968,4176,2538,4401,5394,6799,8448,14066,New confirmed cases by infection date,Decreasing,0.95
Italy,5607 (3932 -- 8058),5607,5767,1320,3932,4852,5339,5916,6492,8058,New confirmed cases by infection date,Decreasing,0.98
Portugal,3813 (2345 -- 6029),3813,3951,1170,2345,3136,3554,4077,4597,6029,New confirmed cases by infection date,Likely increasing,0.29
Netherlands,3508 (2284 -- 5270),3508,3620,925,2284,2997,3287,3730,4138,5270,New confirmed cases by infection date,Decreasing,1
Sweden,3396 (685 -- 12995),3396,4978,7462,685,1943,2792,4285,6059,12995,New confirmed cases by infection date,Likely decreasing,0.88
Denmark,3180 (980 -- 6327),3180,3378,1719,980,2108,2744,3640,4427,6327,New confirmed cases by infection date,Likely decreasing,0.74
Greece,2920 (1472 -- 5100),2920,3063,1150,1472,2223,2667,3200,3757,5100,New confirmed cases by infection date,Decreasing,0.98
Belgium,1846 (983 -- 2956),1846,1891,615,983,1457,1695,2017,2279,2956,New confirmed cases by infection date,Decreasing,1
Ireland,1379 (895 -- 2007),1379,1408,345,895,1175,1291,1463,1604,2007,New confirmed cases by infection date,Likely decreasing,0.87
Switzerland,1319 (94 -- 5942),1319,1991,2271,94,542,962,1778,2663,5942,New confirmed cases by infection date,Likely decreasing,0.91
Austria,766 (484 -- 1137),766,785,200,484,648,723,813,900,1137,New confirmed cases by infection date,Decreasing,0.99
Poland,765 (461 -- 1404),765,833,323,461,630,704,833,968,1404,New confirmed cases by infection date,Decreasing,0.96
Czechia,645 (357 -- 1089),645,679,266,357,515,592,697,790,1089,New confirmed cases by infection date,Decreasing,0.98
Latvia,534 (326 -- 896),534,560,175,326,444,501,571,644,896,New confirmed cases by infection date,Decreasing,0.95
Slovenia,529 (326 -- 775),529,538,140,326,444,496,564,624,775,New confirmed cases by infection date,Decreasing,1
Lithuania,515 (329 -- 824),515,538,155,329,430,482,550,619,824,New confirmed cases by infection date,Decreasing,0.98
