Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,16 (3 -- 65),Likely decreasing,0.88 (0.61 -- 1.1),-0.16 (-0.6 -- 0.1),-4.3 (6.7 -- -1.1)
Bulgaria,356 (120 -- 1330),Likely decreasing,0.83 (0.63 -- 1),-0.24 (-0.57 -- 0.042),-2.9 (16 -- -1.2)
Czechia,628 (361 -- 1215),Decreasing,0.85 (0.74 -- 0.98),-0.21 (-0.38 -- -0.033),-3.3 (-21 -- -1.8)
Denmark,549 (326 -- 1014),Likely decreasing,0.92 (0.83 -- 1),-0.11 (-0.23 -- 0.035),-6.3 (20 -- -3)
Estonia,111 (50 -- 283),Decreasing,0.71 (0.57 -- 0.88),-0.42 (-0.7 -- -0.17),-1.7 (-4.2 -- -1)
Greece,15345 (8569 -- 32276),Stable,0.99 (0.87 -- 1.2),-0.018 (-0.17 -- 0.21),-39 (3.2 -- -4)
Hungary,234 (113 -- 611),Likely decreasing,0.91 (0.77 -- 1.1),-0.12 (-0.33 -- 0.12),-5.6 (5.8 -- -2.1)
Iceland,69 (26 -- 233),Likely increasing,1.1 (0.87 -- 1.4),0.065 (-0.17 -- 0.41),11 (1.7 -- -4)
Ireland,2689 (1504 -- 5170),Likely increasing,1 (0.91 -- 1.2),0.05 (-0.12 -- 0.27),14 (2.6 -- -5.6)
Liechtenstein,1 (0 -- 14),Likely decreasing,0.86 (0.44 -- 1.2),-0.18 (-1 -- 0.23),-3.8 (3 -- -0.69)
Lithuania,1017 (619 -- 1885),Decreasing,0.82 (0.72 -- 0.9),-0.25 (-0.4 -- -0.13),-2.8 (-5.3 -- -1.7)
Luxembourg,196 (102 -- 427),Likely decreasing,0.87 (0.74 -- 1),-0.17 (-0.37 -- 0.036),-4.1 (19 -- -1.9)
Malta,55 (17 -- 185),Likely decreasing,0.91 (0.72 -- 1.1),-0.11 (-0.4 -- 0.17),-6.2 (4.1 -- -1.7)
Norway,989 (561 -- 1967),Stable,1 (0.88 -- 1.2),0.0036 (-0.16 -- 0.28),190 (2.5 -- -4.4)
Poland,1013 (561 -- 2087),Decreasing,0.77 (0.65 -- 0.91),-0.32 (-0.53 -- -0.12),-2.2 (-5.7 -- -1.3)
Portugal,1113 (608 -- 2168),Stable,0.99 (0.87 -- 1.2),-0.013 (-0.17 -- 0.23),-54 (3.1 -- -4)
Romania,1520 (994 -- 2626),Decreasing,0.81 (0.73 -- 0.89),-0.26 (-0.39 -- -0.15),-2.7 (-4.5 -- -1.8)
Slovenia,76 (32 -- 190),Decreasing,0.81 (0.64 -- 0.95),-0.27 (-0.55 -- -0.06),-2.6 (-12 -- -1.3)
Sweden,863 (513 -- 1609),Likely decreasing,0.89 (0.79 -- 1),-0.14 (-0.3 -- 0.054),-4.8 (13 -- -2.3)
