Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Bulgaria,45 (14 -- 151),Stable,1 (0.81 -- 1.3),0.012 (-0.26 -- 0.32),59 (2.1 -- -2.6)
Croatia,204 (83 -- 630),Increasing,1.3 (1 -- 1.7),0.32 (0.054 -- 0.7),2.2 (1 -- 13)
Czechia,192 (53 -- 1018),Increasing,1.4 (1 -- 2.1),0.4 (0.064 -- 0.98),1.7 (0.71 -- 11)
Denmark,195 (55 -- 868),Stable,1 (0.81 -- 1.3),0.035 (-0.26 -- 0.34),20 (2 -- -2.7)
Estonia,4 (1 -- 36),Likely increasing,1.1 (0.86 -- 2),0.17 (-0.2 -- 0.91),4.2 (0.76 -- -3.5)
Finland,362 (166 -- 919),Likely increasing,1.1 (0.91 -- 1.3),0.072 (-0.12 -- 0.39),9.6 (1.8 -- -5.8)
Greece,1242 (634 -- 2739),Likely increasing,1.1 (0.92 -- 1.2),0.083 (-0.1 -- 0.24),8.4 (2.9 -- -6.9)
Hungary,20 (5 -- 81),Likely increasing,1.1 (0.9 -- 1.4),0.088 (-0.14 -- 0.45),7.8 (1.5 -- -4.9)
Ireland,107 (21 -- 596),Likely decreasing,0.86 (0.57 -- 1.1),-0.19 (-0.68 -- 0.12),-3.7 (5.7 -- -1)
Italy,1458 (535 -- 4740),Stable,0.97 (0.74 -- 1.2),-0.037 (-0.37 -- 0.2),-19 (3.5 -- -1.9)
Latvia,31 (9 -- 134),Likely increasing,1.1 (0.87 -- 1.5),0.086 (-0.18 -- 0.48),8 (1.4 -- -3.8)
Lithuania,15 (5 -- 47),Stable,0.98 (0.75 -- 1.2),-0.022 (-0.36 -- 0.29),-31 (2.4 -- -1.9)
Malta,19 (5 -- 65),Likely decreasing,0.96 (0.73 -- 1.2),-0.052 (-0.4 -- 0.24),-13 (2.8 -- -1.7)
Poland,45 (13 -- 167),Likely increasing,1.1 (0.9 -- 1.5),0.13 (-0.14 -- 0.51),5.3 (1.3 -- -5.1)
Portugal,1826 (804 -- 4622),Likely increasing,1.1 (0.93 -- 1.2),0.1 (-0.085 -- 0.29),6.9 (2.4 -- -8.2)
Romania,303 (125 -- 929),Increasing,1.3 (1.1 -- 1.7),0.37 (0.1 -- 0.69),1.9 (1 -- 6.9)
Slovenia,45 (14 -- 165),Likely increasing,1.1 (0.89 -- 1.4),0.079 (-0.15 -- 0.43),8.8 (1.6 -- -4.6)
Sweden,489 (146 -- 1897),Likely increasing,1.1 (0.85 -- 1.4),0.07 (-0.21 -- 0.44),9.9 (1.6 -- -3.3)
