Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,15565 (7764 -- 30803),Stable,0.98 (0.83 -- 1.1),-0.026 (-0.24 -- 0.17),-27 (4 -- -2.9)
Belgium,10058 (4426 -- 24820),Likely increasing,1.2 (0.99 -- 1.7),0.24 (-0.0081 -- 0.68),2.9 (1 -- -86)
Bulgaria,2723 (1393 -- 5678),Stable,1 (0.88 -- 1.4),0.035 (-0.16 -- 0.43),20 (1.6 -- -4.5)
Croatia,6539 (3070 -- 14898),Increasing,1.3 (1 -- 1.8),0.37 (0.04 -- 0.76),1.9 (0.91 -- 17)
Cyprus,27877 (11476 -- 70967),Increasing,1.3 (1 -- 1.5),0.29 (0.029 -- 0.57),2.4 (1.2 -- 24)
Czechia,3451 (1553 -- 7903),Likely increasing,1.2 (0.99 -- 1.7),0.27 (-0.0082 -- 0.72),2.6 (0.97 -- -84)
Denmark,1254 (620 -- 2769),Likely decreasing,0.96 (0.82 -- 1.1),-0.05 (-0.25 -- 0.16),-14 (4.4 -- -2.7)
Estonia,315 (112 -- 1071),Likely decreasing,0.89 (0.7 -- 1.1),-0.14 (-0.45 -- 0.13),-4.9 (5.3 -- -1.6)
Finland,4753 (1442 -- 21175),Likely increasing,1.1 (0.88 -- 1.4),0.096 (-0.17 -- 0.47),7.2 (1.5 -- -4.1)
France,159992 (79396 -- 334546),Stable,1 (0.83 -- 1.2),-0.0054 (-0.23 -- 0.23),-130 (3 -- -3)
Germany,22704 (10399 -- 45532),Likely decreasing,0.96 (0.77 -- 1.2),-0.049 (-0.34 -- 0.2),-14 (3.4 -- -2.1)
Greece,114357 (65718 -- 229671),Increasing,1.3 (1.1 -- 1.5),0.33 (0.12 -- 0.53),2.1 (1.3 -- 5.7)
Hungary,1421 (597 -- 3411),Likely increasing,1.2 (0.97 -- 1.7),0.22 (-0.04 -- 0.71),3.1 (0.98 -- -17)
Iceland,757 (311 -- 2098),Likely increasing,1.2 (0.98 -- 1.5),0.21 (-0.02 -- 0.56),3.3 (1.2 -- -35)
Ireland,19375 (10333 -- 38959),Increasing,1.4 (1.2 -- 1.7),0.46 (0.22 -- 0.69),1.5 (1 -- 3.2)
Italy,67095 (28311 -- 181011),Likely decreasing,0.87 (0.67 -- 1),-0.18 (-0.5 -- 0.034),-3.8 (21 -- -1.4)
Latvia,336 (133 -- 1026),Likely decreasing,0.97 (0.83 -- 1.2),-0.035 (-0.24 -- 0.26),-20 (2.6 -- -2.9)
Lithuania,1231 (694 -- 2652),Stable,0.99 (0.88 -- 1.2),-0.014 (-0.16 -- 0.21),-50 (3.3 -- -4.4)
Luxembourg,1906 (984 -- 3936),Increasing,1.2 (1 -- 1.5),0.29 (0.037 -- 0.52),2.4 (1.3 -- 19)
Malta,3996 (1962 -- 9152),Increasing,1.2 (1 -- 1.4),0.19 (0.032 -- 0.41),3.7 (1.7 -- 22)
Netherlands,2497 (1346 -- 5071),Likely increasing,1.1 (0.96 -- 1.4),0.15 (-0.058 -- 0.45),4.6 (1.5 -- -12)
Norway,3887 (2076 -- 8398),Increasing,1.2 (1 -- 1.5),0.25 (0.0022 -- 0.57),2.8 (1.2 -- 310)
Poland,2068 (980 -- 4979),Stable,1 (0.88 -- 1.3),0.022 (-0.16 -- 0.34),32 (2.1 -- -4.3)
Portugal,48076 (27724 -- 87314),Increasing,1.2 (1 -- 1.3),0.19 (0.057 -- 0.32),3.7 (2.2 -- 12)
Romania,26466 (15572 -- 50002),Increasing,1.5 (1.2 -- 1.7),0.53 (0.19 -- 0.73),1.3 (0.95 -- 3.7)
Slovakia,380 (153 -- 956),Stable,0.98 (0.81 -- 1.2),-0.021 (-0.26 -- 0.23),-33 (3 -- -2.7)
Slovenia,462 (200 -- 1244),Stable,1 (0.87 -- 1.3),0.027 (-0.17 -- 0.39),25 (1.8 -- -4)
Sweden,4504 (2793 -- 7269),Likely increasing,1.3 (0.97 -- 1.5),0.29 (-0.034 -- 0.5),2.4 (1.4 -- -21)
