Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,1881 (1241 -- 2994),Likely decreasing,0.82 (0.66 -- 1.1),-0.035 (-0.073 -- 0.016),-20 (43 -- -9.5)
Belgium,10491 (5997 -- 20748),Likely decreasing,0.94 (0.76 -- 1.2),-0.012 (-0.049 -- 0.037),-60 (19 -- -14)
Bulgaria,1003 (398 -- 2403),Likely decreasing,0.73 (0.48 -- 1),-0.055 (-0.12 -- 0.003),-13 (230 -- -5.6)
Croatia,1113 (651 -- 1934),Decreasing,0.64 (0.47 -- 0.88),-0.079 (-0.13 -- -0.023),-8.8 (-30 -- -5.4)
Cyprus,207 (81 -- 517),Decreasing,0.57 (0.35 -- 0.92),-0.097 (-0.17 -- -0.016),-7.1 (-43 -- -4)
Czechia,2698 (1387 -- 4192),Decreasing,0.81 (0.63 -- 0.9),-0.039 (-0.082 -- -0.019),-18 (-36 -- -8.4)
Denmark,5745 (3360 -- 11446),Likely increasing,1 (0.9 -- 1.3),0.0082 (-0.02 -- 0.045),84 (15 -- -36)
Estonia,732 (420 -- 1181),Likely decreasing,0.8 (0.6 -- 1),-0.04 (-0.089 -- 0.0016),-17 (450 -- -7.8)
Finland,1118 (657 -- 1963),Likely increasing,1 (0.84 -- 1.3),0.0073 (-0.032 -- 0.053),95 (13 -- -22)
France,28413 (4149 -- 98332),Likely decreasing,0.76 (0.36 -- 1.1),-0.048 (-0.17 -- 0.0094),-14 (74 -- -4)
Germany,29896 (12221 -- 66844),Likely decreasing,0.82 (0.57 -- 1.1),-0.036 (-0.098 -- 0.015),-19 (48 -- -7.1)
Greece,8927 (5286 -- 14710),Likely decreasing,0.95 (0.77 -- 1.1),-0.0087 (-0.046 -- 0.02),-79 (34 -- -15)
Hungary,1844 (1051 -- 3073),Decreasing,0.76 (0.56 -- 0.97),-0.05 (-0.1 -- -0.0059),-14 (-120 -- -6.8)
Iceland,4 (0 -- 29),Likely decreasing,0.64 (0.21 -- 1.3),-0.078 (-0.26 -- 0.056),-8.9 (12 -- -2.7)
Ireland,0 (0 -- 4),Decreasing,0.022 (0.00058 -- 0.22),-0.53 (-0.82 -- -0.24),-1.3 (-2.8 -- -0.84)
Italy,13401 (9139 -- 19796),Decreasing,0.73 (0.59 -- 0.89),-0.056 (-0.091 -- -0.021),-12 (-32 -- -7.6)
Latvia,1398 (765 -- 2257),Decreasing,0.77 (0.56 -- 0.95),-0.046 (-0.1 -- -0.0093),-15 (-75 -- -6.8)
Liechtenstein,3 (0 -- 16),Likely decreasing,0.65 (0.34 -- 1.3),-0.076 (-0.18 -- 0.041),-9.1 (17 -- -3.8)
Lithuania,2624 (1417 -- 4304),Likely decreasing,0.81 (0.59 -- 1),-0.037 (-0.092 -- 0.0018),-19 (380 -- -7.5)
Luxembourg,320 (110 -- 700),Likely decreasing,0.85 (0.49 -- 1.1),-0.029 (-0.12 -- 0.0092),-24 (75 -- -5.6)
Malta,3 (0 -- 27),Likely decreasing,0.56 (0.21 -- 1.8),-0.1 (-0.26 -- 0.11),-6.8 (6.6 -- -2.7)
Netherlands,10926 (6925 -- 16390),Decreasing,0.73 (0.57 -- 0.9),-0.055 (-0.1 -- -0.019),-13 (-37 -- -6.9)
Norway,3252 (1948 -- 6313),Likely increasing,1.2 (0.94 -- 1.7),0.032 (-0.011 -- 0.1),22 (6.7 -- -64)
Poland,2706 (1079 -- 5370),Decreasing,0.52 (0.28 -- 0.76),-0.11 (-0.21 -- -0.05),-6.1 (-14 -- -3.3)
Portugal,2983 (1713 -- 5215),Likely increasing,1.2 (0.89 -- 1.7),0.038 (-0.02 -- 0.098),18 (7.1 -- -34)
Romania,1110 (705 -- 1618),Decreasing,0.63 (0.47 -- 0.77),-0.082 (-0.13 -- -0.047),-8.4 (-15 -- -5.4)
Slovakia,762 (386 -- 1123),Decreasing,0.83 (0.63 -- 0.89),-0.033 (-0.081 -- -0.02),-21 (-34 -- -8.5)
Slovenia,1063 (599 -- 1665),Decreasing,0.78 (0.57 -- 0.95),-0.045 (-0.097 -- -0.0098),-15 (-71 -- -7.1)
Spain,18877 (3503 -- 69083),Likely decreasing,0.91 (0.49 -- 1.3),-0.016 (-0.12 -- 0.055),-42 (13 -- -5.7)
Sweden,16677 (5569 -- 38102),Likely decreasing,0.94 (0.66 -- 1.2),-0.01 (-0.074 -- 0.026),-68 (27 -- -9.4)
Switzerland,7895950 (1079880 -- 25387000),Increasing,7.9 (4.1 -- 9.8),0.44 (0.28 -- 0.49),1.6 (1.4 -- 2.5)
United Kingdom,9486 (5402 -- 18796),Likely decreasing,0.96 (0.8 -- 1.2),-0.0065 (-0.04 -- 0.038),-110 (18 -- -17)
