region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Bulgaria,2021-11-13,1610,66,,,,,,,,,
Bulgaria,2021-11-14,828,88,,,,,,,,,
Bulgaria,2021-11-15,3223,276,,,,,,,,,
Bulgaria,2021-11-16,3869,121,,,,,,,,,
Bulgaria,2021-11-17,2839,164,,,,,,,,,
Bulgaria,2021-11-18,2785,145,,,,,,,,,
Bulgaria,2021-11-19,2737,139,,,,,,,,,
Bulgaria,2021-11-20,1455,56,,,,,,,,,
Bulgaria,2021-11-21,733,73,,,,,,,,,
Bulgaria,2021-11-22,3462,254,,,,,,,,,
Bulgaria,2021-11-23,3233,151,,,,,,,,,
Bulgaria,2021-11-24,2569,120,,,,,,,,,
Bulgaria,2021-11-25,2370,113,,,,,,,,,
Bulgaria,2021-11-26,2488,105,,,,,,,,,
Bulgaria,2021-11-27,1218,47,,,,,,,,,
Bulgaria,2021-11-28,728,58,,,,,,,,,
Bulgaria,2021-11-29,3020,224,,,,,,,,,
Bulgaria,2021-11-30,2681,128,,,,,,,,,
Bulgaria,2021-12-01,2105,89,,,,,,,,,
Bulgaria,2021-12-02,2018,114,,,,,,,,,
Bulgaria,2021-12-03,2289,113,,,,,,,,,
Bulgaria,2021-12-04,985,36,,,,,,,,,
Bulgaria,2021-12-05,706,47,,,,,,,,,
Bulgaria,2021-12-06,2426,208,,,,,,,,,
Bulgaria,2021-12-07,2299,103,,,,,,,,,
Bulgaria,2021-12-08,1652,116,,,,,,,,,
Bulgaria,2021-12-09,1827,103,,,,,,,,,
Bulgaria,2021-12-10,1719,77,,,,,,,,,
Bulgaria,2021-12-11,1073,27,,,,,,,,,
Bulgaria,2021-12-12,532,50,,,,,,,,,
Bulgaria,2021-12-13,0,0,,,,,,,,,
Bulgaria,2021-12-14,3963,228,,,,,,,,,
Bulgaria,2021-12-15,1725,83,,,,,,,,,
Bulgaria,2021-12-16,1443,86,,,,,,,,,
Bulgaria,2021-12-17,1614,81,,,,,,,,,
Bulgaria,2021-12-18,904,33,,,,,,,,,
Bulgaria,2021-12-19,456,35,,,,,,,,,
Bulgaria,2021-12-20,2001,157,,,,,,,,,
Bulgaria,2021-12-21,1883,64,,,,,,,,,
Bulgaria,2021-12-22,1463,56,,,,,,,,,
Bulgaria,2021-12-23,1966,77,,,,,,,,,
Bulgaria,2021-12-24,1033,40,,,,,,,,,
Bulgaria,2021-12-25,743,52,,,,,,,,,
Bulgaria,2021-12-26,838,46,,,,,,,,,
Bulgaria,2021-12-27,1278,49,,,,,,,,,
Bulgaria,2021-12-28,1235,34,,,,,,,,,
Bulgaria,2021-12-29,3449,162,,,,,,,,,
Bulgaria,2021-12-30,3616,71,,,,,,,,,
Bulgaria,2021-12-31,2810,65,,,,,,,,,
Bulgaria,2022-01-01,1076,28,,,,,,,,,
Bulgaria,2022-01-02,1356,44,,,,,,,,,
Bulgaria,2022-01-03,1918,53,,,,,,,,,
Bulgaria,2022-01-04,6252,157,,,,,,,,,
Bulgaria,2022-01-05,6766,66,,,,,,,,,
Bulgaria,2022-01-06,5525,72,,,,,,,,,
Bulgaria,2022-01-07,5524,96,,,,,,,,,
Bulgaria,2022-01-08,3176,45,,,,,,,,,
