Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,1767 (1190 -- 2658),Decreasing,0.65 (0.52 -- 0.8),-0.076 (-0.11 -- -0.041),-9.2 (-17 -- -6.1)
Belgium,8967 (4043 -- 16914),Likely decreasing,0.87 (0.61 -- 1.1),-0.024 (-0.087 -- 0.018),-28 (39 -- -8)
Bulgaria,1681 (596 -- 4450),Likely decreasing,0.77 (0.5 -- 1.2),-0.046 (-0.12 -- 0.03),-15 (23 -- -5.7)
Croatia,1727 (978 -- 2900),Decreasing,0.63 (0.46 -- 0.83),-0.082 (-0.13 -- -0.033),-8.5 (-21 -- -5.2)
Cyprus,366 (135 -- 897),Decreasing,0.56 (0.33 -- 0.88),-0.1 (-0.19 -- -0.023),-6.8 (-30 -- -3.7)
Czechia,3867 (2209 -- 6318),Decreasing,0.82 (0.65 -- 0.96),-0.036 (-0.075 -- -0.0079),-19 (-88 -- -9.3)
Denmark,5491 (3359 -- 10879),Likely increasing,1 (0.93 -- 1.3),0.0087 (-0.014 -- 0.054),80 (13 -- -50)
Estonia,892 (445 -- 1540),Decreasing,0.77 (0.52 -- 1),-0.046 (-0.11 -- 4.8e-05),-15 (15000 -- -6.2)
Finland,981 (573 -- 1752),Stable,0.99 (0.8 -- 1.3),-0.0016 (-0.039 -- 0.045),-430 (15 -- -18)
France,62514 (19465 -- 160617),Likely decreasing,0.87 (0.58 -- 1.2),-0.025 (-0.095 -- 0.029),-27 (24 -- -7.3)
Germany,46616 (18300 -- 99994),Likely decreasing,0.87 (0.61 -- 1.1),-0.024 (-0.085 -- 0.015),-29 (45 -- -8.2)
Greece,10246 (6337 -- 17487),Likely decreasing,0.97 (0.83 -- 1.2),-0.0054 (-0.033 -- 0.033),-130 (21 -- -21)
Hungary,2858 (1631 -- 5201),Likely decreasing,0.79 (0.59 -- 1.1),-0.043 (-0.091 -- 0.014),-16 (51 -- -7.6)
Iceland,11 (1 -- 71),Likely decreasing,0.75 (0.28 -- 1.6),-0.051 (-0.21 -- 0.094),-13 (7.3 -- -3.3)
Ireland,1406 (288 -- 2295),Likely decreasing,0.93 (0.43 -- 1),-0.014 (-0.15 -- 0.0029),-50 (240 -- -4.8)
Italy,19863 (13405 -- 29619),Decreasing,0.74 (0.6 -- 0.89),-0.054 (-0.089 -- -0.02),-13 (-34 -- -7.8)
Latvia,3006 (2020 -- 4253),Stable,0.99 (0.83 -- 1.1),-0.0019 (-0.033 -- 0.02),-370 (35 -- -21)
Liechtenstein,2 (0 -- 12),Decreasing,0.5 (0.22 -- 0.96),-0.12 (-0.25 -- -0.0071),-5.9 (-98 -- -2.8)
Lithuania,4641 (2506 -- 7896),Likely decreasing,0.91 (0.65 -- 1.2),-0.016 (-0.075 -- 0.027),-42 (26 -- -9.2)
Luxembourg,479 (195 -- 935),Likely decreasing,0.9 (0.67 -- 1.1),-0.018 (-0.071 -- 0.014),-38 (49 -- -9.7)
Malta,1 (0 -- 9),Decreasing,0.21 (0.024 -- 0.67),-0.25 (-0.52 -- -0.069),-2.8 (-10 -- -1.3)
Netherlands,13467 (6998 -- 21257),Decreasing,0.7 (0.44 -- 0.89),-0.064 (-0.14 -- -0.021),-11 (-33 -- -5)
Norway,2093 (1125 -- 3670),Stable,0.99 (0.7 -- 1.3),-0.0015 (-0.063 -- 0.048),-450 (15 -- -11)
Poland,8266 (4065 -- 14128),Decreasing,0.73 (0.45 -- 0.96),-0.056 (-0.14 -- -0.0069),-12 (-100 -- -5.1)
Portugal,2203 (1297 -- 4382),Likely increasing,1.2 (0.88 -- 1.7),0.029 (-0.023 -- 0.1),24 (6.6 -- -30)
Romania,2256 (1522 -- 3193),Decreasing,0.74 (0.59 -- 0.87),-0.054 (-0.092 -- -0.025),-13 (-27 -- -7.5)
Slovakia,1119 (713 -- 1573),Decreasing,0.86 (0.71 -- 0.92),-0.027 (-0.06 -- -0.014),-25 (-48 -- -12)
Slovenia,1645 (945 -- 2613),Likely decreasing,0.83 (0.62 -- 1),-0.033 (-0.083 -- 0.0031),-21 (230 -- -8.4)
Spain,24200 (4174 -- 81707),Likely decreasing,0.94 (0.52 -- 1.3),-0.011 (-0.11 -- 0.047),-64 (15 -- -6.1)
Sweden,22530 (8213 -- 51051),Stable,0.99 (0.72 -- 1.2),-0.0027 (-0.059 -- 0.033),-260 (21 -- -12)
Switzerland,5851 (1855 -- 13760),Likely decreasing,0.92 (0.61 -- 1.2),-0.015 (-0.085 -- 0.028),-47 (25 -- -8.1)
United Kingdom,10276 (6363 -- 18866),Stable,0.99 (0.85 -- 1.2),-0.0018 (-0.029 -- 0.04),-390 (17 -- -24)
