region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,62514 (19465 -- 160617),62514,73661,55270,19465,39570,52644,72993,93249,160617,New confirmed cases by infection date,Likely decreasing,0.83
Germany,46616 (18300 -- 99994),46616,51685,27339,18300,32705,40963,53074,65078,99994,New confirmed cases by infection date,Likely decreasing,0.83
Spain,24200 (4174 -- 81707),24200,33567,78074,4174,12989,19492,29827,40507,81707,New confirmed cases by infection date,Likely decreasing,0.66
Sweden,22530 (8213 -- 51051),22530,25554,16202,8213,16158,19934,25698,31122,51051,New confirmed cases by infection date,Stable,0.57
Italy,19863 (13405 -- 29619),19863,20418,4939,13405,17010,18737,21019,23177,29619,New confirmed cases by infection date,Decreasing,0.99
Netherlands,13467 (6998 -- 21257),13467,13653,4341,6998,10681,12348,14512,16332,21257,New confirmed cases by infection date,Decreasing,0.99
United Kingdom,10276 (6363 -- 18866),10276,11171,4168,6363,8338,9529,11203,12937,18866,New confirmed cases by infection date,Stable,0.54
Greece,10246 (6337 -- 17487),10246,10907,3745,6337,8457,9486,11027,12590,17487,New confirmed cases by infection date,Likely decreasing,0.64
Belgium,8967 (4043 -- 16914),8967,9611,4219,4043,6763,8102,9964,11709,16914,New confirmed cases by infection date,Likely decreasing,0.84
Poland,8266 (4065 -- 14128),8266,8613,3088,4065,6582,7597,8991,10287,14128,New confirmed cases by infection date,Decreasing,0.97
Switzerland,5851 (1855 -- 13760),5851,6667,4657,1855,3772,4960,6734,8470,13760,New confirmed cases by infection date,Likely decreasing,0.71
Denmark,5491 (3359 -- 10879),5491,6145,2839,3359,4451,5067,6017,7046,10879,New confirmed cases by infection date,Likely increasing,0.19
Lithuania,4641 (2506 -- 7896),4641,4851,1675,2506,3741,4285,5023,5716,7896,New confirmed cases by infection date,Likely decreasing,0.75
Czechia,3867 (2209 -- 6318),3867,4027,1361,2209,3126,3589,4176,4692,6318,New confirmed cases by infection date,Decreasing,0.97
Latvia,3006 (2020 -- 4253),3006,3051,690,2020,2588,2843,3170,3462,4253,New confirmed cases by infection date,Stable,0.56
Hungary,2858 (1631 -- 5201),2858,3066,1177,1631,2301,2620,3095,3580,5201,New confirmed cases by infection date,Likely decreasing,0.9
Romania,2256 (1522 -- 3193),2256,2299,519,1522,1941,2137,2379,2620,3193,New confirmed cases by infection date,Decreasing,1
Portugal,2203 (1297 -- 4382),2203,2442,1047,1297,1747,2029,2412,2847,4382,New confirmed cases by infection date,Likely increasing,0.19
Norway,2093 (1125 -- 3670),2093,2196,801,1125,1645,1918,2269,2631,3670,New confirmed cases by infection date,Stable,0.52
Austria,1767 (1190 -- 2658),1767,1825,457,1190,1514,1664,1882,2074,2658,New confirmed cases by infection date,Decreasing,1
Croatia,1727 (978 -- 2900),1727,1816,616,978,1389,1608,1867,2144,2900,New confirmed cases by infection date,Decreasing,0.99
Bulgaria,1681 (596 -- 4450),1681,2036,1665,596,1157,1464,1933,2455,4450,New confirmed cases by infection date,Likely decreasing,0.87
Slovenia,1645 (945 -- 2613),1645,1696,524,945,1331,1511,1767,1998,2613,New confirmed cases by infection date,Likely decreasing,0.94
Ireland,1406 (288 -- 2295),1406,1361,596,288,982,1268,1540,1743,2295,New confirmed cases by infection date,Likely decreasing,0.92
Slovakia,1119 (713 -- 1573),1119,1129,263,713,963,1061,1179,1283,1573,New confirmed cases by infection date,Decreasing,0.99
Finland,981 (573 -- 1752),981,1045,381,573,788,898,1060,1220,1752,New confirmed cases by infection date,Stable,0.53
Estonia,892 (445 -- 1540),892,933,335,445,711,822,972,1122,1540,New confirmed cases by infection date,Decreasing,0.95
Luxembourg,479 (195 -- 935),479,512,257,195,343,425,535,635,935,New confirmed cases by infection date,Likely decreasing,0.86
Cyprus,366 (135 -- 897),366,430,284,135,251,318,424,536,897,New confirmed cases by infection date,Decreasing,0.98
Iceland,11 (1 -- 71),11,23,69,1,4,8,14,24,71,New confirmed cases by infection date,Likely decreasing,0.75
Liechtenstein,2 (0 -- 12),2,4,5,0,1,2,3,5,12,New confirmed cases by infection date,Decreasing,0.96
Portugal,1.2 (0.88 -- 1.7),1.2,1.2,0.28,0.88,1,1.1,1.2,1.4,1.7,Effective reproduction no.,Likely increasing,0.19
Denmark,1 (0.93 -- 1.3),1,1.1,0.14,0.93,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.19
