region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Spain,29349 (17635 -- 56287),29349,32375,12377,17635,23953,27358,32019,38177,56287,New confirmed cases by infection date,Likely decreasing,0.94
Italy,6603 (3791 -- 13478),6603,7474,3741,3791,5344,6079,7272,8623,13478,New confirmed cases by infection date,Decreasing,0.98
Germany,5088 (3080 -- 9140),5088,5475,2101,3080,4061,4661,5521,6392,9140,New confirmed cases by infection date,Decreasing,1
Greece,4727 (2601 -- 9897),4727,5266,2393,2601,3638,4286,5264,6277,9897,New confirmed cases by infection date,Decreasing,0.99
Netherlands,2694 (769 -- 12603),2694,4303,5575,769,1610,2248,3294,4812,12603,New confirmed cases by infection date,Likely decreasing,0.66
Ireland,2476 (1501 -- 4325),2476,2631,894,1501,2010,2300,2682,3053,4325,New confirmed cases by infection date,Likely decreasing,0.94
Belgium,1885 (353 -- 8191),1885,2786,2905,353,987,1486,2377,3541,8191,New confirmed cases by infection date,Likely decreasing,0.9
Denmark,1334 (743 -- 2785),1334,1517,884,743,1035,1224,1482,1745,2785,New confirmed cases by infection date,Decreasing,0.99
Latvia,712 (359 -- 1524),712,795,394,359,544,646,779,944,1524,New confirmed cases by infection date,Decreasing,0.95
Hungary,545 (237 -- 1577),545,664,437,237,389,479,623,786,1577,New confirmed cases by infection date,Likely decreasing,0.8
Malta,421 (183 -- 1113),421,514,594,183,305,370,473,613,1113,New confirmed cases by infection date,Likely increasing,0.13
Estonia,231 (119 -- 540),231,266,146,119,171,206,256,314,540,New confirmed cases by infection date,Decreasing,0.99
Czechia,225 (104 -- 554),225,269,178,104,165,199,253,315,554,New confirmed cases by infection date,Decreasing,1
Slovakia,213 (120 -- 417),213,238,117,120,168,196,236,278,417,New confirmed cases by infection date,Decreasing,0.99
Malta,1.1 (0.95 -- 1.4),1.1,1.1,0.14,0.95,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.13
Netherlands,0.95 (0.74 -- 1.2),0.95,0.96,0.15,0.74,0.87,0.92,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.66
Spain,0.92 (0.85 -- 1),0.92,0.93,0.049,0.85,0.89,0.91,0.94,0.96,1,Effective reproduction no.,Likely decreasing,0.94
Hungary,0.91 (0.7 -- 1.1),0.91,0.91,0.13,0.7,0.83,0.88,0.94,0.98,1.1,Effective reproduction no.,Likely decreasing,0.8
Ireland,0.91 (0.76 -- 1),0.91,0.9,0.075,0.76,0.86,0.9,0.93,0.95,1,Effective reproduction no.,Likely decreasing,0.94
Latvia,0.88 (0.73 -- 1),0.88,0.87,0.084,0.73,0.82,0.86,0.89,0.92,1,Effective reproduction no.,Decreasing,0.95
Belgium,0.81 (0.49 -- 1.1),0.81,0.79,0.17,0.49,0.68,0.77,0.86,0.91,1.1,Effective reproduction no.,Likely decreasing,0.9
Italy,0.8 (0.71 -- 0.93),0.8,0.81,0.068,0.71,0.77,0.79,0.82,0.84,0.93,Effective reproduction no.,Decreasing,0.98
Greece,0.79 (0.67 -- 0.93),0.79,0.8,0.082,0.67,0.74,0.77,0.81,0.85,0.93,Effective reproduction no.,Decreasing,0.99
Estonia,0.76 (0.62 -- 0.89),0.76,0.76,0.085,0.62,0.7,0.74,0.78,0.81,0.89,Effective reproduction no.,Decreasing,0.99
Slovakia,0.76 (0.63 -- 0.91),0.76,0.77,0.082,0.63,0.71,0.75,0.78,0.81,0.91,Effective reproduction no.,Decreasing,0.99
Denmark,0.74 (0.62 -- 0.89),0.74,0.74,0.084,0.62,0.69,0.72,0.76,0.79,0.89,Effective reproduction no.,Decreasing,0.99
Germany,0.74 (0.65 -- 0.82),0.74,0.74,0.057,0.65,0.7,0.73,0.75,0.78,0.82,Effective reproduction no.,Decreasing,1
Czechia,0.64 (0.5 -- 0.8),0.64,0.65,0.088,0.5,0.59,0.62,0.66,0.7,0.8,Effective reproduction no.,Decreasing,1
