Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,4008 (1956 -- 7489),Likely decreasing,0.82 (0.61 -- 1),-0.035 (-0.088 -- 0.0084),-20 (82 -- -7.9)
Belgium,946 (79 -- 5958),Likely decreasing,0.89 (0.37 -- 1.6),-0.022 (-0.17 -- 0.091),-32 (7.6 -- -4.2)
Bulgaria,301 (146 -- 674),Likely decreasing,0.95 (0.72 -- 1.2),-0.01 (-0.058 -- 0.036),-68 (19 -- -12)
Croatia,190 (83 -- 393),Decreasing,0.69 (0.45 -- 0.95),-0.066 (-0.14 -- -0.0093),-10 (-75 -- -5.1)
Cyprus,456 (122 -- 3058),Likely decreasing,0.95 (0.62 -- 1.8),-0.0098 (-0.083 -- 0.11),-70 (6.1 -- -8.3)
Czechia,680 (249 -- 1575),Likely decreasing,0.83 (0.57 -- 1.1),-0.033 (-0.099 -- 0.022),-21 (31 -- -7)
Denmark,1309 (189 -- 4212),Likely decreasing,0.89 (0.43 -- 1.2),-0.021 (-0.14 -- 0.029),-32 (24 -- -4.8)
Estonia,57 (9 -- 325),Likely decreasing,0.91 (0.47 -- 1.5),-0.017 (-0.13 -- 0.07),-41 (9.9 -- -5.4)
Finland,958 (177 -- 4258),Likely decreasing,0.92 (0.55 -- 1.4),-0.015 (-0.1 -- 0.059),-47 (12 -- -6.8)
France,4941 (882 -- 21858),Decreasing,0.56 (0.26 -- 1),-0.1 (-0.22 -- -0.00048),-6.8 (-1500 -- -3.2)
Germany,31190 (6407 -- 71000),Likely decreasing,0.86 (0.44 -- 1.1),-0.028 (-0.14 -- 0.012),-25 (59 -- -4.9)
Greece,0 (0 -- 109),Decreasing,0.075 (9e-04 -- 0.71),-0.39 (-0.79 -- -0.062),-1.8 (-11 -- -0.87)
Iceland,36 (4 -- 160),Stable,0.96 (0.49 -- 1.4),-0.0071 (-0.13 -- 0.059),-98 (12 -- -5.5)
Ireland,899 (299 -- 3904),Likely increasing,1.1 (0.78 -- 1.6),0.013 (-0.044 -- 0.088),53 (7.9 -- -16)
Italy,6507 (174 -- 185551),Likely decreasing,0.76 (0.11 -- 3.8),-0.049 (-0.35 -- 0.27),-14 (2.5 -- -2)
Latvia,496 (117 -- 1852),Likely decreasing,0.95 (0.65 -- 1.3),-0.0088 (-0.076 -- 0.049),-79 (14 -- -9.2)
Liechtenstein,5 (0 -- 21),Likely decreasing,0.78 (0.36 -- 1.1),-0.043 (-0.17 -- 0.016),-16 (43 -- -4.1)
Lithuania,765 (224 -- 1687),Likely decreasing,0.96 (0.63 -- 1.2),-0.0065 (-0.081 -- 0.03),-110 (23 -- -8.5)
Luxembourg,235 (54 -- 677),Likely decreasing,0.93 (0.57 -- 1.2),-0.014 (-0.1 -- 0.036),-49 (19 -- -7)
Malta,59 (18 -- 110),Likely decreasing,0.9 (0.39 -- 1.2),-0.018 (-0.16 -- 0.028),-38 (25 -- -4.4)
Netherlands,40583 (1962 -- 1243160),Likely increasing,1.4 (0.42 -- 3.1),0.059 (-0.15 -- 0.22),12 (3.1 -- -4.7)
Norway,118 (72 -- 183),Decreasing,0.66 (0.51 -- 0.84),-0.072 (-0.12 -- -0.032),-9.6 (-22 -- -5.9)
Poland,512 (243 -- 980),Likely decreasing,0.8 (0.55 -- 1.1),-0.04 (-0.1 -- 0.019),-17 (36 -- -6.6)
Portugal,2 (0 -- 58),Decreasing,0.33 (0.038 -- 0.84),-0.18 (-0.47 -- -0.031),-3.8 (-23 -- -1.5)
Romania,110 (3 -- 2714),Likely decreasing,0.63 (0.095 -- 2.7),-0.083 (-0.36 -- 0.2),-8.4 (3.5 -- -1.9)
Slovakia,179 (87 -- 330),Likely decreasing,0.8 (0.58 -- 1.1),-0.04 (-0.095 -- 0.012),-17 (56 -- -7.3)
Slovenia,633 (311 -- 1242),Decreasing,0.68 (0.46 -- 0.97),-0.068 (-0.13 -- -0.0058),-10 (-120 -- -5.2)
Spain,5109 (1098 -- 56546),Stable,1 (0.58 -- 1.9),0.0052 (-0.095 -- 0.12),130 (5.7 -- -7.3)
Sweden,850 (289 -- 3242),Likely decreasing,0.68 (0.39 -- 1.1),-0.069 (-0.16 -- 0.017),-10 (42 -- -4.3)
Switzerland,2690 (161 -- 16027),Likely decreasing,0.95 (0.35 -- 1.4),-0.0096 (-0.18 -- 0.058),-72 (12 -- -3.9)
United Kingdom,9505 (2864 -- 36552),Likely increasing,1 (0.74 -- 1.5),0.0081 (-0.054 -- 0.077),86 (9 -- -13)
