region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Netherlands,40583 (1962 -- 1243160),40583,367896,4210070,1962,11537,24816,69578,164051,1243160,New confirmed cases by infection date,Likely increasing,0.24
Germany,31190 (6407 -- 71000),31190,34093,21090,6407,18012,25604,36936,46693,71000,New confirmed cases by infection date,Likely decreasing,0.88
United Kingdom,9505 (2864 -- 36552),9505,14151,21367,2864,5970,8071,11488,15519,36552,New confirmed cases by infection date,Likely increasing,0.36
Italy,6507 (174 -- 185551),6507,44352,151606,174,1661,3985,10511,24960,185551,New confirmed cases by infection date,Likely decreasing,0.61
Spain,5109 (1098 -- 56546),5109,18832,117862,1098,2719,4000,6774,11259,56546,New confirmed cases by infection date,Stable,0.44
France,4941 (882 -- 21858),4941,7693,10143,882,2717,3990,6371,9147,21858,New confirmed cases by infection date,Decreasing,0.95
Austria,4008 (1956 -- 7489),4008,4283,1812,1956,3042,3635,4437,5185,7489,New confirmed cases by infection date,Likely decreasing,0.92
Switzerland,2690 (161 -- 16027),2690,5310,11761,161,1178,2038,3536,5623,16027,New confirmed cases by infection date,Likely decreasing,0.61
Denmark,1309 (189 -- 4212),1309,1658,1602,189,668,1035,1625,2196,4212,New confirmed cases by infection date,Likely decreasing,0.74
Finland,958 (177 -- 4258),958,1528,2921,177,523,759,1189,1719,4258,New confirmed cases by infection date,Likely decreasing,0.72
Belgium,946 (79 -- 5958),946,2186,11024,79,371,690,1259,2008,5958,New confirmed cases by infection date,Likely decreasing,0.67
Ireland,899 (299 -- 3904),899,1484,4009,299,575,761,1071,1456,3904,New confirmed cases by infection date,Likely increasing,0.28
Sweden,850 (289 -- 3242),850,1199,1287,289,553,724,1014,1402,3242,New confirmed cases by infection date,Likely decreasing,0.89
Lithuania,765 (224 -- 1687),765,847,506,224,517,661,876,1077,1687,New confirmed cases by infection date,Likely decreasing,0.61
Czechia,680 (249 -- 1575),680,771,473,249,464,595,772,949,1575,New confirmed cases by infection date,Likely decreasing,0.87
Slovenia,633 (311 -- 1242),633,684,303,311,483,570,696,820,1242,New confirmed cases by infection date,Decreasing,0.96
