region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Italy,1743 (564 -- 5535),1743,2251,1972,564,1093,1493,2061,2677,5535,New confirmed cases by infection date,Likely decreasing,0.61
Greece,1490 (721 -- 3376),1490,1690,888,721,1068,1308,1690,2051,3376,New confirmed cases by infection date,Likely increasing,0.1
Portugal,1463 (660 -- 3591),1463,1742,1326,660,1041,1284,1675,2063,3591,New confirmed cases by infection date,Likely increasing,0.39
Croatia,466 (148 -- 1911),466,674,706,148,270,387,571,791,1911,New confirmed cases by infection date,Increasing,0.04
Romania,398 (154 -- 1196),398,522,457,154,263,336,478,632,1196,New confirmed cases by infection date,Increasing,0.017
Czechia,235 (68 -- 1090),235,373,513,68,138,195,291,424,1090,New confirmed cases by infection date,Increasing,0.026
Denmark,202 (63 -- 771),202,293,306,63,126,170,247,349,771,New confirmed cases by infection date,Stable,0.54
Poland,85 (27 -- 335),85,126,161,27,52,72,102,146,335,New confirmed cases by infection date,Likely increasing,0.054
Bulgaria,79 (26 -- 299),79,113,141,26,49,65,96,129,299,New confirmed cases by infection date,Likely increasing,0.17
Slovenia,60 (19 -- 238),60,87,102,19,37,50,73,99,238,New confirmed cases by infection date,Likely increasing,0.23
Latvia,52 (16 -- 202),52,75,88,16,31,43,64,87,202,New confirmed cases by infection date,Likely increasing,0.098
Ireland,42 (7 -- 213),42,67,87,7,20,32,53,81,213,New confirmed cases by infection date,Decreasing,0.96
Lithuania,15 (4 -- 63),15,22,23,4,8,12,19,27,63,New confirmed cases by infection date,Stable,0.56
Malta,13 (2 -- 62),13,20,22,2,6,10,17,24,62,New confirmed cases by infection date,Likely decreasing,0.77
Estonia,2 (0 -- 17),2,5,12,0,1,2,3,6,17,New confirmed cases by infection date,Stable,0.48
Czechia,1.3 (1 -- 1.9),1.3,1.4,0.27,1,1.2,1.3,1.4,1.5,1.9,Effective reproduction no.,Increasing,0.026
Romania,1.3 (1.1 -- 1.7),1.3,1.3,0.2,1.1,1.2,1.2,1.4,1.5,1.7,Effective reproduction no.,Increasing,0.017
Croatia,1.2 (1 -- 1.7),1.2,1.3,0.2,1,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Increasing,0.04
Latvia,1.2 (0.95 -- 1.6),1.2,1.2,0.21,0.95,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.098
Poland,1.2 (0.99 -- 1.7),1.2,1.3,0.23,0.99,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.054
Bulgaria,1.1 (0.91 -- 1.5),1.1,1.1,0.18,0.91,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.17
Greece,1.1 (0.97 -- 1.2),1.1,1.1,0.074,0.97,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.1
Slovenia,1.1 (0.89 -- 1.5),1.1,1.1,0.19,0.89,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.23
Estonia,1 (0.77 -- 1.5),1,1.1,0.22,0.77,0.92,0.97,1.1,1.2,1.5,Effective reproduction no.,Stable,0.48
Portugal,1 (0.86 -- 1.2),1,1,0.097,0.86,0.97,1,1,1.1,1.2,Effective reproduction no.,Likely increasing,0.39
Denmark,0.99 (0.74 -- 1.2),0.99,0.99,0.14,0.74,0.9,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.54
Italy,0.97 (0.73 -- 1.2),0.97,0.96,0.13,0.73,0.89,0.94,1,1,1.2,Effective reproduction no.,Likely decreasing,0.61
Lithuania,0.97 (0.72 -- 1.4),0.97,1,0.21,0.72,0.88,0.94,1,1.1,1.4,Effective reproduction no.,Stable,0.56
Malta,0.9 (0.62 -- 1.1),0.9,0.89,0.16,0.62,0.8,0.86,0.94,0.99,1.1,Effective reproduction no.,Likely decreasing,0.77
Ireland,0.71 (0.46 -- 0.97),0.71,0.71,0.16,0.46,0.6,0.67,0.75,0.82,0.97,Effective reproduction no.,Decreasing,0.96
