region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Italy,3728 (1353 -- 7893),3728,3986,3573,1353,2962,3708,3738,3767,7893,New confirmed cases by infection date,Likely decreasing,0.84
Greece,1291 (663 -- 2901),1291,1480,795,663,981,1170,1452,1712,2901,New confirmed cases by infection date,Likely increasing,0.23
Sweden,1204 (403 -- 3571),1204,1541,1566,403,789,1030,1420,1876,3571,New confirmed cases by infection date,Likely increasing,0.17
Romania,1007 (288 -- 3949),1007,1419,1488,288,574,834,1215,1698,3949,New confirmed cases by infection date,Likely increasing,0.1
Portugal,920 (456 -- 2059),920,1045,542,456,692,824,1029,1256,2059,New confirmed cases by infection date,Likely decreasing,0.76
Croatia,709 (211 -- 2937),709,1067,1301,211,418,580,873,1279,2937,New confirmed cases by infection date,Likely increasing,0.16
Czechia,540 (164 -- 2056),540,762,766,164,331,455,662,922,2056,New confirmed cases by infection date,Likely increasing,0.16
Bulgaria,474 (161 -- 1631),474,638,564,161,297,394,582,779,1631,New confirmed cases by infection date,Increasing,0.005
Finland,470 (180 -- 1400),470,586,413,180,326,412,551,712,1400,New confirmed cases by infection date,Likely increasing,0.36
Slovenia,239 (78 -- 944),239,351,398,78,146,201,291,404,944,New confirmed cases by infection date,Likely increasing,0.052
Denmark,173 (62 -- 475),173,214,165,62,119,151,202,257,475,New confirmed cases by infection date,Stable,0.58
Poland,106 (35 -- 378),106,146,143,35,66,89,128,180,378,New confirmed cases by infection date,Likely increasing,0.092
Ireland,75 (28 -- 194),75,90,63,28,51,66,88,110,194,New confirmed cases by infection date,Likely decreasing,0.92
Lithuania,48 (14 -- 193),48,72,91,14,29,40,58,81,193,New confirmed cases by infection date,Likely increasing,0.13
Latvia,47 (15 -- 188),47,71,88,15,31,39,57,79,188,New confirmed cases by infection date,Likely increasing,0.22
Hungary,42 (13 -- 200),42,68,100,13,25,34,51,72,200,New confirmed cases by infection date,Likely increasing,0.35
Malta,20 (5 -- 76),20,29,32,5,13,17,25,35,76,New confirmed cases by infection date,Stable,0.52
Slovakia,16 (6 -- 28),16,15,6,6,12,16,16,16,28,New confirmed cases by infection date,Likely increasing,0.25
Estonia,5 (0 -- 38),5,13,97,0,2,4,6,11,38,New confirmed cases by infection date,Likely increasing,0.28
Bulgaria,1.4 (1.1 -- 1.9),1.4,1.5,0.25,1.1,1.3,1.4,1.5,1.6,1.9,Effective reproduction no.,Increasing,0.005
Lithuania,1.2 (0.93 -- 1.6),1.2,1.2,0.23,0.93,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.13
Poland,1.2 (0.96 -- 1.5),1.2,1.2,0.18,0.96,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.092
Romania,1.2 (0.93 -- 1.5),1.2,1.2,0.18,0.93,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.1
Slovenia,1.2 (1 -- 1.6),1.2,1.2,0.2,1,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Likely increasing,0.052
Croatia,1.1 (0.92 -- 1.4),1.1,1.1,0.16,0.92,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.16
Czechia,1.1 (0.91 -- 1.5),1.1,1.2,0.19,0.91,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.16
Estonia,1.1 (0.82 -- 1.7),1.1,1.1,0.27,0.82,0.98,1.1,1.1,1.2,1.7,Effective reproduction no.,Likely increasing,0.28
Latvia,1.1 (0.89 -- 1.6),1.1,1.2,0.23,0.89,1,1.1,1.2,1.2,1.6,Effective reproduction no.,Likely increasing,0.22
Slovakia,1.1 (0.86 -- 1.2),1.1,1,0.1,0.86,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.25
Sweden,1.1 (0.9 -- 1.4),1.1,1.1,0.14,0.9,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.17
Finland,1 (0.85 -- 1.4),1,1.1,0.17,0.85,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.36
Greece,1 (0.93 -- 1.2),1,1,0.071,0.93,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.23
Hungary,1 (0.8 -- 1.4),1,1.1,0.18,0.8,0.96,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.35
Malta,0.99 (0.79 -- 1.3),0.99,1,0.15,0.79,0.92,0.97,1,1.1,1.3,Effective reproduction no.,Stable,0.52
Denmark,0.98 (0.8 -- 1.2),0.98,0.98,0.12,0.8,0.91,0.95,1,1,1.2,Effective reproduction no.,Stable,0.58
Portugal,0.95 (0.82 -- 1.1),0.95,0.95,0.079,0.82,0.9,0.93,0.97,1,1.1,Effective reproduction no.,Likely decreasing,0.76
Ireland,0.88 (0.68 -- 1),0.88,0.87,0.11,0.68,0.8,0.85,0.9,0.94,1,Effective reproduction no.,Likely decreasing,0.92
Italy,0.84 (0.76 -- 1.1),0.84,0.89,0.11,0.76,0.84,0.84,0.84,0.95,1.1,Effective reproduction no.,Likely decreasing,0.84
