region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Spain,27523 (15497 -- 57145),27523,30788,14856,15497,21390,24954,30165,35818,57145,New confirmed cases by infection date,Likely decreasing,0.78
Germany,5761 (3059 -- 12913),5761,6777,4989,3059,4314,5207,6274,7450,12913,New confirmed cases by infection date,Decreasing,0.98
Italy,3066 (2001 -- 5767),3066,3470,2048,2001,2546,2861,3297,3788,5767,New confirmed cases by infection date,Decreasing,0.99
Greece,2532 (1400 -- 4749),2532,2753,1292,1400,1965,2296,2777,3225,4749,New confirmed cases by infection date,Decreasing,0.99
Netherlands,2133 (644 -- 8313),2133,2984,3029,644,1259,1765,2565,3554,8313,New confirmed cases by infection date,Likely decreasing,0.68
Denmark,1914 (787 -- 5461),1914,2355,1703,787,1287,1640,2236,2879,5461,New confirmed cases by infection date,Likely decreasing,0.81
Belgium,1704 (891 -- 4366),1704,2060,1348,891,1281,1511,1956,2416,4366,New confirmed cases by infection date,Decreasing,0.97
Ireland,985 (587 -- 1746),985,1050,375,587,793,898,1063,1222,1746,New confirmed cases by infection date,Decreasing,1
Malta,827 (305 -- 2477),827,1060,1163,305,545,696,965,1269,2477,New confirmed cases by infection date,Likely increasing,0.18
Hungary,539 (254 -- 1265),539,616,342,254,388,472,609,736,1265,New confirmed cases by infection date,Stable,0.54
Latvia,343 (152 -- 871),343,409,290,152,245,304,387,476,871,New confirmed cases by infection date,Decreasing,0.99
Estonia,212 (91 -- 557),212,258,176,91,149,184,243,312,557,New confirmed cases by infection date,Decreasing,0.97
Slovakia,124 (47 -- 390),124,157,119,47,83,106,147,185,390,New confirmed cases by infection date,Decreasing,1
Czechia,102 (46 -- 260),102,122,78,46,75,92,115,143,260,New confirmed cases by infection date,Decreasing,1
Malta,1.1 (0.91 -- 1.3),1.1,1.1,0.13,0.91,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.18
Hungary,0.98 (0.78 -- 1.2),0.98,0.99,0.14,0.78,0.9,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.54
Netherlands,0.94 (0.74 -- 1.2),0.94,0.96,0.14,0.74,0.87,0.92,0.97,1,1.2,Effective reproduction no.,Likely decreasing,0.68
Spain,0.94 (0.82 -- 1.1),0.94,0.95,0.092,0.82,0.9,0.92,0.96,0.99,1.1,Effective reproduction no.,Likely decreasing,0.78
Denmark,0.88 (0.63 -- 1.1),0.88,0.87,0.15,0.63,0.77,0.84,0.92,0.97,1.1,Effective reproduction no.,Likely decreasing,0.81
Greece,0.82 (0.71 -- 0.93),0.82,0.82,0.069,0.71,0.78,0.81,0.84,0.86,0.93,Effective reproduction no.,Decreasing,0.99
Ireland,0.8 (0.7 -- 0.89),0.8,0.8,0.059,0.7,0.76,0.78,0.81,0.84,0.89,Effective reproduction no.,Decreasing,1
Estonia,0.78 (0.6 -- 0.96),0.78,0.78,0.11,0.6,0.7,0.75,0.8,0.85,0.96,Effective reproduction no.,Decreasing,0.97
Italy,0.78 (0.68 -- 0.9),0.78,0.78,0.065,0.68,0.74,0.76,0.79,0.81,0.9,Effective reproduction no.,Decreasing,0.99
Belgium,0.76 (0.6 -- 0.98),0.76,0.77,0.12,0.6,0.68,0.73,0.79,0.86,0.98,Effective reproduction no.,Decreasing,0.97
Germany,0.76 (0.62 -- 0.93),0.76,0.77,0.097,0.62,0.7,0.74,0.78,0.82,0.93,Effective reproduction no.,Decreasing,0.98
Latvia,0.74 (0.57 -- 0.94),0.74,0.74,0.11,0.57,0.66,0.71,0.77,0.82,0.94,Effective reproduction no.,Decreasing,0.99
Slovakia,0.72 (0.54 -- 0.9),0.72,0.72,0.11,0.54,0.64,0.69,0.74,0.8,0.9,Effective reproduction no.,Decreasing,1
Czechia,0.66 (0.52 -- 0.83),0.66,0.67,0.096,0.52,0.6,0.64,0.68,0.73,0.83,Effective reproduction no.,Decreasing,1
