region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-10-09,1868,6,,,,,,,,,
Austria,2021-10-10,1675,6,,,,,,,,,
Austria,2021-10-11,1320,10,,,,,,,,,
Austria,2021-10-12,1390,14,,,,,,,,,
Austria,2021-10-13,2614,15,,,,,,,,,
Austria,2021-10-14,2169,8,,,,,,,,,
Austria,2021-10-15,2432,8,,,,,,,,,
Austria,2021-10-16,2397,10,,,,,,,,,
Austria,2021-10-17,2242,6,,,,,,,,,
Austria,2021-10-18,1897,13,,,,,,,,,
Austria,2021-10-19,2590,16,,,,,,,,,
Austria,2021-10-20,3727,13,,,,,,,,,
Austria,2021-10-21,3648,11,,,,,,,,,
Austria,2021-10-22,3582,13,,,,,,,,,
Austria,2021-10-23,3756,12,,,,,,,,,
Austria,2021-10-24,3624,6,,,,,,,,,
Austria,2021-10-25,2850,10,,,,,,,,,
Austria,2021-10-26,3369,18,,,,,,,,,
Austria,2021-10-27,4261,10,,,,,,,,,
Austria,2021-10-28,4248,27,,,,,,,,,
Austria,2021-10-29,5861,17,,,,,,,,,
Austria,2021-10-30,6102,12,,,,,,,,,
Austria,2021-10-31,5684,12,,,,,,,,,
Austria,2021-11-01,4523,12,,,,,,,,,
Austria,2021-11-02,5398,11,,,,,,,,,
Austria,2021-11-03,6506,20,,,,,,,,,
Austria,2021-11-04,8594,19,,,,,,,,,
Austria,2021-11-05,9388,32,,,,,,,,,
Austria,2021-11-06,9943,31,,,,,,,,,
Austria,2021-11-07,8554,20,,,,,,,,,
Austria,2021-11-08,8178,13,,,,,,,,,
Austria,2021-11-09,7712,39,,,,,,,,,
Austria,2021-11-10,11398,23,,,,,,,,,
Austria,2021-11-11,11975,24,,,,,,,,,
Austria,2021-11-12,11798,40,,,,,,,,,
Austria,2021-11-13,13152,48,,,,,,,,,
Austria,2021-11-14,11552,17,,,,,,,,,
Austria,2021-11-15,11889,40,,,,,,,,,
Austria,2021-11-16,10363,61,,,,,,,,,
Austria,2021-11-17,14416,41,,,,,,,,,
Austria,2021-11-18,15145,55,,,,,,,,,
Austria,2021-11-19,15809,48,,,,,,,,,
Austria,2021-11-20,15297,42,,,,,,,,,
Austria,2021-11-21,14042,22,,,,,,,,,
Austria,2021-11-22,13806,27,,,,,,,,,
Austria,2021-11-23,9513,72,,,,,,,,,
Austria,2021-11-24,15365,66,,,,,,,,,
Austria,2021-11-25,13592,53,,,,,,,,,
Austria,2021-11-26,12245,51,,,,,,,,,
Austria,2021-11-27,11671,65,,,,,,,,,
Austria,2021-11-28,10478,39,,,,,,,,,
Austria,2021-11-29,8526,37,,,,,,,,,
Austria,2021-11-30,8186,67,,,,,,,,,
