region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,1114 (555 -- 2390),1114,1327,1192,555,806,990,1259,1503,2390,New confirmed cases by infection date,Likely decreasing,0.9
Portugal,593 (263 -- 1712),593,754,514,263,415,521,703,952,1712,New confirmed cases by infection date,Likely decreasing,0.79
Spain,481 (169 -- 1640),481,650,623,169,303,400,575,804,1640,New confirmed cases by infection date,Likely decreasing,0.92
Finland,411 (183 -- 950),411,469,268,183,292,361,460,569,950,New confirmed cases by infection date,Stable,0.48
Greece,185 (102 -- 377),185,207,115,102,142,165,205,244,377,New confirmed cases by infection date,Likely decreasing,0.9
Germany,128 (57 -- 429),128,170,139,57,89,112,148,194,429,New confirmed cases by infection date,Decreasing,0.98
Italy,122 (56 -- 297),122,144,96,56,90,107,139,173,297,New confirmed cases by infection date,Decreasing,1
Sweden,113 (33 -- 469),113,166,187,33,70,94,137,193,469,New confirmed cases by infection date,Decreasing,0.96
Bulgaria,109 (42 -- 315),109,140,118,42,75,94,129,170,315,New confirmed cases by infection date,Likely decreasing,0.82
Austria,90 (36 -- 319),90,121,91,36,61,77,104,140,319,New confirmed cases by infection date,Likely decreasing,0.9
Belgium,44 (12 -- 141),44,57,45,12,27,37,53,71,141,New confirmed cases by infection date,Likely decreasing,0.83
Croatia,42 (10 -- 165),42,59,52,10,24,35,54,77,165,New confirmed cases by infection date,Likely decreasing,0.91
Denmark,38 (9 -- 149),38,52,52,9,22,31,46,63,149,New confirmed cases by infection date,Likely decreasing,0.94
Romania,36 (10 -- 107),36,45,44,10,22,30,42,56,107,New confirmed cases by infection date,Likely decreasing,0.89
Malta,32 (9 -- 117),32,44,46,9,19,27,39,53,117,New confirmed cases by infection date,Stable,0.45
Slovenia,26 (5 -- 83),26,33,29,5,14,21,31,42,83,New confirmed cases by infection date,Decreasing,0.97
Hungary,23 (7 -- 80),23,30,25,7,14,19,26,34,80,New confirmed cases by infection date,Likely decreasing,0.81
Ireland,20 (5 -- 83),20,29,31,5,11,16,26,37,83,New confirmed cases by infection date,Decreasing,0.98
Poland,12 (2 -- 59),12,19,37,2,6,10,16,23,59,New confirmed cases by infection date,Decreasing,0.95
Latvia,10 (1 -- 59),10,18,25,1,4,8,13,22,59,New confirmed cases by infection date,Decreasing,0.97
Estonia,9 (1 -- 44),9,14,16,1,5,7,12,18,44,New confirmed cases by infection date,Likely decreasing,0.87
Czechia,6 (0 -- 35),6,10,16,0,2,4,8,12,35,New confirmed cases by infection date,Likely decreasing,0.93
Slovakia,2 (0 -- 13),2,4,7,0,1,1,3,4,13,New confirmed cases by infection date,Stable,0.56
Finland,1 (0.79 -- 1.3),1,1,0.15,0.79,0.92,0.98,1,1.1,1.3,Effective reproduction no.,Stable,0.48
Lithuania,1 (0 -- 14),1,3,7,0,0,0,1,3,14,New confirmed cases by infection date,Decreasing,0.98
