region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
United Kingdom,159073 (70548 -- 345136),159073,177626,92870,70548,112429,140475,179311,220093,345136,New confirmed cases by infection date,Stable,0.44
Spain,44417 (15086 -- 120031),44417,52627,35322,15086,29253,38642,50703,65461,120031,New confirmed cases by infection date,Likely decreasing,0.76
Italy,34659 (19288 -- 62240),34659,36855,14243,19288,27235,31448,37696,43514,62240,New confirmed cases by infection date,Likely increasing,0.32
Germany,34537 (12587 -- 100922),34537,42810,34916,12587,23167,29573,39791,51299,100922,New confirmed cases by infection date,Likely increasing,0.17
France,33692 (2375 -- 273237),33692,78558,208946,2375,11825,22326,48636,82111,273237,New confirmed cases by infection date,Likely decreasing,0.74
Greece,18384 (9027 -- 34959),18384,19757,8522,9027,13749,16526,20312,24067,34959,New confirmed cases by infection date,Stable,0.44
Portugal,13944 (8819 -- 22037),13944,14497,4208,8819,11571,12983,14942,16659,22037,New confirmed cases by infection date,Likely increasing,0.17
Ireland,10277 (5422 -- 20470),10277,11308,5102,5422,7945,9313,11391,13411,20470,New confirmed cases by infection date,Likely increasing,0.3
Switzerland,9264 (1021 -- 72568),9264,20815,41684,1021,4328,7118,12365,20420,72568,New confirmed cases by infection date,Likely increasing,0.34
Bulgaria,8986 (5049 -- 15440),8986,9460,3422,5049,7165,8315,9721,11088,15440,New confirmed cases by infection date,Increasing,0.017
Belgium,8913 (1883 -- 44158),8913,15389,29426,1883,5155,7250,10945,16008,44158,New confirmed cases by infection date,Stable,0.43
Netherlands,8537 (2856 -- 25990),8537,10563,7973,2856,5335,7187,10092,13068,25990,New confirmed cases by infection date,Likely decreasing,0.61
Austria,7961 (3609 -- 16415),7961,8805,4321,3609,5858,7144,8950,10870,16415,New confirmed cases by infection date,Likely increasing,0.088
Sweden,5600 (1343 -- 33174),5600,11166,36928,1343,3145,4420,7255,10719,33174,New confirmed cases by infection date,Likely increasing,0.26
Finland,5328 (1970 -- 12547),5328,6041,3505,1970,3772,4683,6035,7529,12547,New confirmed cases by infection date,Likely increasing,0.31
Denmark,4716 (1999 -- 10728),4716,5362,3058,1999,3346,4166,5355,6645,10728,New confirmed cases by infection date,Stable,0.59
