Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,29770 (7720 -- 81722),Likely decreasing,0.79 (0.43 -- 1),-0.042 (-0.14 -- 0.0054),-16 (130 -- -4.9)
Belgium,10447 (503 -- 59819),Likely decreasing,0.82 (0.2 -- 1.3),-0.035 (-0.26 -- 0.053),-20 (13 -- -2.7)
Bulgaria,743 (458 -- 1160),Decreasing,0.66 (0.48 -- 0.91),-0.072 (-0.13 -- -0.018),-9.6 (-39 -- -5.5)
Croatia,1421 (837 -- 2398),Likely decreasing,0.78 (0.56 -- 1.1),-0.045 (-0.1 -- 0.017),-15 (41 -- -6.8)
Cyprus,9989 (3215 -- 19948),Stable,1 (0.63 -- 1.2),0.0037 (-0.082 -- 0.034),190 (20 -- -8.5)
Czechia,10267 (3389 -- 28562),Likely decreasing,0.88 (0.57 -- 1.2),-0.023 (-0.098 -- 0.035),-31 (20 -- -7.1)
Denmark,3974 (2094 -- 8384),Likely decreasing,0.78 (0.59 -- 1.1),-0.044 (-0.092 -- 0.014),-16 (49 -- -7.5)
Estonia,1443 (845 -- 2361),Likely decreasing,0.85 (0.64 -- 1.1),-0.028 (-0.079 -- 0.02),-24 (34 -- -8.8)
Finland,7824 (812 -- 41879),Likely decreasing,0.9 (0.32 -- 1.6),-0.019 (-0.19 -- 0.084),-36 (8.2 -- -3.7)
France,373564 (87418 -- 1235520),Stable,1 (0.49 -- 1.7),-0.00037 (-0.12 -- 0.096),-1900 (7.2 -- -5.6)
Germany,416312 (174579 -- 765861),Likely decreasing,0.97 (0.7 -- 1.1),-0.0052 (-0.063 -- 0.021),-130 (32 -- -11)
Greece,17653 (10911 -- 27837),Decreasing,0.69 (0.51 -- 0.91),-0.065 (-0.12 -- -0.018),-11 (-39 -- -5.9)
Hungary,7139 (2139 -- 32643),Likely increasing,1.1 (0.68 -- 1.9),0.013 (-0.069 -- 0.12),52 (5.7 -- -10)
Iceland,271 (56 -- 1143),Likely decreasing,0.61 (0.33 -- 1.1),-0.086 (-0.19 -- 0.0086),-8.1 (81 -- -3.7)
Ireland,6916 (662 -- 35630),Likely decreasing,0.91 (0.32 -- 1.5),-0.017 (-0.19 -- 0.079),-41 (8.8 -- -3.7)
Italy,135602 (95858 -- 189195),Likely decreasing,0.92 (0.71 -- 1.2),-0.016 (-0.06 -- 0.03),-45 (23 -- -12)
Latvia,937 (628 -- 1432),Decreasing,0.63 (0.51 -- 0.81),-0.081 (-0.12 -- -0.037),-8.6 (-19 -- -6)
Liechtenstein,26 (3 -- 123),Decreasing,0.56 (0.25 -- 0.96),-0.099 (-0.23 -- -0.0064),-7 (-110 -- -3)
Lithuania,2481 (956 -- 4867),Likely decreasing,0.76 (0.48 -- 1),-0.049 (-0.13 -- 0.0039),-14 (180 -- -5.5)
Luxembourg,1002 (422 -- 2257),Likely decreasing,0.64 (0.37 -- 1.1),-0.079 (-0.17 -- 0.0099),-8.7 (70 -- -4.1)
Malta,2554 (924 -- 6234),Likely increasing,1.2 (0.69 -- 1.7),0.028 (-0.066 -- 0.11),25 (6.6 -- -10)
Netherlands,10959 (1831 -- 38272),Decreasing,0.59 (0.25 -- 0.91),-0.091 (-0.23 -- -0.016),-7.6 (-43 -- -3.1)
Norway,1383 (935 -- 2093),Decreasing,0.75 (0.61 -- 0.92),-0.052 (-0.087 -- -0.015),-13 (-45 -- -7.9)
Poland,810 (268 -- 3673),Likely decreasing,0.54 (0.26 -- 1.5),-0.11 (-0.22 -- 0.08),-6.4 (8.7 -- -3.1)
Portugal,18371 (5906 -- 111431),Stable,0.95 (0.67 -- 1.8),-0.0095 (-0.071 -- 0.11),-73 (6.4 -- -9.8)
Romania,2132 (1032 -- 4237),Likely decreasing,0.67 (0.39 -- 1.1),-0.07 (-0.16 -- 0.022),-9.9 (32 -- -4.4)
Slovakia,5237 (1975 -- 12093),Likely decreasing,0.66 (0.36 -- 1.1),-0.073 (-0.17 -- 0.024),-9.5 (29 -- -4)
Slovenia,3730 (1583 -- 9120),Likely decreasing,0.89 (0.51 -- 1.6),-0.022 (-0.12 -- 0.088),-32 (7.9 -- -6)
Spain,3715 (101 -- 20668),Decreasing,0.66 (0.17 -- 1),-0.073 (-0.28 -- 0.0025),-9.5 (280 -- -2.5)
Sweden,573 (91 -- 5004),Likely decreasing,0.76 (0.38 -- 1.6),-0.048 (-0.16 -- 0.09),-14 (7.7 -- -4.3)
Switzerland,6232 (155 -- 39807),Decreasing,0.64 (0.15 -- 1),-0.08 (-0.3 -- 0.001),-8.7 (670 -- -2.3)
United Kingdom,99620 (23887 -- 352833),Likely decreasing,0.93 (0.51 -- 1.3),-0.014 (-0.12 -- 0.05),-49 (14 -- -6)
