Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,972 (331 -- 2525),Likely decreasing,0.6 (0.27 -- 1.1),-0.09 (-0.22 -- 0.024),-7.7 (29 -- -3.2)
Belgium,9862 (2498 -- 46840),Likely increasing,1.2 (0.66 -- 2),0.028 (-0.074 -- 0.13),25 (5.3 -- -9.4)
Bulgaria,812 (422 -- 1656),Likely increasing,1.3 (0.91 -- 1.9),0.05 (-0.017 -- 0.12),14 (5.7 -- -42)
Croatia,1096 (605 -- 1997),Likely increasing,1.3 (0.91 -- 1.8),0.049 (-0.016 -- 0.12),14 (6 -- -42)
Cyprus,3373 (806 -- 14342),Likely decreasing,0.81 (0.34 -- 2),-0.036 (-0.18 -- 0.13),-19 (5.5 -- -3.8)
Czechia,513 (198 -- 1144),Likely decreasing,0.64 (0.34 -- 1),-0.078 (-0.18 -- 0.0068),-8.9 (100 -- -3.8)
Denmark,1994 (467 -- 7247),Likely decreasing,0.62 (0.25 -- 1.3),-0.084 (-0.23 -- 0.052),-8.2 (13 -- -3)
Estonia,717 (447 -- 1181),Increasing,1.4 (1.1 -- 1.9),0.062 (0.015 -- 0.12),11 (5.8 -- 45)
Finland,2795 (1197 -- 6564),Likely increasing,1.2 (0.79 -- 1.8),0.034 (-0.042 -- 0.11),20 (6.3 -- -16)
France,307093 (84731 -- 1247710),Increasing,2 (1.1 -- 3.6),0.13 (0.016 -- 0.26),5.2 (2.7 -- 45)
Germany,13887 (5047 -- 34433),Likely increasing,1.3 (0.75 -- 2),0.05 (-0.052 -- 0.13),14 (5.2 -- -13)
Greece,8156 (2178 -- 25748),Likely decreasing,0.69 (0.3 -- 1.4),-0.065 (-0.2 -- 0.064),-11 (11 -- -3.5)
Hungary,261 (66 -- 1291),Likely increasing,1.1 (0.62 -- 2.3),0.025 (-0.085 -- 0.16),27 (4.4 -- -8.2)
Iceland,3242 (618 -- 17681),Increasing,4.2 (1.9 -- 8.4),0.29 (0.13 -- 0.45),2.4 (1.5 -- 5.5)
Ireland,11315 (6394 -- 20044),Increasing,1.4 (1 -- 1.7),0.057 (0.0052 -- 0.1),12 (6.6 -- 130)
Italy,38704 (21048 -- 65361),Likely increasing,1.4 (0.91 -- 1.9),0.058 (-0.017 -- 0.12),12 (5.7 -- -41)
Latvia,226 (124 -- 426),Likely increasing,1.1 (0.79 -- 1.5),0.013 (-0.042 -- 0.069),54 (10 -- -16)
Liechtenstein,7 (1 -- 24),Stable,1 (0.48 -- 1.6),2.8e-05 (-0.13 -- 0.089),25000 (7.8 -- -5.5)
Lithuania,2274 (1217 -- 4453),Increasing,1.8 (1.2 -- 2.7),0.11 (0.032 -- 0.2),6.4 (3.5 -- 22)
Luxembourg,185 (15 -- 1653),Likely decreasing,0.62 (0.15 -- 2),-0.084 (-0.31 -- 0.13),-8.2 (5.3 -- -2.3)
Malta,198 (13 -- 2202),Likely decreasing,0.37 (0.045 -- 2.3),-0.17 (-0.45 -- 0.16),-4.1 (4.4 -- -1.5)
Netherlands,4274 (829 -- 20050),Decreasing,0.31 (0.086 -- 1),-0.2 (-0.37 -- 0.0019),-3.6 (360 -- -1.9)
Norway,1192 (669 -- 2540),Likely increasing,1.1 (0.87 -- 1.5),0.016 (-0.025 -- 0.08),43 (8.7 -- -28)
Poland,627 (327 -- 1120),Likely increasing,1.1 (0.76 -- 1.6),0.026 (-0.048 -- 0.087),27 (8 -- -14)
Portugal,14776 (10302 -- 21147),Likely decreasing,0.96 (0.8 -- 1.1),-0.0077 (-0.04 -- 0.021),-90 (33 -- -17)
Romania,961 (561 -- 1616),Increasing,1.6 (1.2 -- 2.2),0.089 (0.029 -- 0.15),7.8 (4.6 -- 24)
Slovakia,108 (46 -- 344),Stable,0.96 (0.68 -- 1.5),-0.0081 (-0.069 -- 0.071),-85 (9.7 -- -10)
Slovenia,379 (126 -- 1429),Likely increasing,1.2 (0.58 -- 3),0.033 (-0.096 -- 0.22),21 (3.2 -- -7.2)
Spain,90037 (29432 -- 243155),Likely decreasing,0.79 (0.4 -- 1.4),-0.043 (-0.16 -- 0.064),-16 (11 -- -4.4)
Sweden,1697 (385 -- 13362),Stable,1 (0.58 -- 2.2),0.0087 (-0.095 -- 0.16),80 (4.5 -- -7.3)
Switzerland,10527 (1321 -- 82527),Likely increasing,1.5 (0.59 -- 3.3),0.08 (-0.092 -- 0.24),8.7 (2.9 -- -7.6)
United Kingdom,229830 (101846 -- 453063),Stable,1 (0.65 -- 1.3),0.00017 (-0.075 -- 0.049),4000 (14 -- -9.2)
