Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Belgium,144774 (48751 -- 489191),Likely decreasing,0.89 (0.59 -- 1.1),-0.15 (-0.64 -- 0.16),-4.7 (4.4 -- -1.1)
Bulgaria,26697 (13599 -- 54986),Increasing,1.2 (1 -- 1.4),0.22 (0.06 -- 0.41),3.1 (1.7 -- 11)
Croatia,47971 (13996 -- 200247),Likely increasing,1.1 (0.89 -- 1.6),0.13 (-0.15 -- 0.59),5.1 (1.2 -- -4.6)
Cyprus,13112 (6547 -- 28651),Decreasing,0.83 (0.69 -- 0.96),-0.23 (-0.45 -- -0.045),-3 (-15 -- -1.5)
Czechia,92061 (32835 -- 291207),Likely decreasing,0.91 (0.62 -- 1.1),-0.13 (-0.58 -- 0.11),-5.5 (6.2 -- -1.2)
Denmark,17594 (5248 -- 55705),Stable,1 (0.76 -- 1.3),-0.0039 (-0.34 -- 0.3),-180 (2.3 -- -2.1)
Estonia,6938 (4295 -- 12095),Likely increasing,1.1 (0.99 -- 1.1),0.078 (-0.019 -- 0.18),8.8 (3.8 -- -36)
Finland,28256 (16505 -- 49139),Increasing,1.2 (1.1 -- 1.3),0.2 (0.069 -- 0.33),3.5 (2.1 -- 10)
France,1290370 (708688 -- 2493470),Increasing,1.2 (1 -- 1.3),0.19 (0.035 -- 0.36),3.6 (1.9 -- 20)
Germany,210981 (112627 -- 503607),Decreasing,0.67 (0.55 -- 0.84),-0.5 (-0.73 -- -0.22),-1.4 (-3.1 -- -0.95)
Greece,106750 (61089 -- 206965),Decreasing,0.88 (0.78 -- 0.98),-0.15 (-0.31 -- -0.027),-4.5 (-26 -- -2.2)
Hungary,10547 (5758 -- 23215),Decreasing,0.86 (0.74 -- 0.99),-0.2 (-0.38 -- -0.0094),-3.5 (-73 -- -1.8)
Iceland,323 (159 -- 848),Decreasing,0.81 (0.65 -- 0.95),-0.27 (-0.54 -- -0.065),-2.6 (-11 -- -1.3)
Ireland,18388 (9598 -- 38884),Likely increasing,1 (0.93 -- 1.2),0.054 (-0.099 -- 0.23),13 (3 -- -7)
Italy,769725 (400973 -- 1729760),Stable,1 (0.84 -- 1.1),-0.006 (-0.22 -- 0.15),-120 (4.8 -- -3.2)
Latvia,4240 (2501 -- 7853),Likely increasing,1.1 (0.98 -- 1.2),0.062 (-0.023 -- 0.2),11 (3.5 -- -30)
Liechtenstein,7 (1 -- 49),Decreasing,0.52 (0.3 -- 0.79),-0.8 (-1.4 -- -0.3),-0.86 (-2.3 -- -0.5)
Lithuania,16853 (8396 -- 39413),Likely decreasing,0.91 (0.76 -- 1.1),-0.12 (-0.33 -- 0.11),-5.7 (6.2 -- -2.1)
Luxembourg,24382 (8214 -- 79547),Likely decreasing,0.94 (0.63 -- 1.1),-0.082 (-0.56 -- 0.14),-8.4 (4.8 -- -1.2)
Malta,2386 (1188 -- 5232),Likely decreasing,0.97 (0.8 -- 1.1),-0.037 (-0.28 -- 0.12),-19 (5.9 -- -2.5)
Netherlands,17085 (5953 -- 70791),Decreasing,0.69 (0.41 -- 0.93),-0.45 (-1.1 -- -0.087),-1.5 (-8 -- -0.66)
Norway,11732 (6443 -- 23764),Likely increasing,1.1 (0.99 -- 1.3),0.12 (-0.017 -- 0.29),5.8 (2.4 -- -42)
Poland,416052 (120341 -- 1620070),Stable,0.98 (0.68 -- 1.2),-0.027 (-0.49 -- 0.24),-26 (2.9 -- -1.4)
Portugal,29421 (17048 -- 61396),Likely decreasing,0.94 (0.86 -- 1),-0.079 (-0.19 -- 0.038),-8.8 (18 -- -3.7)
Romania,233849 (115893 -- 513469),Likely decreasing,0.91 (0.81 -- 1.1),-0.13 (-0.26 -- 0.13),-5.5 (5.3 -- -2.7)
Slovakia,22752 (10002 -- 57575),Likely decreasing,0.76 (0.64 -- 1),-0.34 (-0.55 -- 0.042),-2.1 (16 -- -1.3)
Slovenia,51279 (21190 -- 136973),Stable,0.99 (0.73 -- 1.2),-0.0083 (-0.4 -- 0.19),-84 (3.7 -- -1.7)
Spain,174861 (90805 -- 342387),Likely increasing,1 (0.91 -- 1.1),0.036 (-0.12 -- 0.12),19 (5.7 -- -5.9)
Sweden,16672 (9724 -- 31170),Likely increasing,1.1 (0.94 -- 1.2),0.075 (-0.078 -- 0.29),9.2 (2.4 -- -8.9)
