Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,18 (4 -- 71),Likely decreasing,0.95 (0.71 -- 1.2),-0.061 (-0.43 -- 0.23),-11 (3 -- -1.6)
Bulgaria,348 (121 -- 1200),Likely decreasing,0.9 (0.72 -- 1.1),-0.13 (-0.42 -- 0.13),-5.2 (5.2 -- -1.7)
Czechia,821 (484 -- 1518),Likely decreasing,0.97 (0.87 -- 1.2),-0.044 (-0.18 -- 0.19),-16 (3.6 -- -3.9)
Denmark,645 (352 -- 1362),Likely decreasing,0.93 (0.79 -- 1.1),-0.091 (-0.29 -- 0.072),-7.6 (9.7 -- -2.4)
Estonia,335 (145 -- 893),Stable,1 (0.85 -- 1.3),0.001 (-0.2 -- 0.31),670 (2.2 -- -3.4)
Greece,13855 (6612 -- 31819),Likely decreasing,0.95 (0.81 -- 1.1),-0.069 (-0.27 -- 0.1),-10 (6.9 -- -2.6)
Hungary,306 (154 -- 660),Stable,0.98 (0.85 -- 1.2),-0.022 (-0.21 -- 0.19),-32 (3.6 -- -3.4)
Iceland,122 (40 -- 440),Likely increasing,1.1 (0.9 -- 1.5),0.12 (-0.13 -- 0.5),6 (1.4 -- -5.3)
Ireland,5333 (3153 -- 10086),Increasing,1.1 (1 -- 1.3),0.14 (0.022 -- 0.29),4.8 (2.4 -- 31)
Latvia,79 (40 -- 149),Stable,1 (0.87 -- 1.2),0.018 (-0.18 -- 0.22),38 (3.1 -- -3.8)
Liechtenstein,2 (0 -- 13),Stable,1 (0.69 -- 1.4),0.0011 (-0.47 -- 0.47),620 (1.5 -- -1.5)
Lithuania,1005 (574 -- 1890),Likely decreasing,0.91 (0.8 -- 1.1),-0.12 (-0.27 -- 0.13),-5.6 (5.3 -- -2.5)
Luxembourg,323 (149 -- 831),Stable,0.99 (0.83 -- 1.2),-0.015 (-0.23 -- 0.21),-46 (3.2 -- -3)
Malta,241 (85 -- 793),Increasing,1.2 (1 -- 1.7),0.28 (0.021 -- 0.69),2.5 (1 -- 34)
Poland,1591 (831 -- 3104),Likely decreasing,0.96 (0.8 -- 1.4),-0.057 (-0.28 -- 0.41),-12 (1.7 -- -2.5)
Portugal,6384 (3199 -- 14278),Increasing,1.5 (1.2 -- 1.9),0.51 (0.18 -- 0.84),1.4 (0.83 -- 3.8)
Romania,1183 (693 -- 2217),Likely decreasing,0.87 (0.76 -- 1),-0.18 (-0.34 -- 0.061),-3.9 (11 -- -2)
Slovenia,135 (63 -- 327),Likely decreasing,0.96 (0.82 -- 1.2),-0.045 (-0.25 -- 0.23),-15 (3.1 -- -2.8)
Sweden,1724 (1013 -- 3072),Likely increasing,1.1 (0.97 -- 1.3),0.13 (-0.042 -- 0.34),5.3 (2.1 -- -17)
