region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2022-01-08,7405,14,,,,,,,,,
Austria,2022-01-09,10291,4,,,,,,,,,
Austria,2022-01-10,10804,7,,,,,,,,,
Austria,2022-01-11,11516,17,,,,,,,,,
Austria,2022-01-12,17006,10,,,,,,,,,
Austria,2022-01-13,15852,16,,,,,,,,,
Austria,2022-01-14,16822,7,,,,,,,,,
Austria,2022-01-15,16749,10,,,,,,,,,
Austria,2022-01-16,15419,5,,,,,,,,,
Austria,2022-01-17,15717,2,,,,,,,,,
Austria,2022-01-18,16685,20,,,,,,,,,
Austria,2022-01-19,27677,14,,,,,,,,,
Austria,2022-01-20,1833,0,,,,,,,,,
Austria,2022-01-21,25418,0,,,,,,,,,
Austria,2022-01-22,46669,29,,,,,,,,,
Austria,2022-01-23,22453,6,,,,,,,,,
Austria,2022-01-24,25610,9,,,,,,,,,
Austria,2022-01-25,24946,19,,,,,,,,,
Austria,2022-01-26,34011,11,,,,,,,,,
Austria,2022-01-27,43053,12,,,,,,,,,
Austria,2022-01-28,38631,19,,,,,,,,,
Austria,2022-01-29,34748,16,,,,,,,,,
Austria,2022-01-30,27127,14,,,,,,,,,
Austria,2022-01-31,27411,12,,,,,,,,,
Austria,2022-02-01,25894,24,,,,,,,,,
Austria,2022-02-02,39410,16,,,,,,,,,
Austria,2022-02-03,38135,24,,,,,,,,,
Austria,2022-02-04,36329,25,,,,,,,,,
Austria,2022-02-05,32258,22,,,,,,,,,
Austria,2022-02-06,29324,18,,,,,,,,,
Austria,2022-02-07,27299,14,,,,,,,,,
Austria,2022-02-08,27087,25,,,,,,,,,
Austria,2022-02-09,38309,22,,,,,,,,,
Austria,2022-02-10,35250,22,,,,,,,,,
Austria,2022-02-11,32712,22,,,,,,,,,
Austria,2022-02-12,31128,23,,,,,,,,,
Austria,2022-02-13,25951,12,,,,,,,,,
Austria,2022-02-14,24565,20,,,,,,,,,
Austria,2022-02-15,25177,35,,,,,,,,,
Austria,2022-02-16,38256,44,,,,,,,,,
Austria,2022-02-17,30914,32,,,,,,,,,
Austria,2022-02-18,31166,34,,,,,,,,,
Austria,2022-02-19,0,0,,,,,,,,,
Austria,2022-02-20,48357,44,,,,,,,,,
Austria,2022-02-21,21436,13,,,,,,,,,
Austria,2022-02-22,21427,37,,,,,,,,,
Austria,2022-02-23,34409,30,,,,,,,,,
Austria,2022-02-24,28591,39,,,,,,,,,
Austria,2022-02-25,31324,25,,,,,,,,,
Austria,2022-02-26,25972,37,,,,,,,,,
Austria,2022-02-27,23274,25,,,,,,,,,
Austria,2022-02-28,20210,22,,,,,,,,,
Austria,2022-03-01,24788,32,,,,,,,,,
Austria,2022-03-02,39493,47,,,,,,,,,
Austria,2022-03-03,31566,36,,,,,,,,,
Austria,2022-03-04,32419,36,,,,,,,,,
Austria,2022-03-05,31289,26,,,,,,,,,
Austria,2022-03-06,25362.5,,28.8,18.4,25,6,15,21,30,38,64
Austria,2022-03-07,22386.5,,30,20.8,25,6,15,21,30,39,71
Austria,2022-03-08,23420,,28.9,19.3,25,5,16,21,30,38,65
Austria,2022-03-09,31845.5,,29.2,18.5,26,6,16,22,30,39,63
Austria,2022-03-10,27753.5,,29.4,19.9,26,5,15.8,22,30,39,67
Austria,2022-03-11,29144.5,,31.1,23.7,26,6,16,22,31,40,72
Austria,2022-03-12,26394,,28.9,20.2,25,5,15,21,29,38,65
Austria,2022-03-13,22828,,30.7,21.5,26.5,6,15.8,21,31,40,69
Austria,2022-03-14,22447,,30.9,25.1,25,5,15,21,30,40,73
Austria,2022-03-15,22098.5,,31.3,25.6,26,6,16,22,30,39,73
Austria,2022-03-16,29244.5,,32.8,29.2,26,6,15,22,32,42,80
Austria,2022-03-17,24052.5,,32.7,27.3,26,6,16,22,31,41,82.1
Austria,2022-03-18,24748,,32.5,28.7,26,7,15,21,30,40,79
Austria,2022-03-19,22464,,32.6,26.2,26,5.9,16,22,31,42,84
Austria,2022-03-20,19680.5,,32.1,26.3,25,5,14,21,31,42,82.1
Austria,2022-03-21,17681,,32.8,26.8,26,5,15,22,31,42,85
Austria,2022-03-22,17560.5,,33.1,27.9,25,5,15,21,30.4,43,89
Austria,2022-03-23,23610.5,,32.9,30.2,24,4,14,20,29,42,93.1
Austria,2022-03-24,17230.5,,34,31,26,5,14,21,32,43,91
Austria,2022-03-25,16998.5,,34.5,32.3,26,5,14,21,32,44,96
Austria,2022-03-26,15295.5,,32.3,30.3,23,4,13,19,28,42,88
Austria,2022-03-27,13850.5,,30.8,27.5,24,3,13,18.6,29,41,84
Austria,2022-03-28,11771.5,,32,29.6,24,3,12,18,30,42,92
Austria,2022-03-29,11235,,31,29.5,24,3,11,18,30,43,81
Austria,2022-03-30,14286.5,,31.2,30.5,22,3,11,17,29,41,90
Austria,2022-03-31,11086.5,,29.6,28.4,21,3,11,16,27,38.2,82
Austria,2022-04-01,10324.5,,28.5,27,21,3,10,16,26,38,84
Austria,2022-04-02,8730,,28.1,29.2,20,2,10,15,24,36,81
