Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,91390 (50419 -- 169743),Decreasing,0.71 (0.61 -- 0.82),-0.42 (-0.6 -- -0.25),-1.6 (-2.8 -- -1.2)
Bulgaria,46285 (21051 -- 102470),Likely increasing,1.1 (0.96 -- 1.2),0.13 (-0.05 -- 0.27),5.2 (2.6 -- -14)
Croatia,68001 (17846 -- 415627),Likely increasing,1.2 (0.94 -- 1.6),0.19 (-0.076 -- 0.59),3.6 (1.2 -- -9.2)
Cyprus,13799 (7696 -- 25650),Likely decreasing,0.92 (0.81 -- 1),-0.11 (-0.26 -- 0.031),-6.3 (22 -- -2.6)
Czechia,23839 (12634 -- 53743),Decreasing,0.71 (0.6 -- 0.9),-0.42 (-0.63 -- -0.14),-1.6 (-5.1 -- -1.1)
Denmark,20633 (4740 -- 79282),Stable,0.98 (0.72 -- 1.2),-0.028 (-0.42 -- 0.24),-25 (2.9 -- -1.7)
Estonia,7096 (4103 -- 13159),Stable,1 (0.91 -- 1.1),0.0041 (-0.13 -- 0.096),170 (7.3 -- -5.5)
Finland,65840 (30205 -- 97402),Increasing,1.1 (1 -- 1.2),0.091 (0.0013 -- 0.23),7.6 (3 -- 530)
France,1656090 (853866 -- 3576210),Stable,1 (0.82 -- 1.2),0.01 (-0.24 -- 0.19),68 (3.7 -- -2.9)
Germany,121398 (34705 -- 569193),Decreasing,0.72 (0.51 -- 0.97),-0.41 (-0.81 -- -0.041),-1.7 (-17 -- -0.86)
Greece,110248 (61512 -- 211134),Likely decreasing,0.95 (0.85 -- 1.1),-0.061 (-0.2 -- 0.18),-11 (3.9 -- -3.5)
Hungary,8856 (5136 -- 16968),Likely decreasing,0.94 (0.84 -- 1.1),-0.083 (-0.21 -- 0.064),-8.4 (11 -- -3.3)
Iceland,145 (64 -- 362),Decreasing,0.73 (0.58 -- 0.89),-0.39 (-0.67 -- -0.15),-1.8 (-4.7 -- -1)
Ireland,15357 (7511 -- 35574),Likely decreasing,0.96 (0.79 -- 1.1),-0.049 (-0.3 -- 0.13),-14 (5.4 -- -2.3)
Italy,569745 (273696 -- 1541300),Likely decreasing,0.92 (0.74 -- 1.1),-0.11 (-0.38 -- 0.086),-6.4 (8.1 -- -1.8)
Latvia,3857 (2243 -- 7332),Stable,1 (0.9 -- 1.1),0.0088 (-0.14 -- 0.11),79 (6.3 -- -5.1)
Liechtenstein,9 (1 -- 50),Decreasing,0.67 (0.43 -- 0.92),-0.5 (-1 -- -0.11),-1.4 (-6.4 -- -0.69)
Lithuania,8415 (5070 -- 16749),Decreasing,0.7 (0.63 -- 0.81),-0.44 (-0.57 -- -0.27),-1.6 (-2.6 -- -1.2)
Luxembourg,5214 (1877 -- 19707),Decreasing,0.69 (0.5 -- 0.94),-0.47 (-0.82 -- -0.089),-1.5 (-7.8 -- -0.84)
Malta,2395 (1223 -- 5249),Likely decreasing,0.98 (0.85 -- 1.1),-0.024 (-0.2 -- 0.11),-28 (6.1 -- -3.4)
Netherlands,8764 (4835 -- 18212),Decreasing,0.7 (0.59 -- 0.84),-0.44 (-0.64 -- -0.22),-1.6 (-3.2 -- -1.1)
Norway,13935 (7248 -- 30469),Likely increasing,1 (0.87 -- 1.1),0.051 (-0.18 -- 0.18),14 (3.9 -- -3.9)
Poland,86063 (32638 -- 293646),Decreasing,0.74 (0.55 -- 0.96),-0.38 (-0.74 -- -0.053),-1.8 (-13 -- -0.94)
Portugal,22834 (6479 -- 84226),Likely decreasing,0.95 (0.7 -- 1.2),-0.067 (-0.44 -- 0.21),-10 (3.2 -- -1.6)
Romania,132446 (60529 -- 315594),Likely decreasing,0.9 (0.75 -- 1.1),-0.13 (-0.36 -- 0.092),-5.3 (7.5 -- -1.9)
Slovakia,9070 (4961 -- 18848),Decreasing,0.8 (0.69 -- 0.93),-0.29 (-0.45 -- -0.095),-2.4 (-7.3 -- -1.5)
Slovenia,13423 (4318 -- 50218),Decreasing,0.73 (0.47 -- 0.98),-0.4 (-0.91 -- -0.022),-1.7 (-32 -- -0.76)
Spain,151797 (79381 -- 326354),Stable,0.99 (0.85 -- 1.1),-0.0093 (-0.2 -- 0.13),-74 (5.5 -- -3.5)
Sweden,23544 (13766 -- 44859),Likely increasing,1.1 (0.97 -- 1.2),0.083 (-0.041 -- 0.23),8.4 (3 -- -17)
