region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-03-21,2713,22,,,,,,,,,
Austria,2021-03-22,2412,15,,,,,,,,,
Austria,2021-03-23,3415,32,,,,,,,,,
Austria,2021-03-24,3289,30,,,,,,,,,
Austria,2021-03-25,3124,27,,,,,,,,,
Austria,2021-03-26,3895,22,,,,,,,,,
Austria,2021-03-27,3498,31,,,,,,,,,
Austria,2021-03-28,2679,25,,,,,,,,,
Austria,2021-03-29,3076,19,,,,,,,,,
Austria,2021-03-30,3001,33,,,,,,,,,
Austria,2021-03-31,3687,31,,,,,,,,,
Austria,2021-04-01,3363,29,,,,,,,,,
Austria,2021-04-02,3137,29,,,,,,,,,
Austria,2021-04-03,3283,37,,,,,,,,,
Austria,2021-04-04,2743,15,,,,,,,,,
Austria,2021-04-05,2217,33,,,,,,,,,
Austria,2021-04-06,1935,35,,,,,,,,,
Austria,2021-04-07,3101,29,,,,,,,,,
Austria,2021-04-08,2906,40,,,,,,,,,
Austria,2021-04-09,2702,38,,,,,,,,,
Austria,2021-04-10,3139,38,,,,,,,,,
Austria,2021-04-11,2252,25,,,,,,,,,
Austria,2021-04-12,1943,19,,,,,,,,,
Austria,2021-04-13,2313,42,,,,,,,,,
Austria,2021-04-14,2942,31,,,,,,,,,
Austria,2021-04-15,2678,34,,,,,,,,,
Austria,2021-04-16,2416,30,,,,,,,,,
Austria,2021-04-17,2048,27,,,,,,,,,
Austria,2021-04-18,2076,28,,,,,,,,,
Austria,2021-04-19,2117,24,,,,,,,,,
Austria,2021-04-20,2026,37,,,,,,,,,
Austria,2021-04-21,2523,38,,,,,,,,,
Austria,2021-04-22,2405,29,,,,,,,,,
Austria,2021-04-23,2329,29,,,,,,,,,
Austria,2021-04-24,2131,15,,,,,,,,,
Austria,2021-04-25,2025,17,,,,,,,,,
Austria,2021-04-26,1566,11,,,,,,,,,
Austria,2021-04-27,1625,28,,,,,,,,,
Austria,2021-04-28,2340,26,,,,,,,,,
Austria,2021-04-29,2229,27,,,,,,,,,
Austria,2021-04-30,2131,26,,,,,,,,,
Austria,2021-05-01,1615,28,,,,,,,,,
Austria,2021-05-02,1625,12,,,,,,,,,
Austria,2021-05-03,1091,15,,,,,,,,,
Austria,2021-05-04,1394,31,,,,,,,,,
Austria,2021-05-05,1644,20,,,,,,,,,
Austria,2021-05-06,1245,22,,,,,,,,,
Austria,2021-05-07,1333,18,,,,,,,,,
Austria,2021-05-08,1233,23,,,,,,,,,
Austria,2021-05-09,1026,8,,,,,,,,,
Austria,2021-05-10,820,10,,,,,,,,,
Austria,2021-05-11,870,21,,,,,,,,,
Austria,2021-05-12,1194,15,,,,,,,,,
Austria,2021-05-13,933,16,,,,,,,,,
Austria,2021-05-14,887,11,,,,,,,,,
Austria,2021-05-15,644,15,,,,,,,,,
Austria,2021-05-16,673,4,,,,,,,,,
Austria,2021-05-17,486,,11.4,5.7,10,4,7,9,12,15,22
Austria,2021-05-18,523.5,,11.6,5.6,11,4,8,9.6,12,15,21
Austria,2021-05-19,614,,10.7,5.2,10,4,7,9,11,14,20
Austria,2021-05-20,542,,10.3,5.2,10,3,7,9,11,13,20
Austria,2021-05-21,505,,9.5,5,9,3,6,8,10,12,19
Austria,2021-05-22,440,,8.7,4.7,8,2.9,5,7,9,11,17
Austria,2021-05-23,366,,8.2,4.3,8,2,5,7,9,11,16
Austria,2021-05-24,276,,7.4,4.3,7,2,4,6,8,10,15
Austria,2021-05-25,298,,7.6,4.2,7,2,5,6,8,10,15
Austria,2021-05-26,347,,7.1,4,6,2,4,6,7,9,15
Austria,2021-05-27,305,,6.4,3.7,6,2,4,5,7,8,13
Austria,2021-05-28,288,,6,3.6,5,1,3,5,6,8,13
Austria,2021-05-29,251,,5.4,3.5,5,1,3,4,6,7,12
Austria,2021-05-30,204,,5.1,3.3,5,1,3,4,5,7,11
Austria,2021-05-31,156,,4.9,3.4,4,1,3,4,5,6,11
Austria,2021-06-01,166,,4.5,3,4,1,2,3,5,6,10
Austria,2021-06-02,193.5,,4.3,3,4,0,2,3,4,6,10
Austria,2021-06-03,171,,3.8,2.7,3,0,2,3,4,5,9
Austria,2021-06-04,161,,3.6,2.6,3,0,2,3,4,5,8
Austria,2021-06-05,139,,3.4,2.6,3,0,2,2,3,5,8
Austria,2021-06-06,117,,3,2.3,3,0,1,2,3,4,7
Austria,2021-06-07,86.5,,2.9,2.2,3,0,1,2,3,4,7
Austria,2021-06-08,92,,2.6,2.2,2,0,1,2,3,4,7
Austria,2021-06-09,108.5,,2.5,2,2,0,1,2,3,4,6
Austria,2021-06-10,94,,2.3,2,2,0,1,1,2,3,6
Austria,2021-06-11,90.5,,2.1,1.9,2,0,1,1,2,3,5
Austria,2021-06-12,78.5,,2,1.9,2,0,1,1,2,3,6
Austria,2021-06-13,64,,1.8,1.8,1,0,0,1,2,3,5
Austria,2021-06-14,48,,1.8,1.8,1,0,0,1,2,3,5
Austria,2021-06-15,53,,1.6,1.7,1,0,0,1,2,2,5
Austria,2021-06-16,60,,1.6,1.7,1,0,0,1,1,2,5
Belgium,2021-03-21,9065,57,,,,,,,,,
Belgium,2021-03-22,2232,21,,,,,,,,,
Belgium,2021-03-23,3537,35,,,,,,,,,
Belgium,2021-03-24,6315,23,,,,,,,,,
Belgium,2021-03-25,5518,30,,,,,,,,,
Belgium,2021-03-26,6123,36,,,,,,,,,
Belgium,2021-03-27,5332,18,,,,,,,,,
Belgium,2021-03-28,4694,27,,,,,,,,,
Belgium,2021-03-29,2179,24,,,,,,,,,
Belgium,2021-03-30,3906,45,,,,,,,,,
Belgium,2021-03-31,5611,50,,,,,,,,,
Belgium,2021-04-01,5467,29,,,,,,,,,
Belgium,2021-04-02,4665,38,,,,,,,,,
Belgium,2021-04-03,4889,47,,,,,,,,,
Belgium,2021-04-04,3522,39,,,,,,,,,
Belgium,2021-04-05,1968,33,,,,,,,,,
Belgium,2021-04-06,1709,45,,,,,,,,,
Belgium,2021-04-07,3539,54,,,,,,,,,
Belgium,2021-04-08,4845,47,,,,,,,,,
