Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Belgium,22833 (14245 -- 39594),Decreasing,0.88 (0.81 -- 0.96),-0.16 (-0.26 -- -0.058),-4.4 (-12 -- -2.6)
Bulgaria,91415 (27047 -- 303835),Likely increasing,1.1 (0.73 -- 1.3),0.092 (-0.39 -- 0.35),7.6 (2 -- -1.8)
Croatia,41583 (20425 -- 94518),Likely decreasing,0.96 (0.84 -- 1.1),-0.055 (-0.22 -- 0.094),-13 (7.4 -- -3.1)
Cyprus,28490 (13543 -- 64851),Stable,0.98 (0.85 -- 1.1),-0.02 (-0.21 -- 0.17),-35 (4.1 -- -3.3)
Czechia,261631 (86471 -- 790775),Increasing,1.2 (1 -- 1.4),0.22 (0.023 -- 0.46),3.2 (1.5 -- 30)
Denmark,23576 (12957 -- 45291),Increasing,1.2 (1.1 -- 1.3),0.24 (0.092 -- 0.38),2.9 (1.8 -- 7.5)
Estonia,12471 (5913 -- 27521),Increasing,1.4 (1.2 -- 1.7),0.47 (0.23 -- 0.73),1.5 (0.95 -- 3.1)
Finland,10013 (4804 -- 22624),Stable,1 (0.82 -- 1.3),0.025 (-0.24 -- 0.29),28 (2.4 -- -2.9)
Greece,203371 (112666 -- 436298),Decreasing,0.85 (0.76 -- 1),-0.21 (-0.35 -- -0.003),-3.3 (-230 -- -2)
Hungary,33509 (13362 -- 83466),Likely increasing,1.1 (0.91 -- 1.2),0.07 (-0.12 -- 0.24),10 (2.9 -- -5.6)
Iceland,843 (458 -- 1729),Likely decreasing,0.98 (0.87 -- 1.1),-0.027 (-0.17 -- 0.087),-26 (7.9 -- -4)
Ireland,8299 (5107 -- 15365),Likely decreasing,0.94 (0.87 -- 1),-0.075 (-0.18 -- 0.027),-9.2 (25 -- -3.9)
Italy,314843 (114216 -- 1075890),Likely decreasing,0.8 (0.58 -- 1),-0.28 (-0.65 -- 0.016),-2.5 (43 -- -1.1)
Latvia,3707 (1723 -- 8497),Likely increasing,1.1 (0.99 -- 1.4),0.15 (-0.015 -- 0.41),4.7 (1.7 -- -45)
Lithuania,37101 (14444 -- 113392),Likely increasing,1.1 (0.94 -- 1.4),0.13 (-0.073 -- 0.43),5.3 (1.6 -- -9.5)
Luxembourg,5824 (2784 -- 12983),Likely decreasing,0.91 (0.74 -- 1.1),-0.12 (-0.38 -- 0.083),-5.6 (8.3 -- -1.8)
Malta,329 (158 -- 670),Decreasing,0.8 (0.64 -- 0.91),-0.28 (-0.55 -- -0.12),-2.4 (-5.9 -- -1.3)
Netherlands,7499 (3637 -- 16892),Stable,1 (0.87 -- 1.2),0.025 (-0.17 -- 0.25),28 (2.8 -- -4.1)
Norway,31491 (18567 -- 56684),Increasing,1.3 (1.1 -- 1.5),0.35 (0.16 -- 0.49),2 (1.4 -- 4.4)
Poland,295273 (106603 -- 733165),Increasing,1.3 (1.2 -- 1.6),0.37 (0.18 -- 0.6),1.9 (1.2 -- 3.8)
Portugal,7461 (4579 -- 13744),Decreasing,0.78 (0.69 -- 0.88),-0.31 (-0.46 -- -0.16),-2.3 (-4.4 -- -1.5)
Romania,37086 (15046 -- 119413),Decreasing,0.7 (0.51 -- 0.93),-0.45 (-0.8 -- -0.095),-1.6 (-7.3 -- -0.87)
Slovakia,24039 (8285 -- 77425),Likely increasing,1.1 (0.9 -- 1.3),0.12 (-0.13 -- 0.35),5.8 (2 -- -5.2)
Slovenia,25663 (8794 -- 83917),Likely increasing,1.1 (0.82 -- 1.3),0.11 (-0.25 -- 0.34),6.2 (2 -- -2.8)
Sweden,88933 (48956 -- 180389),Increasing,1.5 (1.3 -- 1.7),0.51 (0.33 -- 0.68),1.4 (1 -- 2.1)
