region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,39984 (14369 -- 109850),39984,48201,35461,14369,27437,34751,46144,58140,109850,New confirmed cases by infection date,Likely decreasing,0.85
Spain,17541 (4062 -- 59688),17541,24896,38968,4062,10703,14671,21275,28157,59688,New confirmed cases by infection date,Likely decreasing,0.72
United Kingdom,16621 (8335 -- 38755),16621,19257,10974,8335,12270,14861,18788,22892,38755,New confirmed cases by infection date,Likely increasing,0.22
Germany,15720 (6214 -- 36978),15720,17965,10529,6214,11162,13669,17857,22198,36978,New confirmed cases by infection date,Likely decreasing,0.94
Switzerland,11272 (3246 -- 53535),11272,20509,53700,3246,7145,9417,13547,18401,53535,New confirmed cases by infection date,Likely increasing,0.38
Netherlands,10784 (7445 -- 18125),10784,11560,3579,7445,9212,10192,11557,13030,18125,New confirmed cases by infection date,Likely decreasing,0.87
Italy,10224 (7209 -- 15153),10224,10602,2589,7209,8869,9675,10856,11861,15153,New confirmed cases by infection date,Decreasing,0.97
Belgium,8348 (4789 -- 14197),8348,8769,3096,4789,6681,7731,9001,10199,14197,New confirmed cases by infection date,Likely decreasing,0.86
Greece,7706 (4528 -- 12182),7706,7962,2458,4528,6252,7115,8340,9312,12182,New confirmed cases by infection date,Likely decreasing,0.83
Sweden,6618 (831 -- 21708),6618,8561,9046,831,3299,5086,8156,11636,21708,New confirmed cases by infection date,Likely decreasing,0.9
Denmark,5886 (3309 -- 11042),5886,6334,2633,3309,4704,5406,6375,7296,11042,New confirmed cases by infection date,Likely increasing,0.26
Portugal,2952 (1699 -- 5099),2952,3118,1079,1699,2392,2738,3183,3611,5099,New confirmed cases by infection date,Likely increasing,0.22
Austria,2068 (1339 -- 3292),2068,2161,638,1339,1719,1930,2210,2473,3292,New confirmed cases by infection date,Stable,0.57
Norway,2032 (1216 -- 3219),2032,2103,622,1216,1672,1888,2178,2465,3219,New confirmed cases by infection date,Likely decreasing,0.61
Poland,1540 (768 -- 3008),1540,1684,893,768,1170,1385,1692,2030,3008,New confirmed cases by infection date,Decreasing,0.98
Czechia,1539 (758 -- 2539),1539,1577,566,758,1177,1402,1674,1907,2539,New confirmed cases by infection date,Decreasing,0.99
Lithuania,1095 (691 -- 1742),1095,1147,348,691,920,1026,1177,1312,1742,New confirmed cases by infection date,Decreasing,0.99
Slovenia,934 (613 -- 1495),934,988,317,613,793,878,999,1116,1495,New confirmed cases by infection date,Likely decreasing,0.92
Hungary,865 (519 -- 1425),865,903,282,519,707,803,931,1049,1425,New confirmed cases by infection date,Decreasing,0.99
Latvia,809 (466 -- 1338),809,844,270,466,655,753,873,992,1338,New confirmed cases by infection date,Decreasing,0.99
Croatia,726 (409 -- 1300),726,773,293,409,573,665,787,899,1300,New confirmed cases by infection date,Decreasing,0.97
Bulgaria,696 (309 -- 1484),696,785,464,309,515,621,782,947,1484,New confirmed cases by infection date,Decreasing,0.96
Romania,592 (394 -- 884),592,608,154,394,504,556,626,688,884,New confirmed cases by infection date,Decreasing,1
Finland,521 (173 -- 909),521,526,224,173,382,473,567,651,909,New confirmed cases by infection date,Likely decreasing,0.93
Estonia,324 (182 -- 568),324,340,119,182,260,300,349,394,568,New confirmed cases by infection date,Decreasing,0.98
Luxembourg,200 (69 -- 492),200,232,146,69,136,174,233,291,492,New confirmed cases by infection date,Likely decreasing,0.91
Slovakia,154 (42 -- 384),154,175,110,42,96,128,178,232,384,New confirmed cases by infection date,Decreasing,1
Cyprus,149 (60 -- 396),149,180,123,60,103,130,170,216,396,New confirmed cases by infection date,Likely decreasing,0.92
Malta,44 (8 -- 215),44,69,80,8,23,34,56,84,215,New confirmed cases by infection date,Likely increasing,0.19
Liechtenstein,3 (0 -- 17),3,5,7,0,1,2,4,6,17,New confirmed cases by infection date,Likely decreasing,0.78
Malta,1.6 (0.57 -- 4.2),1.6,1.9,1.2,0.57,1.1,1.4,1.9,2.4,4.2,Effective reproduction no.,Likely increasing,0.19
