Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,2068 (1339 -- 3292),Stable,0.98 (0.77 -- 1.3),-0.0044 (-0.047 -- 0.048),-160 (15 -- -15)
Belgium,8348 (4789 -- 14197),Likely decreasing,0.91 (0.75 -- 1.1),-0.017 (-0.052 -- 0.016),-41 (43 -- -13)
Bulgaria,696 (309 -- 1484),Decreasing,0.74 (0.54 -- 0.99),-0.053 (-0.11 -- -0.0027),-13 (-250 -- -6.4)
Croatia,726 (409 -- 1300),Decreasing,0.67 (0.51 -- 0.94),-0.071 (-0.12 -- -0.012),-9.8 (-60 -- -5.9)
Cyprus,149 (60 -- 396),Likely decreasing,0.66 (0.42 -- 1.1),-0.074 (-0.15 -- 0.019),-9.4 (36 -- -4.7)
Czechia,1539 (758 -- 2539),Decreasing,0.77 (0.57 -- 0.87),-0.048 (-0.097 -- -0.024),-15 (-29 -- -7.1)
Denmark,5886 (3309 -- 11042),Likely increasing,1 (0.86 -- 1.2),0.0069 (-0.028 -- 0.039),100 (18 -- -25)
Estonia,324 (182 -- 568),Decreasing,0.68 (0.5 -- 0.91),-0.068 (-0.12 -- -0.018),-10 (-39 -- -5.8)
Finland,521 (173 -- 909),Likely decreasing,0.87 (0.49 -- 1),-0.025 (-0.12 -- 0.004),-28 (170 -- -5.7)
France,39984 (14369 -- 109850),Likely decreasing,0.87 (0.62 -- 1.2),-0.025 (-0.084 -- 0.03),-27 (23 -- -8.2)
Germany,15720 (6214 -- 36978),Likely decreasing,0.75 (0.51 -- 1),-0.051 (-0.12 -- 0.0026),-14 (270 -- -6)
Greece,7706 (4528 -- 12182),Likely decreasing,0.94 (0.78 -- 1.1),-0.012 (-0.045 -- 0.014),-60 (51 -- -15)
Hungary,865 (519 -- 1425),Decreasing,0.69 (0.54 -- 0.85),-0.065 (-0.11 -- -0.029),-11 (-24 -- -6.4)
Iceland,0 (0 -- 2),Decreasing,0.3 (0.036 -- 0.81),-0.2 (-0.48 -- -0.037),-3.5 (-19 -- -1.5)
Ireland,0 (0 -- 0),Decreasing,0.0013 (9e-07 -- 0.15),-0.77 (-1.1 -- -0.3),-0.9 (-2.3 -- -0.65)
Italy,10224 (7209 -- 15153),Decreasing,0.77 (0.65 -- 0.95),-0.046 (-0.075 -- -0.01),-15 (-68 -- -9.2)
Latvia,809 (466 -- 1338),Decreasing,0.71 (0.54 -- 0.88),-0.061 (-0.11 -- -0.022),-11 (-31 -- -6.4)
Liechtenstein,3 (0 -- 17),Likely decreasing,0.74 (0.39 -- 1.5),-0.054 (-0.16 -- 0.078),-13 (8.9 -- -4.3)
Lithuania,1095 (691 -- 1742),Decreasing,0.66 (0.51 -- 0.85),-0.074 (-0.12 -- -0.028),-9.4 (-25 -- -5.9)
Luxembourg,200 (69 -- 492),Likely decreasing,0.83 (0.56 -- 1.1),-0.034 (-0.1 -- 0.012),-20 (59 -- -6.8)
Malta,44 (8 -- 215),Likely increasing,1.6 (0.57 -- 4.2),0.09 (-0.099 -- 0.29),7.7 (2.4 -- -7)
Netherlands,10784 (7445 -- 18125),Likely decreasing,0.84 (0.71 -- 1.1),-0.031 (-0.061 -- 0.025),-22 (28 -- -11)
Norway,2032 (1216 -- 3219),Likely decreasing,0.97 (0.75 -- 1.2),-0.0051 (-0.051 -- 0.028),-140 (25 -- -14)
Poland,1540 (768 -- 3008),Decreasing,0.56 (0.36 -- 0.86),-0.1 (-0.17 -- -0.028),-6.9 (-25 -- -4)
Portugal,2952 (1699 -- 5099),Likely increasing,1.1 (0.84 -- 1.5),0.024 (-0.032 -- 0.077),29 (9 -- -22)
Romania,592 (394 -- 884),Decreasing,0.61 (0.49 -- 0.76),-0.085 (-0.12 -- -0.049),-8.1 (-14 -- -5.7)
Slovakia,154 (42 -- 384),Decreasing,0.54 (0.28 -- 0.78),-0.11 (-0.21 -- -0.043),-6.5 (-16 -- -3.3)
Slovenia,934 (613 -- 1495),Likely decreasing,0.82 (0.69 -- 1.1),-0.035 (-0.067 -- 0.011),-20 (60 -- -10)
Spain,17541 (4062 -- 59688),Likely decreasing,0.93 (0.55 -- 1.3),-0.014 (-0.1 -- 0.056),-50 (12 -- -6.6)
Sweden,6618 (831 -- 21708),Likely decreasing,0.81 (0.37 -- 1.1),-0.039 (-0.17 -- 0.011),-18 (60 -- -4.1)
Switzerland,11272 (3246 -- 53535),Likely increasing,1 (0.76 -- 1.5),0.0054 (-0.049 -- 0.075),130 (9.2 -- -14)
United Kingdom,16621 (8335 -- 38755),Likely increasing,1.1 (0.88 -- 1.6),0.019 (-0.023 -- 0.088),36 (7.8 -- -30)
