region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Italy,848688 (278876 -- 2516060),848688,1066370,809565,278876,547571,722845,994419,1327760,2516060,New confirmed cases by infection date,Likely decreasing,0.73
Greece,414222 (243742 -- 789611),414222,455861,183190,243742,332303,379577,453944,538461,789611,New confirmed cases by infection date,Increasing,0.023
Poland,403437 (156740 -- 1301200),403437,531039,456334,156740,269785,355002,472447,650833,1301200,New confirmed cases by infection date,Stable,0.43
Czechia,209997 (75968 -- 694004),209997,283215,537400,75968,136714,179030,246842,331343,694004,New confirmed cases by infection date,Stable,0.57
Croatia,144700 (57518 -- 424585),144700,183669,147518,57518,98238,124894,168520,218697,424585,New confirmed cases by infection date,Likely increasing,0.21
Lithuania,105040 (33705 -- 450490),105040,156600,167732,33705,64869,87058,128320,184229,450490,New confirmed cases by infection date,Likely increasing,0.29
Belgium,103391 (45601 -- 242599),103391,119602,72556,45601,73770,90471,117589,146141,242599,New confirmed cases by infection date,Likely increasing,0.07
Hungary,42892 (14447 -- 131743),42892,52634,42300,14447,28070,36640,48940,60962,131743,New confirmed cases by infection date,Likely decreasing,0.67
Sweden,31856 (16429 -- 65539),31856,35821,17832,16429,24340,28631,35589,43048,65539,New confirmed cases by infection date,Decreasing,0.97
Denmark,31487 (11305 -- 132990),31487,46927,50562,11305,21463,27471,36785,52202,132990,New confirmed cases by infection date,Likely decreasing,0.65
Romania,27447 (13592 -- 62539),27447,31975,18327,13592,20272,24361,31190,38112,62539,New confirmed cases by infection date,Stable,0.4
Norway,26299 (12095 -- 70271),26299,31652,20738,12095,18961,23407,30097,37705,70271,New confirmed cases by infection date,Likely decreasing,0.93
Portugal,25473 (14536 -- 47075),25473,27548,10560,14536,20241,23344,27750,32676,47075,New confirmed cases by infection date,Likely increasing,0.11
Netherlands,24509 (12784 -- 53294),24509,28287,15308,12784,18028,21265,28333,34992,53294,New confirmed cases by infection date,Likely decreasing,0.69
Bulgaria,20607 (11865 -- 37307),20607,22244,8318,11865,16521,18995,22473,26449,37307,New confirmed cases by infection date,Likely increasing,0.32
Ireland,20429 (10816 -- 41147),20429,22497,10377,10816,15468,18356,22511,26680,41147,New confirmed cases by infection date,Increasing,0.027
Estonia,14973 (6861 -- 39129),14973,18149,11641,6861,10858,13321,17162,21784,39129,New confirmed cases by infection date,Likely decreasing,0.67
Slovenia,14339 (6159 -- 40901),14339,17601,11782,6159,9953,12519,16478,21249,40901,New confirmed cases by infection date,Likely decreasing,0.77
Slovakia,14082 (3930 -- 66540),14082,22581,33121,3930,8362,11475,17499,24721,66540,New confirmed cases by infection date,Stable,0.56
Luxembourg,12970 (4749 -- 35879),12970,15994,12626,4749,8434,11237,15171,19326,35879,New confirmed cases by infection date,Stable,0.41
Cyprus,9527 (4097 -- 22621),9527,10922,5897,4097,6971,8606,10831,13171,22621,New confirmed cases by infection date,Stable,0.59
Latvia,6153 (2485 -- 15680),6153,7283,4446,2485,4309,5425,7065,9045,15680,New confirmed cases by infection date,Likely increasing,0.29
Malta,2163 (1010 -- 5239),2163,2534,1523,1010,1611,1926,2419,3020,5239,New confirmed cases by infection date,Increasing,0.003
Iceland,807 (450 -- 1533),807,874,356,450,630,735,885,1033,1533,New confirmed cases by infection date,Likely decreasing,0.83
Malta,1.4 (1.1 -- 1.8),1.4,1.5,0.21,1.1,1.3,1.4,1.5,1.6,1.8,Effective reproduction no.,Increasing,0.003
Ireland,1.2 (1 -- 1.4),1.2,1.2,0.1,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Increasing,0.027
Belgium,1.1 (0.98 -- 1.3),1.1,1.1,0.11,0.98,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing,0.07
Croatia,1.1 (0.89 -- 1.3),1.1,1.1,0.14,0.89,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.21
Greece,1.1 (1 -- 1.3),1.1,1.2,0.082,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.023
Latvia,1.1 (0.84 -- 1.3),1.1,1.1,0.15,0.84,0.98,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.29
Lithuania,1.1 (0.86 -- 1.5),1.1,1.1,0.21,0.86,0.98,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.29
Portugal,1.1 (0.98 -- 1.2),1.1,1.1,0.056,0.98,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.11
Bulgaria,1 (0.93 -- 1.2),1,1.1,0.092,0.93,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.32
Luxembourg,1 (0.76 -- 1.2),1,1,0.14,0.76,0.95,1,1,1.1,1.2,Effective reproduction no.,Stable,0.41
Poland,1 (0.71 -- 1.2),1,1,0.16,0.71,0.92,0.99,1.1,1.1,1.2,Effective reproduction no.,Stable,0.43
Romania,1 (0.89 -- 1.3),1,1.1,0.13,0.89,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Stable,0.4
Czechia,0.98 (0.73 -- 1.2),0.98,0.97,0.14,0.73,0.89,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.57
Slovakia,0.98 (0.74 -- 1.2),0.98,0.99,0.16,0.74,0.9,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.56
Cyprus,0.97 (0.77 -- 1.2),0.97,0.98,0.14,0.77,0.89,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.59
Denmark,0.95 (0.51 -- 1.1),0.95,0.89,0.2,0.51,0.77,0.89,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.65
Hungary,0.95 (0.71 -- 1.1),0.95,0.94,0.13,0.71,0.85,0.91,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.67
Estonia,0.94 (0.7 -- 1.1),0.94,0.92,0.14,0.7,0.82,0.9,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.67
Iceland,0.94 (0.8 -- 1),0.94,0.93,0.074,0.8,0.89,0.92,0.96,0.98,1,Effective reproduction no.,Likely decreasing,0.83
Netherlands,0.94 (0.77 -- 1.1),0.94,0.94,0.11,0.77,0.85,0.9,0.97,1,1.1,Effective reproduction no.,Likely decreasing,0.69
Italy,0.92 (0.63 -- 1.1),0.92,0.9,0.15,0.63,0.81,0.88,0.95,1,1.1,Effective reproduction no.,Likely decreasing,0.73
Slovenia,0.91 (0.63 -- 1.1),0.91,0.89,0.15,0.63,0.79,0.87,0.94,0.99,1.1,Effective reproduction no.,Likely decreasing,0.77
Sweden,0.82 (0.69 -- 0.98),0.82,0.83,0.093,0.69,0.76,0.8,0.85,0.89,0.98,Effective reproduction no.,Decreasing,0.97
Norway,0.78 (0.64 -- 1),0.78,0.81,0.12,0.64,0.71,0.75,0.83,0.9,1,Effective reproduction no.,Likely decreasing,0.93
