Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,31246 (20187 -- 53256),Decreasing,0.76 (0.66 -- 0.88),-0.34 (-0.52 -- -0.16),-2.1 (-4.3 -- -1.3)
Belgium,9195 (4677 -- 24134),Decreasing,0.62 (0.51 -- 0.82),-0.58 (-0.81 -- -0.24),-1.2 (-2.8 -- -0.85)
Bulgaria,24675 (11384 -- 55659),Likely decreasing,0.93 (0.79 -- 1.1),-0.091 (-0.3 -- 0.12),-7.6 (5.8 -- -2.3)
Croatia,70837 (35148 -- 163304),Likely increasing,1.1 (0.97 -- 1.2),0.098 (-0.041 -- 0.25),7.1 (2.8 -- -17)
Cyprus,14298 (7651 -- 34923),Likely decreasing,0.95 (0.81 -- 1.1),-0.063 (-0.26 -- 0.12),-11 (5.7 -- -2.7)
Czechia,4781 (2958 -- 8494),Decreasing,0.67 (0.59 -- 0.77),-0.49 (-0.64 -- -0.33),-1.4 (-2.1 -- -1.1)
Denmark,7546 (4433 -- 16717),Decreasing,0.86 (0.77 -- 0.99),-0.19 (-0.33 -- -0.017),-3.7 (-40 -- -2.1)
Estonia,3759 (2171 -- 7289),Decreasing,0.81 (0.73 -- 0.91),-0.27 (-0.39 -- -0.11),-2.6 (-6.1 -- -1.8)
Finland,61281 (28430 -- 131726),Stable,1 (0.85 -- 1.2),0.023 (-0.21 -- 0.22),30 (3.1 -- -3.3)
France,701294 (342290 -- 1587190),Decreasing,0.77 (0.67 -- 0.98),-0.31 (-0.49 -- -0.022),-2.2 (-31 -- -1.4)
Germany,81559 (45589 -- 195429),Decreasing,0.78 (0.63 -- 0.93),-0.31 (-0.56 -- -0.094),-2.2 (-7.3 -- -1.2)
Greece,105491 (62907 -- 192372),Stable,0.99 (0.9 -- 1.1),-0.0096 (-0.13 -- 0.15),-72 (4.6 -- -5.4)
Hungary,5184 (3022 -- 9775),Decreasing,0.9 (0.79 -- 0.99),-0.14 (-0.29 -- -0.01),-5 (-67 -- -2.4)
Iceland,109 (48 -- 267),Decreasing,0.8 (0.65 -- 0.93),-0.28 (-0.53 -- -0.089),-2.5 (-7.8 -- -1.3)
Ireland,8535 (4214 -- 20293),Likely decreasing,0.9 (0.75 -- 1),-0.14 (-0.36 -- 0.041),-5.1 (17 -- -1.9)
Italy,491925 (209002 -- 1356580),Likely decreasing,0.88 (0.66 -- 1),-0.16 (-0.52 -- 0.053),-4.4 (13 -- -1.3)
Latvia,1530 (816 -- 3339),Decreasing,0.75 (0.62 -- 0.93),-0.36 (-0.58 -- -0.087),-1.9 (-8 -- -1.2)
Liechtenstein,6 (0 -- 37),Decreasing,0.73 (0.45 -- 0.98),-0.39 (-0.96 -- -0.028),-1.8 (-25 -- -0.72)
Lithuania,4333 (2658 -- 8014),Decreasing,0.8 (0.71 -- 0.91),-0.28 (-0.43 -- -0.12),-2.5 (-5.8 -- -1.6)
Luxembourg,1649 (710 -- 4517),Decreasing,0.71 (0.57 -- 0.9),-0.42 (-0.69 -- -0.13),-1.7 (-5.5 -- -1)
Malta,969 (522 -- 1952),Decreasing,0.88 (0.74 -- 1),-0.16 (-0.37 -- -0.0057),-4.3 (-120 -- -1.9)
Netherlands,3918 (2333 -- 6825),Decreasing,0.76 (0.64 -- 0.85),-0.35 (-0.54 -- -0.21),-2 (-3.4 -- -1.3)
Norway,10371 (4728 -- 22499),Decreasing,0.86 (0.77 -- 0.98),-0.19 (-0.33 -- -0.02),-3.7 (-34 -- -2.1)
Poland,7318 (4223 -- 13162),Decreasing,0.59 (0.49 -- 0.69),-0.65 (-0.86 -- -0.45),-1.1 (-1.5 -- -0.81)
Portugal,27092 (16214 -- 46463),Likely decreasing,0.97 (0.89 -- 1),-0.037 (-0.14 -- 0.056),-19 (12 -- -4.9)
Romania,43580 (25116 -- 82748),Decreasing,0.83 (0.74 -- 0.93),-0.24 (-0.38 -- -0.086),-2.9 (-8 -- -1.8)
Slovakia,2405 (1561 -- 4038),Decreasing,0.74 (0.67 -- 0.84),-0.37 (-0.51 -- -0.21),-1.9 (-3.2 -- -1.4)
Slovenia,1672 (817 -- 5053),Decreasing,0.62 (0.5 -- 0.81),-0.59 (-0.85 -- -0.26),-1.2 (-2.7 -- -0.81)
Spain,171539 (90657 -- 407654),Stable,1 (0.85 -- 1.1),0.0092 (-0.2 -- 0.17),76 (4 -- -3.4)
Sweden,24609 (13866 -- 46838),Likely decreasing,0.96 (0.87 -- 1.1),-0.048 (-0.18 -- 0.072),-15 (9.6 -- -3.8)
