region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Portugal,68468 (18343 -- 196285),68468,84701,76593,18343,44141,58445,78846,102399,196285,New confirmed cases by infection date,Likely increasing,0.38
Germany,65709 (26410 -- 274601),65709,101935,132830,26410,44580,56261,77972,109867,274601,New confirmed cases by infection date,Likely decreasing,0.64
Italy,64954 (39625 -- 116285),64954,69116,24301,39625,52156,59701,70132,80659,116285,New confirmed cases by infection date,Likely increasing,0.13
France,32386 (14555 -- 94889),32386,40891,32447,14555,23521,28525,36986,47142,94889,New confirmed cases by infection date,Likely decreasing,0.76
United Kingdom,16823 (5831 -- 101175),16823,32528,67117,5831,10243,13699,20775,31085,101175,New confirmed cases by infection date,Stable,0.55
Greece,10649 (5919 -- 23733),10649,12202,6133,5919,8440,9695,11721,14141,23733,New confirmed cases by infection date,Likely increasing,0.36
Spain,6128 (14 -- 665754),6128,252861,2118000,14,580,2466,14400,47845,665754,New confirmed cases by infection date,Likely decreasing,0.9
Austria,3861 (1601 -- 15425),3861,5910,14583,1601,2722,3351,4483,5956,15425,New confirmed cases by infection date,Likely decreasing,0.74
Netherlands,3525 (1044 -- 10424),3525,4432,3529,1044,2232,2950,4159,5542,10424,New confirmed cases by infection date,Stable,0.54
Belgium,2303 (513 -- 9806),2303,3768,8218,513,1338,1902,2830,4000,9806,New confirmed cases by infection date,Likely decreasing,0.82
Denmark,990 (416 -- 4228),990,1510,1917,416,694,864,1164,1587,4228,New confirmed cases by infection date,Likely decreasing,0.66
Norway,974 (543 -- 2063),974,1097,510,543,763,885,1079,1285,2063,New confirmed cases by infection date,Likely increasing,0.17
Finland,891 (13 -- 38358),891,9382,37253,13,181,495,1693,4620,38358,New confirmed cases by infection date,Stable,0.56
Croatia,628 (309 -- 1414),628,715,369,309,466,562,704,859,1414,New confirmed cases by infection date,Stable,0.46
Switzerland,598 (5 -- 27736),598,6879,32500,5,101,322,1144,3098,27736,New confirmed cases by infection date,Stable,0.56
Poland,586 (166 -- 2041),586,770,687,166,348,480,701,972,2041,New confirmed cases by infection date,Stable,0.42
Luxembourg,577 (171 -- 1864),577,758,744,171,373,489,681,893,1864,New confirmed cases by infection date,Likely decreasing,0.8
Czechia,576 (176 -- 3206),576,1064,2310,176,337,462,721,1086,3206,New confirmed cases by infection date,Stable,0.49
Romania,565 (343 -- 1277),565,662,368,343,455,520,623,740,1277,New confirmed cases by infection date,Likely decreasing,0.77
Malta,456 (186 -- 1327),456,575,454,186,314,397,533,689,1327,New confirmed cases by infection date,Likely increasing,0.15
Sweden,449 (38 -- 2739),449,890,2422,38,226,347,583,867,2739,New confirmed cases by infection date,Likely decreasing,0.6
