region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,1154 (553 -- 2838),1154,1376,871,553,831,1020,1316,1644,2838,New confirmed cases by infection date,Likely decreasing,0.8
Spain,536 (172 -- 1510),536,645,473,172,343,464,620,793,1510,New confirmed cases by infection date,Likely decreasing,0.88
Portugal,430 (229 -- 851),430,475,209,229,326,389,482,581,851,New confirmed cases by infection date,Likely decreasing,0.82
Finland,275 (81 -- 1090),275,403,453,81,170,231,336,478,1090,New confirmed cases by infection date,Likely decreasing,0.72
Greece,253 (123 -- 534),253,286,157,123,190,229,282,335,534,New confirmed cases by infection date,Likely decreasing,0.68
Germany,220 (67 -- 767),220,293,256,67,134,185,268,363,767,New confirmed cases by infection date,Likely decreasing,0.9
Italy,110 (53 -- 243),110,123,62,53,80,97,122,149,243,New confirmed cases by infection date,Decreasing,1
Sweden,101 (31 -- 334),101,132,128,31,62,83,119,159,334,New confirmed cases by infection date,Decreasing,0.98
Austria,99 (37 -- 261),99,118,75,37,67,85,116,146,261,New confirmed cases by infection date,Likely decreasing,0.68
Bulgaria,61 (18 -- 213),61,82,76,18,38,50,73,101,213,New confirmed cases by infection date,Likely decreasing,0.89
Croatia,45 (10 -- 208),45,67,73,10,27,38,56,79,208,New confirmed cases by infection date,Likely decreasing,0.86
Denmark,44 (13 -- 145),44,58,49,13,28,38,51,70,145,New confirmed cases by infection date,Likely decreasing,0.9
Belgium,42 (13 -- 137),42,55,47,13,27,36,49,67,137,New confirmed cases by infection date,Likely decreasing,0.72
Malta,42 (12 -- 165),42,60,67,12,26,35,50,71,165,New confirmed cases by infection date,Likely increasing,0.32
Romania,33 (10 -- 107),33,43,36,10,21,28,40,53,107,New confirmed cases by infection date,Likely decreasing,0.9
Poland,21 (6 -- 74),21,28,27,6,13,18,26,35,74,New confirmed cases by infection date,Likely decreasing,0.87
Ireland,20 (5 -- 73),20,27,24,5,12,17,24,33,73,New confirmed cases by infection date,Decreasing,0.97
Slovenia,15 (3 -- 62),15,22,23,3,8,11,19,27,62,New confirmed cases by infection date,Decreasing,0.98
Estonia,11 (2 -- 49),11,17,20,2,6,8,14,20,49,New confirmed cases by infection date,Likely decreasing,0.81
Hungary,9 (1 -- 46),9,15,16,1,4,7,12,18,46,New confirmed cases by infection date,Likely decreasing,0.89
Latvia,9 (1 -- 41),9,13,14,1,4,6,11,18,41,New confirmed cases by infection date,Decreasing,0.97
