Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,585 (166 -- 2221),Likely increasing,1.1 (0.93 -- 1.4),0.16 (-0.096 -- 0.47),4.3 (1.5 -- -7.2)
Belgium,73559 (22156 -- 237897),Likely increasing,1.1 (0.88 -- 1.3),0.16 (-0.16 -- 0.39),4.5 (1.8 -- -4.3)
Bulgaria,4920 (2211 -- 13371),Increasing,1.6 (1.2 -- 2.1),0.64 (0.28 -- 1),1.1 (0.69 -- 2.5)
Czechia,18955 (8548 -- 43903),Increasing,1.3 (1.1 -- 1.5),0.33 (0.17 -- 0.54),2.1 (1.3 -- 4)
Denmark,3288 (1343 -- 9642),Likely increasing,1.1 (0.85 -- 1.4),0.063 (-0.21 -- 0.44),11 (1.6 -- -3.3)
Greece,321185 (140154 -- 741085),Likely increasing,1.1 (0.97 -- 1.3),0.13 (-0.032 -- 0.29),5.2 (2.4 -- -22)
Hungary,1793 (592 -- 6276),Increasing,1.4 (1.1 -- 1.8),0.41 (0.099 -- 0.76),1.7 (0.91 -- 7)
Iceland,1842 (629 -- 5982),Likely increasing,1.1 (0.89 -- 1.3),0.12 (-0.15 -- 0.38),5.9 (1.8 -- -4.7)
Ireland,29001 (12170 -- 78155),Stable,1 (0.83 -- 1.2),0.014 (-0.24 -- 0.21),51 (3.3 -- -2.9)
Liechtenstein,39 (14 -- 124),Likely increasing,1 (0.83 -- 1.4),0.059 (-0.24 -- 0.45),12 (1.5 -- -2.9)
Lithuania,23338 (11865 -- 51266),Increasing,1.5 (1.3 -- 1.7),0.51 (0.31 -- 0.73),1.4 (0.95 -- 2.2)
Luxembourg,12459 (3432 -- 54212),Likely increasing,1.1 (0.84 -- 1.4),0.11 (-0.22 -- 0.4),6.3 (1.7 -- -3.2)
Malta,7654 (1886 -- 32703),Likely increasing,1.1 (0.75 -- 1.4),0.097 (-0.35 -- 0.41),7.2 (1.7 -- -2)
Poland,127654 (53026 -- 309971),Increasing,1.5 (1.3 -- 1.7),0.5 (0.33 -- 0.71),1.4 (0.97 -- 2.1)
Portugal,58798 (21348 -- 161736),Stable,0.99 (0.76 -- 1.2),-0.011 (-0.35 -- 0.22),-64 (3.2 -- -2)
Romania,234874 (113806 -- 523864),Increasing,1.7 (1.5 -- 2),0.73 (0.57 -- 0.91),0.95 (0.76 -- 1.2)
Slovenia,4449 (1947 -- 10145),Increasing,1.3 (1.1 -- 1.6),0.36 (0.14 -- 0.59),1.9 (1.2 -- 4.9)
Sweden,21896 (10600 -- 49358),Increasing,1.3 (1.1 -- 1.4),0.3 (0.12 -- 0.49),2.3 (1.4 -- 5.6)
