region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,1931 (1035 -- 3991),1931,2167,1072,1035,1472,1753,2143,2565,3991,New confirmed cases by infection date,Decreasing,0.96
Italy,1780 (792 -- 4572),1780,2139,1469,792,1254,1576,2043,2648,4572,New confirmed cases by infection date,Decreasing,0.97
Spain,1140 (426 -- 3109),1140,1420,1182,426,781,986,1330,1695,3109,New confirmed cases by infection date,Likely decreasing,0.84
Finland,1009 (266 -- 3817),1009,1419,1436,266,601,811,1234,1719,3817,New confirmed cases by infection date,Likely decreasing,0.78
Portugal,784 (402 -- 1772),784,902,469,402,610,703,873,1055,1772,New confirmed cases by infection date,Likely increasing,0.37
Greece,754 (443 -- 1534),754,835,366,443,600,690,821,963,1534,New confirmed cases by infection date,Likely decreasing,0.83
Sweden,379 (134 -- 1442),379,562,854,134,242,317,456,632,1442,New confirmed cases by infection date,Likely decreasing,0.94
Bulgaria,225 (108 -- 542),225,264,145,108,169,200,256,320,542,New confirmed cases by infection date,Likely decreasing,0.71
Germany,210 (105 -- 490),210,247,173,105,160,188,236,285,490,New confirmed cases by infection date,Decreasing,1
Denmark,99 (28 -- 373),99,142,144,28,59,81,124,175,373,New confirmed cases by infection date,Decreasing,0.99
Romania,77 (33 -- 181),77,89,62,33,55,68,87,106,181,New confirmed cases by infection date,Decreasing,0.98
Poland,71 (26 -- 221),71,92,75,26,45,60,85,114,221,New confirmed cases by infection date,Decreasing,0.98
Austria,70 (31 -- 167),70,82,57,31,49,61,79,98,167,New confirmed cases by infection date,Decreasing,1
Belgium,69 (28 -- 163),69,78,44,28,49,60,78,98,163,New confirmed cases by infection date,Decreasing,0.99
Ireland,66 (15 -- 283),66,101,121,15,39,54,85,120,283,New confirmed cases by infection date,Likely decreasing,0.93
Slovenia,43 (13 -- 155),43,59,61,13,26,36,52,73,155,New confirmed cases by infection date,Decreasing,0.99
Hungary,37 (11 -- 103),37,44,32,11,23,30,43,56,103,New confirmed cases by infection date,Decreasing,0.96
Lithuania,34 (11 -- 108),34,44,40,11,21,28,40,54,108,New confirmed cases by infection date,Stable,0.5
Estonia,29 (7 -- 91),29,36,32,7,17,24,34,43,91,New confirmed cases by infection date,Likely decreasing,0.93
Malta,19 (4 -- 86),19,29,33,4,11,15,24,35,86,New confirmed cases by infection date,Likely increasing,0.21
Cyprus,4 (0 -- 22),4,6,9,0,2,3,5,8,22,New confirmed cases by infection date,Likely decreasing,0.74
Malta,1.1 (0.88 -- 1.5),1.1,1.1,0.21,0.88,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.21
Lithuania,1 (0.8 -- 1.2),1,1,0.14,0.8,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.5
Portugal,1 (0.9 -- 1.1),1,1,0.077,0.9,0.98,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.37
Slovakia,1 (0 -- 15),1,4,7,0,0,1,2,4,15,New confirmed cases by infection date,Decreasing,0.99
Bulgaria,0.96 (0.82 -- 1.1),0.96,0.96,0.092,0.82,0.91,0.94,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.71
Greece,0.94 (0.81 -- 1),0.94,0.94,0.074,0.81,0.89,0.92,0.96,0.98,1,Effective reproduction no.,Likely decreasing,0.83
Finland,0.9 (0.62 -- 1.1),0.9,0.89,0.15,0.62,0.79,0.86,0.93,0.99,1.1,Effective reproduction no.,Likely decreasing,0.78
Spain,0.9 (0.65 -- 1.1),0.9,0.89,0.14,0.65,0.8,0.87,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.84
Cyprus,0.89 (0.52 -- 1.2),0.89,0.88,0.21,0.52,0.77,0.85,0.93,1,1.2,Effective reproduction no.,Likely decreasing,0.74
France,0.87 (0.74 -- 0.99),0.87,0.87,0.078,0.74,0.81,0.85,0.89,0.92,0.99,Effective reproduction no.,Decreasing,0.96
Estonia,0.83 (0.56 -- 1),0.83,0.81,0.14,0.56,0.73,0.79,0.85,0.91,1,Effective reproduction no.,Likely decreasing,0.93
Hungary,0.83 (0.59 -- 0.99),0.83,0.81,0.12,0.59,0.74,0.79,0.85,0.9,0.99,Effective reproduction no.,Decreasing,0.96
Liechtenstein,0.83 (0.3 -- 1.2),0.83,0.8,0.26,0.3,0.63,0.76,0.88,0.97,1.2,Effective reproduction no.,Likely decreasing,0.79
Italy,0.8 (0.59 -- 0.97),0.8,0.79,0.12,0.59,0.71,0.77,0.83,0.88,0.97,Effective reproduction no.,Decreasing,0.97
Ireland,0.79 (0.52 -- 1),0.79,0.78,0.16,0.52,0.68,0.75,0.83,0.89,1,Effective reproduction no.,Likely decreasing,0.93
Romania,0.79 (0.63 -- 0.94),0.79,0.79,0.097,0.63,0.72,0.76,0.81,0.84,0.94,Effective reproduction no.,Decreasing,0.98
Sweden,0.77 (0.47 -- 1),0.77,0.76,0.17,0.47,0.64,0.73,0.82,0.89,1,Effective reproduction no.,Likely decreasing,0.94
Belgium,0.75 (0.58 -- 0.9),0.75,0.75,0.097,0.58,0.69,0.73,0.78,0.82,0.9,Effective reproduction no.,Decreasing,0.99
Austria,0.74 (0.58 -- 0.89),0.74,0.74,0.094,0.58,0.68,0.72,0.77,0.8,0.89,Effective reproduction no.,Decreasing,1
Poland,0.73 (0.55 -- 0.93),0.73,0.73,0.12,0.55,0.65,0.7,0.76,0.81,0.93,Effective reproduction no.,Decreasing,0.98
Denmark,0.69 (0.48 -- 0.93),0.69,0.7,0.14,0.48,0.6,0.66,0.73,0.8,0.93,Effective reproduction no.,Decreasing,0.99
Slovenia,0.65 (0.45 -- 0.88),0.65,0.65,0.13,0.45,0.56,0.61,0.68,0.74,0.88,Effective reproduction no.,Decreasing,0.99
Germany,0.63 (0.5 -- 0.78),0.63,0.63,0.086,0.5,0.58,0.61,0.65,0.68,0.78,Effective reproduction no.,Decreasing,1
Slovakia,0.57 (0.27 -- 0.9),0.57,0.58,0.19,0.27,0.44,0.51,0.62,0.72,0.9,Effective reproduction no.,Decreasing,0.99
Liechtenstein,0 (0 -- 6),0,1,4,0,0,0,1,2,6,New confirmed cases by infection date,Likely decreasing,0.79
