region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
United Kingdom,124966 (59209 -- 259723),124966,138333,71415,59209,93400,112211,139147,165779,259723,New confirmed cases by infection date,Likely increasing,0.056
Spain,12329 (4197 -- 42520),12329,16801,20091,4197,8573,10852,14069,18312,42520,New confirmed cases by infection date,Likely decreasing,0.74
Portugal,10835 (6953 -- 16951),10835,11292,3158,6953,9107,10166,11631,13030,16951,New confirmed cases by infection date,Likely increasing,0.051
France,4895 (1456 -- 15773),4895,6302,6182,1456,3100,4167,5712,7636,15773,New confirmed cases by infection date,Likely decreasing,0.93
Cyprus,2655 (999 -- 8000),2655,3349,2571,999,1794,2254,3094,4050,8000,New confirmed cases by infection date,Increasing,0.011
Italy,1659 (1061 -- 2396),1659,1687,415,1061,1398,1562,1759,1952,2396,New confirmed cases by infection date,Decreasing,1
Netherlands,1603 (1129 -- 2395),1603,1657,396,1129,1384,1518,1695,1854,2395,New confirmed cases by infection date,Decreasing,0.99
Germany,1475 (630 -- 3169),1475,1632,845,630,1062,1299,1654,1998,3169,New confirmed cases by infection date,Decreasing,0.98
Ireland,1446 (1076 -- 2056),1446,1504,325,1076,1273,1375,1537,1699,2056,New confirmed cases by infection date,Likely decreasing,0.63
Belgium,1196 (611 -- 2414),1196,1316,638,611,906,1083,1328,1556,2414,New confirmed cases by infection date,Decreasing,0.95
Greece,1024 (559 -- 1944),1024,1111,484,559,798,936,1124,1307,1944,New confirmed cases by infection date,Likely decreasing,0.94
Sweden,926 (175 -- 4548),926,1667,5015,175,485,718,1166,1759,4548,New confirmed cases by infection date,Likely decreasing,0.89
Norway,911 (474 -- 2032),911,1037,524,474,682,808,1027,1236,2032,New confirmed cases by infection date,Stable,0.42
Czechia,448 (280 -- 899),448,507,235,280,363,411,489,580,899,New confirmed cases by infection date,Likely decreasing,0.74
Denmark,430 (176 -- 1008),430,502,346,176,301,380,493,600,1008,New confirmed cases by infection date,Decreasing,0.95
Finland,386 (235 -- 1146),386,499,376,235,309,352,431,527,1146,New confirmed cases by infection date,Likely decreasing,0.67
