region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,1168 (561 -- 2176),1168,1251,534,561,893,1053,1281,1533,2176,New confirmed cases by infection date,Stable,0.59
Portugal,628 (319 -- 1395),628,715,378,319,491,576,698,837,1395,New confirmed cases by infection date,Likely increasing,0.31
Spain,455 (212 -- 1028),455,515,270,212,323,398,512,640,1028,New confirmed cases by infection date,Stable,0.53
Greece,428 (223 -- 918),428,485,233,223,331,387,480,581,918,New confirmed cases by infection date,Likely increasing,0.26
Germany,231 (105 -- 502),231,255,125,105,165,203,261,315,502,New confirmed cases by infection date,Stable,0.54
Italy,214 (76 -- 719),214,279,241,76,135,178,248,334,719,New confirmed cases by infection date,Decreasing,0.96
Finland,213 (48 -- 971),213,337,424,48,115,165,270,400,971,New confirmed cases by infection date,Likely decreasing,0.68
Austria,89 (36 -- 181),89,95,44,36,65,78,98,119,181,New confirmed cases by infection date,Stable,0.47
Ireland,67 (26 -- 178),67,80,55,26,45,58,78,95,178,New confirmed cases by infection date,Likely decreasing,0.69
Denmark,40 (14 -- 134),40,53,43,14,25,33,49,67,134,New confirmed cases by infection date,Likely decreasing,0.75
Malta,39 (11 -- 147),39,55,59,11,23,32,47,64,147,New confirmed cases by infection date,Likely increasing,0.35
Belgium,36 (14 -- 83),36,41,22,14,24,32,41,51,83,New confirmed cases by infection date,Stable,0.51
Romania,35 (10 -- 122),35,46,40,10,22,29,41,56,122,New confirmed cases by infection date,Likely decreasing,0.76
Croatia,30 (7 -- 105),30,40,35,7,18,25,36,51,105,New confirmed cases by infection date,Likely decreasing,0.79
Bulgaria,20 (3 -- 86),20,30,33,3,10,16,26,37,86,New confirmed cases by infection date,Decreasing,0.97
Poland,20 (4 -- 81),20,29,36,4,11,16,25,35,81,New confirmed cases by infection date,Likely decreasing,0.7
Latvia,18 (5 -- 79),18,28,35,5,11,15,23,32,79,New confirmed cases by infection date,Likely decreasing,0.8
Hungary,16 (4 -- 62),16,22,23,4,9,13,20,28,62,New confirmed cases by infection date,Stable,0.51
Czechia,13 (2 -- 61),13,21,29,2,7,11,16,24,61,New confirmed cases by infection date,Stable,0.49
Slovenia,9 (1 -- 47),9,15,20,1,5,7,12,18,47,New confirmed cases by infection date,Likely decreasing,0.94
Estonia,6 (0 -- 34),6,10,15,0,2,4,8,12,34,New confirmed cases by infection date,Likely decreasing,0.74
Lithuania,4 (0 -- 19),4,6,7,0,2,3,5,7,19,New confirmed cases by infection date,Stable,0.45
Greece,1.1 (0.91 -- 1.3),1.1,1.1,0.11,0.91,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.26
Austria,1 (0.86 -- 1.2),1,1,0.1,0.86,0.94,0.99,1,1.1,1.2,Effective reproduction no.,Stable,0.47
Belgium,1 (0.77 -- 1.2),1,1,0.14,0.77,0.91,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.51
Czechia,1 (0.76 -- 1.3),1,1,0.17,0.76,0.91,0.97,1,1.1,1.3,Effective reproduction no.,Stable,0.49
Hungary,1 (0.76 -- 1.3),1,1,0.17,0.76,0.9,0.96,1,1.1,1.3,Effective reproduction no.,Stable,0.51
Lithuania,1 (0.67 -- 1.3),1,1,0.18,0.67,0.91,0.98,1.1,1.1,1.3,Effective reproduction no.,Stable,0.45
Malta,1 (0.82 -- 1.3),1,1.1,0.16,0.82,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.35
Portugal,1 (0.92 -- 1.2),1,1.1,0.1,0.92,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.31
Germany,0.99 (0.8 -- 1.2),0.99,1,0.13,0.8,0.91,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.54
Spain,0.99 (0.79 -- 1.2),0.99,1,0.13,0.79,0.91,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.53
France,0.98 (0.82 -- 1.2),0.98,0.98,0.1,0.82,0.91,0.95,1,1,1.2,Effective reproduction no.,Stable,0.59
Ireland,0.95 (0.77 -- 1.2),0.95,0.96,0.12,0.77,0.89,0.93,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.69
Finland,0.94 (0.66 -- 1.2),0.94,0.93,0.17,0.66,0.83,0.9,0.97,1,1.2,Effective reproduction no.,Likely decreasing,0.68
Poland,0.93 (0.72 -- 1.2),0.93,0.94,0.15,0.72,0.85,0.91,0.96,1,1.2,Effective reproduction no.,Likely decreasing,0.7
Romania,0.93 (0.72 -- 1.1),0.93,0.93,0.13,0.72,0.85,0.9,0.95,1,1.1,Effective reproduction no.,Likely decreasing,0.76
Croatia,0.91 (0.63 -- 1.1),0.91,0.89,0.16,0.63,0.78,0.86,0.94,0.98,1.1,Effective reproduction no.,Likely decreasing,0.79
Estonia,0.91 (0.58 -- 1.2),0.91,0.89,0.19,0.58,0.77,0.86,0.94,1,1.2,Effective reproduction no.,Likely decreasing,0.74
Denmark,0.9 (0.66 -- 1.2),0.9,0.9,0.15,0.66,0.8,0.86,0.94,1,1.2,Effective reproduction no.,Likely decreasing,0.75
Latvia,0.9 (0.72 -- 1.2),0.9,0.91,0.14,0.72,0.84,0.88,0.92,0.98,1.2,Effective reproduction no.,Likely decreasing,0.8
Slovenia,0.77 (0.49 -- 1),0.77,0.76,0.16,0.49,0.65,0.72,0.81,0.87,1,Effective reproduction no.,Likely decreasing,0.94
Bulgaria,0.75 (0.51 -- 0.97),0.75,0.75,0.15,0.51,0.65,0.72,0.8,0.85,0.97,Effective reproduction no.,Decreasing,0.97
Italy,0.75 (0.55 -- 0.98),0.75,0.76,0.13,0.55,0.67,0.72,0.78,0.84,0.98,Effective reproduction no.,Decreasing,0.96
