Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,7931 (5387 -- 12035),Likely decreasing,0.91 (0.75 -- 1.1),-0.017 (-0.05 -- 0.019),-40 (37 -- -14)
Belgium,8370 (3240 -- 24031),Stable,0.99 (0.73 -- 1.5),-0.0022 (-0.055 -- 0.07),-320 (9.9 -- -13)
Bulgaria,11914 (7052 -- 20765),Likely increasing,1.1 (0.84 -- 1.5),0.023 (-0.032 -- 0.079),30 (8.8 -- -21)
Croatia,7035 (4928 -- 10123),Stable,1 (0.87 -- 1.2),0.0029 (-0.025 -- 0.031),240 (22 -- -27)
Cyprus,318 (216 -- 441),Decreasing,0.84 (0.72 -- 0.89),-0.032 (-0.057 -- -0.021),-22 (-33 -- -12)
Czechia,5103 (3111 -- 11363),Increasing,1.4 (1.1 -- 2.3),0.056 (0.0097 -- 0.16),12 (4.3 -- 71)
Denmark,3716 (2139 -- 6420),Likely increasing,1.3 (0.96 -- 1.8),0.053 (-0.0082 -- 0.11),13 (6.2 -- -85)
Estonia,4362 (2410 -- 7480),Likely increasing,1.1 (0.79 -- 1.6),0.025 (-0.043 -- 0.082),28 (8.4 -- -16)
Finland,1881 (816 -- 4543),Likely decreasing,0.95 (0.69 -- 1.3),-0.01 (-0.065 -- 0.055),-68 (13 -- -11)
France,17495 (4713 -- 57714),Likely decreasing,0.85 (0.52 -- 1.5),-0.03 (-0.11 -- 0.071),-23 (9.8 -- -6.2)
Germany,37105 (16456 -- 93008),Likely decreasing,0.95 (0.67 -- 1.4),-0.0093 (-0.072 -- 0.069),-74 (10 -- -9.7)
Greece,9838 (7053 -- 14015),Likely decreasing,0.96 (0.79 -- 1.2),-0.0074 (-0.041 -- 0.028),-94 (24 -- -17)
Hungary,3164 (1696 -- 5731),Likely increasing,1.1 (0.84 -- 1.4),0.018 (-0.032 -- 0.062),38 (11 -- -22)
Iceland,74 (2 -- 779),Likely decreasing,0.73 (0.089 -- 2.5),-0.056 (-0.37 -- 0.18),-12 (3.9 -- -1.9)
Ireland,6620 (3677 -- 12337),Likely decreasing,0.98 (0.8 -- 1.2),-0.0033 (-0.039 -- 0.04),-210 (17 -- -18)
Italy,19530 (11617 -- 32718),Stable,1 (0.72 -- 1.5),0.0088 (-0.059 -- 0.074),79 (9.4 -- -12)
Latvia,8335 (5559 -- 14495),Increasing,1.4 (1.2 -- 1.9),0.061 (0.031 -- 0.12),11 (5.7 -- 22)
Liechtenstein,1 (0 -- 9),Decreasing,0.49 (0.16 -- 0.98),-0.12 (-0.29 -- -0.0036),-5.6 (-190 -- -2.4)
Lithuania,10744 (6081 -- 19547),Likely increasing,1.1 (0.77 -- 1.6),0.017 (-0.046 -- 0.085),41 (8.2 -- -15)
Luxembourg,422 (217 -- 800),Stable,1 (0.73 -- 1.5),0.0071 (-0.056 -- 0.072),98 (9.6 -- -12)
Malta,114 (36 -- 488),Likely increasing,1.3 (0.7 -- 3.2),0.05 (-0.063 -- 0.23),14 (3 -- -11)
Netherlands,7149 (2932 -- 20084),Stable,0.95 (0.58 -- 1.7),-0.0092 (-0.093 -- 0.096),-75 (7.2 -- -7.4)
Norway,1563 (630 -- 3425),Likely decreasing,0.76 (0.41 -- 1.2),-0.048 (-0.15 -- 0.036),-14 (19 -- -4.6)
Poland,9318 (6648 -- 14045),Increasing,1.4 (1.2 -- 1.8),0.063 (0.029 -- 0.11),11 (6.3 -- 24)
Portugal,3094 (2015 -- 4857),Stable,1 (0.8 -- 1.3),0.0037 (-0.039 -- 0.052),180 (13 -- -18)
Romania,92581 (71059 -- 131787),Increasing,1.3 (1.1 -- 1.6),0.053 (0.024 -- 0.089),13 (7.8 -- 28)
Slovakia,7648 (2623 -- 16994),Likely increasing,1.2 (0.76 -- 1.6),0.037 (-0.048 -- 0.089),18 (7.8 -- -14)
Slovenia,3107 (1937 -- 5164),Likely decreasing,0.87 (0.68 -- 1.2),-0.024 (-0.068 -- 0.033),-29 (21 -- -10)
Spain,7447 (5272 -- 11203),Likely decreasing,0.87 (0.77 -- 1),-0.025 (-0.047 -- 0.0072),-28 (96 -- -15)
Sweden,3233 (1796 -- 7479),Stable,1.1 (0.78 -- 1.8),0.011 (-0.044 -- 0.11),66 (6.3 -- -16)
Switzerland,5010 (801 -- 16410),Likely decreasing,0.9 (0.45 -- 1.2),-0.02 (-0.14 -- 0.038),-35 (18 -- -5.1)
United Kingdom,104015 (45174 -- 222972),Likely decreasing,0.67 (0.35 -- 1.2),-0.07 (-0.18 -- 0.034),-9.9 (20 -- -3.9)
