Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,3218 (1726 -- 5970),Likely decreasing,0.8 (0.62 -- 1),-0.039 (-0.084 -- 0.006),-18 (120 -- -8.2)
Belgium,80 (1 -- 1228),Likely decreasing,0.51 (0.12 -- 1.1),-0.11 (-0.33 -- 0.025),-6 (28 -- -2.1)
Bulgaria,287 (135 -- 613),Likely decreasing,0.94 (0.7 -- 1.2),-0.01 (-0.062 -- 0.03),-66 (23 -- -11)
Croatia,147 (67 -- 303),Decreasing,0.69 (0.48 -- 0.97),-0.066 (-0.13 -- -0.0061),-11 (-110 -- -5.4)
Cyprus,382 (80 -- 2530),Likely decreasing,0.94 (0.56 -- 1.7),-0.012 (-0.1 -- 0.097),-60 (7.2 -- -6.9)
Czechia,406 (154 -- 894),Likely decreasing,0.77 (0.48 -- 1.1),-0.047 (-0.13 -- 0.018),-15 (38 -- -5.5)
Denmark,622 (87 -- 2758),Likely decreasing,0.77 (0.38 -- 1.1),-0.046 (-0.17 -- 0.022),-15 (32 -- -4.2)
Estonia,203 (63 -- 1742),Likely increasing,1.1 (0.85 -- 2.4),0.018 (-0.03 -- 0.17),39 (4.2 -- -23)
Finland,793 (88 -- 3533),Likely decreasing,0.9 (0.5 -- 1.3),-0.019 (-0.12 -- 0.045),-37 (15 -- -5.8)
France,5292 (1418 -- 21771),Likely decreasing,0.63 (0.36 -- 1.1),-0.081 (-0.17 -- 0.025),-8.6 (28 -- -4)
Germany,21633 (6090 -- 54257),Likely decreasing,0.81 (0.49 -- 1),-0.038 (-0.12 -- 0.0057),-18 (120 -- -5.7)
Greece,0 (0 -- 0),Decreasing,0.023 (0.00025 -- 0.33),-0.52 (-0.87 -- -0.19),-1.3 (-3.7 -- -0.79)
Iceland,26 (3 -- 122),Likely decreasing,0.93 (0.47 -- 1.4),-0.014 (-0.13 -- 0.058),-50 (12 -- -5.3)
Ireland,782 (238 -- 2781),Likely increasing,1 (0.74 -- 1.4),0.0082 (-0.053 -- 0.066),85 (11 -- -13)
Italy,24677 (8049 -- 61145),Likely decreasing,0.88 (0.58 -- 1.2),-0.022 (-0.095 -- 0.028),-31 (25 -- -7.3)
Latvia,200 (24 -- 777),Likely decreasing,0.83 (0.42 -- 1.1),-0.032 (-0.15 -- 0.014),-21 (49 -- -4.7)
Liechtenstein,0 (0 -- 6),Decreasing,0.5 (0.14 -- 0.92),-0.12 (-0.31 -- -0.015),-5.8 (-46 -- -2.2)
Lithuania,679 (222 -- 1601),Likely decreasing,0.95 (0.64 -- 1.2),-0.0095 (-0.079 -- 0.036),-73 (19 -- -8.7)
Luxembourg,159 (31 -- 504),Likely decreasing,0.88 (0.52 -- 1.2),-0.023 (-0.11 -- 0.027),-30 (26 -- -6.2)
Malta,33 (11 -- 71),Likely decreasing,0.73 (0.4 -- 1),-0.055 (-0.16 -- 0.0085),-13 (81 -- -4.5)
Netherlands,2812 (25 -- 49455),Likely decreasing,0.74 (0.081 -- 1.5),-0.054 (-0.38 -- 0.081),-13 (8.6 -- -1.8)
Norway,85 (53 -- 133),Decreasing,0.66 (0.51 -- 0.83),-0.074 (-0.12 -- -0.034),-9.4 (-20 -- -5.9)
Poland,489 (270 -- 935),Likely decreasing,0.83 (0.63 -- 1.1),-0.034 (-0.081 -- 0.023),-21 (31 -- -8.6)
Portugal,0 (0 -- 3),Decreasing,0.12 (0.0048 -- 0.55),-0.33 (-0.67 -- -0.1),-2.1 (-6.6 -- -1)
Romania,310 (11 -- 6167),Stable,0.89 (0.14 -- 3.9),-0.021 (-0.31 -- 0.28),-33 (2.5 -- -2.2)
Slovakia,215 (126 -- 369),Likely decreasing,0.88 (0.7 -- 1.1),-0.024 (-0.062 -- 0.024),-29 (29 -- -11)
Slovenia,437 (216 -- 839),Decreasing,0.66 (0.44 -- 0.91),-0.074 (-0.14 -- -0.016),-9.4 (-43 -- -5)
Spain,3868 (579 -- 34407),Stable,0.99 (0.5 -- 1.7),-0.0017 (-0.12 -- 0.098),-410 (7.1 -- -5.8)
Sweden,607 (124 -- 2865),Likely decreasing,0.67 (0.33 -- 1.1),-0.071 (-0.19 -- 0.024),-9.7 (28 -- -3.7)
Switzerland,1215 (56 -- 8231),Likely decreasing,0.87 (0.31 -- 1.3),-0.024 (-0.19 -- 0.041),-28 (17 -- -3.6)
United Kingdom,8454 (1832 -- 36810),Stable,1 (0.64 -- 1.5),0.0039 (-0.079 -- 0.071),180 (9.8 -- -8.8)
