Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,145 (46 -- 598),Increasing,1.3 (1 -- 1.9),0.36 (0.032 -- 0.84),1.9 (0.83 -- 22)
Belgium,39907 (19049 -- 93344),Increasing,1.5 (1.3 -- 1.7),0.53 (0.31 -- 0.74),1.3 (0.94 -- 2.2)
Bulgaria,546 (291 -- 1226),Likely increasing,1 (0.91 -- 1.2),0.039 (-0.12 -- 0.21),18 (3.2 -- -5.7)
Czechia,4652 (2301 -- 10381),Increasing,1.2 (1 -- 1.3),0.19 (0.039 -- 0.37),3.7 (1.9 -- 18)
Denmark,3247 (1469 -- 7640),Increasing,1.2 (1 -- 1.5),0.26 (0.034 -- 0.55),2.6 (1.3 -- 21)
Estonia,533 (197 -- 1631),Likely increasing,1 (0.83 -- 1.4),0.05 (-0.24 -- 0.42),14 (1.6 -- -2.9)
Greece,136121 (53219 -- 369279),Increasing,1.3 (1.1 -- 1.6),0.33 (0.11 -- 0.59),2.1 (1.2 -- 6.3)
Hungary,266 (124 -- 671),Likely increasing,1 (0.89 -- 1.3),0.052 (-0.14 -- 0.31),13 (2.2 -- -4.8)
Iceland,2187 (761 -- 6879),Increasing,1.3 (1.1 -- 1.6),0.32 (0.1 -- 0.61),2.2 (1.1 -- 6.7)
Ireland,38868 (19186 -- 90605),Increasing,1.2 (1.1 -- 1.4),0.28 (0.1 -- 0.48),2.5 (1.4 -- 6.7)
Liechtenstein,27 (7 -- 140),Likely increasing,1.2 (0.96 -- 1.9),0.27 (-0.056 -- 0.89),2.6 (0.78 -- -12)
Lithuania,3625 (1946 -- 6979),Increasing,1.1 (1 -- 1.3),0.16 (0.022 -- 0.35),4.3 (2 -- 32)
Luxembourg,11317 (4047 -- 34051),Increasing,1.5 (1.2 -- 1.9),0.53 (0.23 -- 0.86),1.3 (0.8 -- 3)
Malta,18881 (5182 -- 62150),Increasing,1.6 (1.3 -- 2),0.62 (0.36 -- 0.93),1.1 (0.75 -- 1.9)
Poland,13993 (7434 -- 29514),Increasing,1.3 (1.2 -- 1.5),0.37 (0.18 -- 0.56),1.9 (1.2 -- 3.9)
Portugal,326815 (52120 -- 1650950),Increasing,1.3 (1 -- 1.8),0.38 (0.023 -- 0.81),1.8 (0.86 -- 30)
Romania,16524 (8159 -- 40258),Increasing,1.3 (1.2 -- 1.5),0.36 (0.18 -- 0.57),1.9 (1.2 -- 3.9)
Slovenia,1544 (561 -- 4409),Increasing,1.2 (1 -- 1.4),0.2 (0.014 -- 0.45),3.5 (1.5 -- 50)
Sweden,6347 (3333 -- 13402),Increasing,1.2 (1.1 -- 1.4),0.26 (0.083 -- 0.47),2.7 (1.5 -- 8.3)
