Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,37 (10 -- 151),Likely increasing,1.1 (0.87 -- 1.4),0.099 (-0.17 -- 0.47),7 (1.5 -- -4.1)
Bulgaria,410 (151 -- 1356),Stable,0.98 (0.8 -- 1.2),-0.026 (-0.28 -- 0.26),-26 (2.6 -- -2.5)
Czechia,1418 (791 -- 2621),Likely increasing,1.1 (0.96 -- 1.3),0.1 (-0.054 -- 0.3),6.9 (2.3 -- -13)
Denmark,761 (362 -- 1848),Likely decreasing,0.97 (0.8 -- 1.2),-0.038 (-0.29 -- 0.24),-18 (2.9 -- -2.4)
Estonia,474 (174 -- 1761),Likely increasing,1 (0.86 -- 1.4),0.059 (-0.18 -- 0.43),12 (1.6 -- -3.8)
Greece,23911 (11261 -- 53755),Likely increasing,1.1 (0.95 -- 1.4),0.11 (-0.07 -- 0.42),6.5 (1.6 -- -9.8)
Hungary,171 (68 -- 470),Likely decreasing,0.91 (0.72 -- 1.1),-0.12 (-0.4 -- 0.098),-5.9 (7.1 -- -1.7)
Iceland,496 (165 -- 1805),Increasing,1.2 (1 -- 1.6),0.28 (0.029 -- 0.66),2.4 (1.1 -- 24)
Ireland,13026 (6892 -- 27641),Increasing,1.2 (1.1 -- 1.3),0.21 (0.095 -- 0.36),3.2 (1.9 -- 7.3)
Latvia,80 (41 -- 158),Stable,1 (0.86 -- 1.2),0.02 (-0.19 -- 0.23),35 (3.1 -- -3.7)
Liechtenstein,4 (0 -- 29),Stable,1 (0.74 -- 1.5),0.057 (-0.37 -- 0.56),12 (1.2 -- -1.9)
Lithuania,1194 (675 -- 2344),Likely decreasing,0.97 (0.87 -- 1.1),-0.035 (-0.18 -- 0.17),-20 (4.2 -- -3.9)
Luxembourg,1240 (537 -- 3100),Increasing,1.2 (1 -- 1.5),0.23 (0.035 -- 0.49),3.1 (1.4 -- 20)
Malta,1608 (550 -- 5180),Increasing,1.5 (1.2 -- 1.9),0.52 (0.23 -- 0.87),1.3 (0.8 -- 3.1)
Poland,2283 (1225 -- 4815),Likely increasing,1 (0.9 -- 1.2),0.044 (-0.13 -- 0.29),16 (2.4 -- -5.5)
Portugal,67729 (29825 -- 174680),Increasing,1.8 (1.5 -- 2.2),0.81 (0.54 -- 1.1),0.86 (0.63 -- 1.3)
Romania,2992 (1473 -- 6298),Likely increasing,1.1 (0.93 -- 1.5),0.13 (-0.094 -- 0.55),5.3 (1.3 -- -7.4)
Slovenia,464 (206 -- 1138),Increasing,1.2 (1 -- 1.5),0.21 (0.00055 -- 0.52),3.3 (1.3 -- 1300)
Sweden,2637 (1451 -- 5442),Likely increasing,1.1 (0.95 -- 1.2),0.066 (-0.064 -- 0.19),11 (3.6 -- -11)
