Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,13 (2 -- 55),Likely decreasing,0.81 (0.53 -- 1),-0.27 (-0.76 -- 0.04),-2.6 (17 -- -0.91)
Bulgaria,358 (106 -- 1338),Decreasing,0.79 (0.58 -- 1),-0.3 (-0.66 -- -0.0022),-2.3 (-310 -- -1)
Czechia,679 (361 -- 1524),Decreasing,0.82 (0.7 -- 0.98),-0.25 (-0.45 -- -0.024),-2.8 (-29 -- -1.5)
Estonia,120 (54 -- 300),Decreasing,0.67 (0.53 -- 0.84),-0.49 (-0.76 -- -0.22),-1.4 (-3.2 -- -0.91)
Greece,15370 (8174 -- 31137),Stable,0.99 (0.85 -- 1.3),-0.019 (-0.2 -- 0.32),-37 (2.2 -- -3.5)
Hungary,220 (97 -- 600),Likely decreasing,0.86 (0.71 -- 1.1),-0.19 (-0.43 -- 0.082),-3.7 (8.5 -- -1.6)
Iceland,71 (26 -- 220),Stable,1 (0.85 -- 1.3),0.029 (-0.2 -- 0.35),24 (2 -- -3.5)
Ireland,2226 (1310 -- 4310),Stable,0.99 (0.88 -- 1.2),-0.0074 (-0.17 -- 0.22),-94 (3.1 -- -4.1)
Liechtenstein,2 (0 -- 16),Likely decreasing,0.9 (0.51 -- 1.2),-0.13 (-0.81 -- 0.25),-5.3 (2.8 -- -0.86)
Lithuania,1177 (689 -- 2264),Decreasing,0.82 (0.72 -- 0.92),-0.25 (-0.42 -- -0.11),-2.8 (-6.5 -- -1.7)
Luxembourg,181 (89 -- 436),Likely decreasing,0.87 (0.73 -- 1),-0.18 (-0.4 -- 0.058),-3.8 (12 -- -1.7)
Malta,47 (14 -- 168),Likely decreasing,0.87 (0.68 -- 1.1),-0.17 (-0.47 -- 0.12),-4 (5.8 -- -1.5)
Norway,728 (416 -- 1487),Likely decreasing,0.92 (0.82 -- 1.1),-0.11 (-0.25 -- 0.1),-6.5 (6.8 -- -2.8)
Poland,977 (594 -- 1825),Decreasing,0.73 (0.62 -- 0.84),-0.39 (-0.59 -- -0.22),-1.8 (-3.2 -- -1.2)
Portugal,1001 (554 -- 2124),Likely decreasing,0.96 (0.85 -- 1.2),-0.052 (-0.21 -- 0.24),-13 (2.9 -- -3.4)
Romania,1735 (1061 -- 3177),Decreasing,0.8 (0.7 -- 0.9),-0.28 (-0.45 -- -0.13),-2.5 (-5.4 -- -1.5)
Slovenia,75 (32 -- 195),Decreasing,0.76 (0.59 -- 0.95),-0.33 (-0.63 -- -0.071),-2.1 (-9.8 -- -1.1)
Sweden,834 (514 -- 1457),Likely decreasing,0.9 (0.81 -- 1.1),-0.13 (-0.26 -- 0.076),-5.3 (9.1 -- -2.7)
