Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,10 (1 -- 47),Decreasing,0.76 (0.5 -- 0.99),-0.34 (-0.84 -- -0.014),-2 (-51 -- -0.82)
Bulgaria,428 (129 -- 1605),Decreasing,0.78 (0.57 -- 0.98),-0.31 (-0.68 -- -0.029),-2.2 (-24 -- -1)
Croatia,216 (108 -- 460),Decreasing,0.73 (0.58 -- 0.86),-0.4 (-0.66 -- -0.19),-1.7 (-3.6 -- -1.1)
Czechia,772 (408 -- 1736),Likely decreasing,0.81 (0.68 -- 1),-0.26 (-0.48 -- 0.012),-2.7 (60 -- -1.4)
Estonia,226 (107 -- 513),Decreasing,0.77 (0.61 -- 0.91),-0.32 (-0.6 -- -0.11),-2.2 (-6.1 -- -1.2)
Greece,12808 (6905 -- 25370),Likely decreasing,0.94 (0.81 -- 1.2),-0.084 (-0.27 -- 0.25),-8.3 (2.8 -- -2.6)
Hungary,150 (61 -- 441),Decreasing,0.77 (0.6 -- 0.95),-0.33 (-0.63 -- -0.058),-2.1 (-12 -- -1.1)
Iceland,44 (14 -- 160),Likely decreasing,0.93 (0.73 -- 1.1),-0.095 (-0.39 -- 0.17),-7.3 (4.1 -- -1.8)
Ireland,2068 (1196 -- 3910),Stable,0.98 (0.84 -- 1.2),-0.024 (-0.22 -- 0.25),-29 (2.7 -- -3.2)
Liechtenstein,2 (0 -- 16),Likely decreasing,0.86 (0.47 -- 1.1),-0.18 (-0.91 -- 0.16),-3.8 (4.4 -- -0.76)
Lithuania,1471 (875 -- 2818),Decreasing,0.83 (0.72 -- 0.96),-0.23 (-0.4 -- -0.049),-3 (-14 -- -1.7)
Luxembourg,182 (86 -- 442),Likely decreasing,0.84 (0.69 -- 1),-0.22 (-0.46 -- 0.0088),-3.1 (79 -- -1.5)
Malta,30 (7 -- 128),Decreasing,0.79 (0.58 -- 0.99),-0.3 (-0.67 -- -0.016),-2.3 (-44 -- -1)
Norway,740 (422 -- 1514),Likely decreasing,0.91 (0.81 -- 1.1),-0.13 (-0.27 -- 0.11),-5.5 (6.6 -- -2.6)
Poland,1402 (858 -- 2495),Decreasing,0.76 (0.65 -- 0.88),-0.35 (-0.54 -- -0.15),-2 (-4.5 -- -1.3)
Portugal,865 (467 -- 1813),Likely decreasing,0.91 (0.8 -- 1.1),-0.11 (-0.29 -- 0.16),-6.1 (4.3 -- -2.4)
Romania,2206 (1348 -- 3968),Decreasing,0.82 (0.71 -- 0.94),-0.25 (-0.43 -- -0.075),-2.7 (-9.2 -- -1.6)
Slovenia,110 (49 -- 302),Decreasing,0.79 (0.63 -- 0.97),-0.29 (-0.57 -- -0.038),-2.4 (-18 -- -1.2)
Sweden,730 (471 -- 1190),Decreasing,0.85 (0.78 -- 0.94),-0.21 (-0.31 -- -0.082),-3.3 (-8.5 -- -2.2)
