region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,4879 (2579 -- 11263),4879,5597,2916,2579,3682,4371,5466,6617,11263,New confirmed cases by infection date,Likely increasing,0.37
Italy,3414 (1408 -- 9765),3414,4228,3470,1408,2387,2947,3874,4940,9765,New confirmed cases by infection date,Likely decreasing,0.83
Finland,1479 (614 -- 4724),1479,1919,1480,614,970,1259,1768,2323,4724,New confirmed cases by infection date,Likely increasing,0.33
Spain,1147 (492 -- 3078),1147,1392,958,492,816,1003,1312,1651,3078,New confirmed cases by infection date,Likely decreasing,0.76
Croatia,772 (321 -- 2119),772,945,657,321,543,678,890,1159,2119,New confirmed cases by infection date,Likely increasing,0.25
Greece,755 (454 -- 1364),755,816,303,454,601,699,830,959,1364,New confirmed cases by infection date,Stable,0.51
Portugal,701 (363 -- 1444),701,775,369,363,526,624,780,918,1444,New confirmed cases by infection date,Stable,0.51
Germany,615 (338 -- 1236),615,684,305,338,477,564,686,811,1236,New confirmed cases by infection date,Decreasing,1
Sweden,608 (203 -- 1884),608,801,731,203,397,514,716,961,1884,New confirmed cases by infection date,Likely decreasing,0.77
Denmark,475 (192 -- 1204),475,562,354,192,331,415,546,690,1204,New confirmed cases by infection date,Likely decreasing,0.77
Bulgaria,358 (170 -- 897),358,430,260,170,260,318,416,532,897,New confirmed cases by infection date,Likely increasing,0.3
Romania,358 (167 -- 870),358,414,231,167,260,319,405,498,870,New confirmed cases by infection date,Likely decreasing,0.88
Slovenia,316 (132 -- 826),316,375,237,132,219,277,365,460,826,New confirmed cases by infection date,Likely decreasing,0.77
Poland,274 (119 -- 795),274,347,296,119,190,240,314,405,795,New confirmed cases by infection date,Decreasing,0.99
Austria,210 (101 -- 491),210,247,178,101,158,189,237,285,491,New confirmed cases by infection date,Decreasing,0.98
Latvia,156 (66 -- 390),156,184,122,66,108,135,176,224,390,New confirmed cases by infection date,Likely decreasing,0.87
Luxembourg,123 (50 -- 312),123,146,91,50,85,107,141,182,312,New confirmed cases by infection date,Stable,0.52
Belgium,111 (43 -- 325),111,136,90,43,77,97,129,169,325,New confirmed cases by infection date,Decreasing,0.99
