Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,24056 (14406 -- 46714),Decreasing,0.76 (0.64 -- 0.88),-0.34 (-0.54 -- -0.16),-2 (-4.2 -- -1.3)
Belgium,13942 (8919 -- 22832),Decreasing,0.74 (0.65 -- 0.83),-0.37 (-0.53 -- -0.23),-1.9 (-3 -- -1.3)
Bulgaria,18355 (10069 -- 37832),Likely decreasing,0.89 (0.79 -- 1),-0.15 (-0.29 -- 0.034),-4.6 (21 -- -2.4)
Croatia,23833 (11198 -- 62727),Decreasing,0.78 (0.57 -- 0.99),-0.31 (-0.68 -- -0.011),-2.2 (-62 -- -1)
Cyprus,14178 (7355 -- 31644),Likely decreasing,0.95 (0.79 -- 1.1),-0.067 (-0.29 -- 0.1),-10 (6.9 -- -2.4)
Czechia,3425 (2120 -- 5821),Decreasing,0.7 (0.61 -- 0.8),-0.44 (-0.61 -- -0.27),-1.6 (-2.5 -- -1.1)
Denmark,8187 (4383 -- 18127),Likely decreasing,0.88 (0.75 -- 1),-0.16 (-0.35 -- 0.02),-4.3 (35 -- -2)
Estonia,3125 (1873 -- 6095),Decreasing,0.83 (0.75 -- 0.93),-0.24 (-0.36 -- -0.088),-2.9 (-7.9 -- -1.9)
Finland,40151 (19518 -- 90247),Likely decreasing,0.79 (0.72 -- 1),-0.29 (-0.41 -- 0.008),-2.4 (86 -- -1.7)
France,421063 (236877 -- 828682),Decreasing,0.76 (0.68 -- 0.88),-0.35 (-0.47 -- -0.17),-2 (-4.1 -- -1.5)
Germany,52001 (29862 -- 90727),Decreasing,0.78 (0.68 -- 0.87),-0.31 (-0.49 -- -0.18),-2.2 (-3.9 -- -1.4)
Greece,124348 (76301 -- 217558),Stable,1 (0.93 -- 1.1),0.0098 (-0.09 -- 0.14),70 (5 -- -7.7)
Hungary,4015 (2320 -- 7618),Decreasing,0.86 (0.73 -- 0.95),-0.19 (-0.39 -- -0.06),-3.7 (-12 -- -1.8)
Iceland,159 (73 -- 369),Likely decreasing,0.9 (0.75 -- 1.1),-0.14 (-0.36 -- 0.18),-5.1 (3.9 -- -1.9)
Ireland,6707 (3718 -- 13480),Likely decreasing,0.9 (0.79 -- 1),-0.13 (-0.3 -- 0.022),-5.2 (31 -- -2.3)
Italy,234334 (103744 -- 626502),Decreasing,0.72 (0.52 -- 0.94),-0.41 (-0.79 -- -0.077),-1.7 (-9 -- -0.88)
Latvia,1134 (606 -- 2314),Decreasing,0.73 (0.63 -- 0.87),-0.39 (-0.57 -- -0.18),-1.8 (-3.9 -- -1.2)
Liechtenstein,10 (1 -- 48),Likely decreasing,0.86 (0.58 -- 1.1),-0.2 (-0.68 -- 0.11),-3.5 (6.2 -- -1)
Lithuania,3775 (2292 -- 6597),Decreasing,0.84 (0.74 -- 0.98),-0.22 (-0.37 -- -0.019),-3.2 (-36 -- -1.9)
Luxembourg,1105 (462 -- 3296),Decreasing,0.72 (0.58 -- 0.89),-0.41 (-0.67 -- -0.14),-1.7 (-5 -- -1)
Malta,788 (429 -- 1570),Decreasing,0.86 (0.73 -- 0.97),-0.19 (-0.4 -- -0.04),-3.6 (-17 -- -1.8)
Netherlands,3759 (2203 -- 7933),Decreasing,0.75 (0.64 -- 0.87),-0.35 (-0.57 -- -0.17),-2 (-4 -- -1.2)
Norway,5470 (3044 -- 11970),Decreasing,0.84 (0.75 -- 0.98),-0.22 (-0.36 -- -0.026),-3.1 (-27 -- -1.9)
Poland,5589 (3058 -- 10247),Decreasing,0.65 (0.51 -- 0.81),-0.53 (-0.81 -- -0.26),-1.3 (-2.6 -- -0.86)
Portugal,24830 (15232 -- 44776),Stable,1 (0.92 -- 1.1),-0.0053 (-0.1 -- 0.1),-130 (6.7 -- -6.6)
Romania,33930 (20815 -- 59721),Decreasing,0.84 (0.76 -- 0.93),-0.22 (-0.35 -- -0.09),-3.2 (-7.7 -- -2)
Slovakia,1419 (831 -- 2808),Decreasing,0.68 (0.58 -- 0.8),-0.48 (-0.68 -- -0.27),-1.4 (-2.5 -- -1)
Slovenia,1558 (690 -- 4170),Decreasing,0.69 (0.54 -- 0.92),-0.46 (-0.76 -- -0.11),-1.5 (-6.3 -- -0.91)
Spain,219606 (96130 -- 491850),Stable,1 (0.82 -- 1.2),0.022 (-0.25 -- 0.24),32 (2.9 -- -2.8)
Sweden,17571 (10339 -- 36829),Decreasing,0.88 (0.82 -- 0.97),-0.16 (-0.25 -- -0.042),-4.4 (-17 -- -2.7)
