Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Belgium,309628 (92174 -- 1308050),Stable,1 (0.78 -- 1.2),0.034 (-0.33 -- 0.27),20 (2.6 -- -2.1)
Bulgaria,16488 (8203 -- 37826),Increasing,1.2 (1 -- 1.5),0.22 (0.0029 -- 0.49),3.2 (1.4 -- 240)
Croatia,44176 (13274 -- 235192),Likely increasing,1.1 (0.88 -- 1.6),0.15 (-0.16 -- 0.64),4.5 (1.1 -- -4.4)
Cyprus,15971 (8812 -- 32708),Likely decreasing,0.91 (0.77 -- 1),-0.12 (-0.33 -- 0.014),-5.7 (51 -- -2.1)
Czechia,155238 (58132 -- 472950),Stable,0.98 (0.69 -- 1.2),-0.03 (-0.45 -- 0.2),-23 (3.5 -- -1.5)
Denmark,24646 (12659 -- 45969),Likely increasing,1.1 (0.99 -- 1.3),0.15 (-0.015 -- 0.34),4.8 (2.1 -- -47)
Estonia,6840 (4111 -- 12468),Likely increasing,1 (0.97 -- 1.1),0.054 (-0.037 -- 0.18),13 (3.9 -- -19)
Finland,12867 (3869 -- 52034),Stable,0.99 (0.77 -- 1.3),-0.011 (-0.34 -- 0.32),-62 (2.1 -- -2.1)
France,1099830 (651852 -- 2037740),Increasing,1.2 (1.1 -- 1.4),0.29 (0.092 -- 0.44),2.4 (1.6 -- 7.6)
Germany,395878 (182709 -- 1166780),Decreasing,0.71 (0.55 -- 0.9),-0.43 (-0.73 -- -0.14),-1.6 (-5 -- -0.95)
Greece,111381 (62163 -- 225387),Decreasing,0.89 (0.77 -- 0.99),-0.14 (-0.33 -- -0.011),-4.8 (-64 -- -2.1)
Hungary,14555 (7882 -- 29694),Likely decreasing,0.9 (0.79 -- 1),-0.13 (-0.3 -- 0.03),-5.5 (23 -- -2.3)
Iceland,540 (225 -- 1770),Decreasing,0.82 (0.66 -- 0.96),-0.25 (-0.51 -- -0.048),-2.8 (-15 -- -1.3)
Ireland,20133 (11256 -- 36763),Likely increasing,1.1 (0.99 -- 1.3),0.17 (-0.015 -- 0.39),4.2 (1.8 -- -47)
Italy,266859 (167424 -- 482076),Decreasing,0.92 (0.83 -- 0.98),-0.11 (-0.23 -- -0.028),-6.3 (-25 -- -3.1)
Latvia,3887 (2303 -- 7316),Likely increasing,1 (0.97 -- 1.1),0.042 (-0.044 -- 0.17),16 (4 -- -16)
Liechtenstein,35 (6 -- 203),Decreasing,0.66 (0.41 -- 0.94),-0.52 (-1.1 -- -0.074),-1.3 (-9.4 -- -0.65)
Lithuania,30015 (9343 -- 110066),Likely decreasing,0.93 (0.73 -- 1.1),-0.087 (-0.4 -- 0.16),-8 (4.4 -- -1.7)
Luxembourg,44905 (19096 -- 114501),Likely increasing,1 (0.77 -- 1.2),0.047 (-0.33 -- 0.21),15 (3.3 -- -2.1)
Malta,2606 (1455 -- 5131),Likely increasing,1 (0.92 -- 1.1),0.031 (-0.11 -- 0.17),22 (4.1 -- -6.1)
Netherlands,43073 (22115 -- 165421),Likely decreasing,0.86 (0.49 -- 1),-0.19 (-0.85 -- 0.054),-3.6 (13 -- -0.82)
Norway,11099 (6988 -- 19629),Increasing,1.2 (1.1 -- 1.3),0.27 (0.11 -- 0.39),2.5 (1.8 -- 6)
Poland,781208 (228344 -- 3016250),Likely increasing,1.1 (0.7 -- 1.4),0.11 (-0.43 -- 0.4),6.2 (1.7 -- -1.6)
Portugal,26999 (7755 -- 81593),Likely decreasing,0.98 (0.77 -- 1.1),-0.033 (-0.33 -- 0.13),-21 (5.4 -- -2.1)
Romania,226347 (112260 -- 499502),Likely increasing,1.1 (0.93 -- 1.2),0.13 (-0.093 -- 0.27),5.2 (2.5 -- -7.5)
Slovakia,29765 (13783 -- 73901),Likely decreasing,0.84 (0.68 -- 1.1),-0.21 (-0.49 -- 0.12),-3.2 (5.6 -- -1.4)
Slovenia,63485 (33505 -- 133165),Likely increasing,1.1 (0.97 -- 1.2),0.1 (-0.045 -- 0.26),6.9 (2.6 -- -16)
Spain,130268 (74769 -- 277463),Stable,1 (0.84 -- 1.2),-0.0028 (-0.22 -- 0.21),-250 (3.3 -- -3.2)
Sweden,14194 (7880 -- 26292),Likely increasing,1.1 (0.91 -- 1.3),0.063 (-0.12 -- 0.29),11 (2.4 -- -6)
