Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Austria,154893 (51650 -- 487098),Likely increasing,1.1 (0.61 -- 2),0.023 (-0.087 -- 0.13),30 (5.5 -- -8)
Belgium,77288600 (6569440 -- 355843000),Increasing,7.9 (4.6 -- 9.8),0.44 (0.31 -- 0.49),1.6 (1.4 -- 2.2)
Bulgaria,4104 (2251 -- 7627),Stable,1 (0.7 -- 1.5),0.0052 (-0.064 -- 0.071),130 (9.8 -- -11)
Croatia,5468 (2565 -- 11745),Likely increasing,1.3 (0.84 -- 1.9),0.043 (-0.031 -- 0.12),16 (5.6 -- -23)
Cyprus,7940 (4410 -- 21797),Likely increasing,1 (0.89 -- 1.5),0.0071 (-0.022 -- 0.071),97 (9.8 -- -32)
Czechia,17325 (4448 -- 97712),Stable,0.97 (0.52 -- 2.1),-0.0059 (-0.11 -- 0.14),-120 (5 -- -6.1)
Denmark,10739 (4496 -- 25791),Likely decreasing,0.73 (0.48 -- 1.1),-0.056 (-0.13 -- 0.017),-12 (41 -- -5.5)
Estonia,2322 (1224 -- 4427),Likely decreasing,0.76 (0.53 -- 1.1),-0.049 (-0.11 -- 0.022),-14 (31 -- -6.4)
Finland,13661 (4981 -- 60992),Stable,0.99 (0.7 -- 1.6),-0.0027 (-0.063 -- 0.088),-260 (7.9 -- -11)
France,319038 (98554 -- 1200070),Likely increasing,1.3 (0.74 -- 2.3),0.045 (-0.053 -- 0.16),15 (4.2 -- -13)
Germany,709263 (349765 -- 1385540),Likely increasing,1.1 (0.75 -- 1.6),0.02 (-0.051 -- 0.087),34 (8 -- -14)
Greece,76657 (42772 -- 140116),Likely increasing,1.2 (0.81 -- 1.6),0.029 (-0.038 -- 0.092),24 (7.6 -- -18)
Hungary,2913 (734 -- 12744),Likely decreasing,0.87 (0.47 -- 1.8),-0.025 (-0.13 -- 0.11),-28 (6.3 -- -5.3)
Iceland,6765 (1884 -- 15468),Stable,1 (0.66 -- 1.2),0.0053 (-0.073 -- 0.039),130 (18 -- -9.5)
Ireland,5526 (1100 -- 34393),Likely decreasing,0.92 (0.49 -- 1.7),-0.016 (-0.12 -- 0.1),-44 (6.9 -- -5.6)
Italy,311014 (181231 -- 497081),Likely increasing,1.4 (0.94 -- 1.8),0.057 (-0.012 -- 0.11),12 (6.2 -- -58)
Latvia,6201 (2962 -- 12853),Likely decreasing,0.75 (0.49 -- 1.1),-0.051 (-0.12 -- 0.02),-14 (35 -- -5.7)
Liechtenstein,548 (294 -- 1205),Likely increasing,1.1 (0.87 -- 1.4),0.013 (-0.026 -- 0.063),53 (11 -- -27)
Lithuania,11653 (4982 -- 30245),Stable,1.1 (0.69 -- 1.7),0.011 (-0.066 -- 0.1),62 (6.8 -- -11)
Luxembourg,4163 (1913 -- 9147),Likely increasing,1.3 (0.79 -- 2),0.041 (-0.041 -- 0.14),17 (5 -- -17)
Malta,1449 (824 -- 2576),Increasing,1.6 (1.1 -- 2.4),0.093 (0.019 -- 0.17),7.5 (4.1 -- 37)
Netherlands,140849 (35370 -- 413551),Stable,0.94 (0.43 -- 1.5),-0.011 (-0.14 -- 0.08),-64 (8.7 -- -4.9)
Norway,4025 (2154 -- 7457),Decreasing,0.65 (0.45 -- 0.97),-0.075 (-0.14 -- -0.0063),-9.3 (-110 -- -5)
Poland,22357 (11698 -- 40560),Likely decreasing,0.89 (0.56 -- 1.4),-0.021 (-0.1 -- 0.057),-32 (12 -- -6.8)
Portugal,19772 (5693 -- 89151),Likely decreasing,0.9 (0.58 -- 1.7),-0.018 (-0.094 -- 0.093),-38 (7.4 -- -7.4)
Romania,14084 (5558 -- 33457),Likely increasing,1.4 (0.66 -- 2.7),0.062 (-0.074 -- 0.2),11 (3.5 -- -9.3)
Slovakia,26387 (10427 -- 64638),Stable,1 (0.56 -- 1.7),-0.00065 (-0.1 -- 0.095),-1100 (7.3 -- -6.9)
Slovenia,11506 (5294 -- 24426),Likely increasing,1.3 (0.79 -- 2.1),0.05 (-0.042 -- 0.14),14 (4.8 -- -16)
Spain,30581 (9854 -- 154130),Likely decreasing,0.87 (0.61 -- 1.5),-0.025 (-0.088 -- 0.081),-27 (8.5 -- -7.9)
Sweden,2911 (481 -- 20328),Stable,0.93 (0.4 -- 2.2),-0.013 (-0.15 -- 0.15),-54 (4.5 -- -4.5)
Switzerland,82346 (37812 -- 262146),Likely increasing,1.1 (0.77 -- 1.7),0.017 (-0.045 -- 0.1),41 (6.8 -- -15)
United Kingdom,133110 (58294 -- 578492),Stable,0.97 (0.78 -- 1.7),-0.0057 (-0.043 -- 0.098),-120 (7.1 -- -16)
