region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,5154 (1426 -- 24068),5154,7892,9255,1426,2997,4222,6415,9097,24068,New confirmed cases by infection date,Likely increasing,0.1
Italy,5080 (1547 -- 20286),5080,7501,7935,1547,2917,4125,6562,9582,20286,New confirmed cases by infection date,Likely decreasing,0.82
Greece,2511 (1263 -- 5346),2511,2804,1352,1263,1859,2208,2850,3391,5346,New confirmed cases by infection date,Increasing,0.028
Croatia,1289 (433 -- 3608),1289,1595,1325,433,800,1069,1536,1991,3608,New confirmed cases by infection date,Likely increasing,0.28
Czechia,1231 (517 -- 3208),1231,1489,1015,517,850,1066,1432,1806,3208,New confirmed cases by infection date,Stable,0.57
Denmark,1124 (336 -- 3825),1124,1515,1461,336,719,940,1333,1810,3825,New confirmed cases by infection date,Likely decreasing,0.69
Portugal,1026 (519 -- 2051),1026,1130,510,519,784,924,1144,1355,2051,New confirmed cases by infection date,Increasing,0.026
Slovenia,656 (222 -- 2170),656,873,843,222,421,560,781,1044,2170,New confirmed cases by infection date,Likely decreasing,0.77
Latvia,414 (176 -- 1109),414,499,310,176,294,363,480,617,1109,New confirmed cases by infection date,Stable,0.49
Hungary,269 (86 -- 893),269,357,332,86,167,225,320,429,893,New confirmed cases by infection date,Likely decreasing,0.73
Romania,229 (105 -- 600),229,282,211,105,167,204,259,330,600,New confirmed cases by infection date,Likely increasing,0.31
Bulgaria,188 (88 -- 445),188,219,131,88,139,166,210,262,445,New confirmed cases by infection date,Likely decreasing,0.68
Estonia,159 (39 -- 680),159,229,241,39,92,128,192,272,680,New confirmed cases by infection date,Likely decreasing,0.67
Ireland,127 (40 -- 452),127,170,166,40,79,106,149,196,452,New confirmed cases by infection date,Likely decreasing,0.75
Malta,88 (24 -- 427),88,201,1936,24,51,72,112,159,427,New confirmed cases by infection date,Increasing,0.005
Lithuania,85 (32 -- 243),85,107,82,32,57,74,101,130,243,New confirmed cases by infection date,Stable,0.47
Slovakia,80 (30 -- 233),80,102,80,30,53,68,94,124,233,New confirmed cases by infection date,Stable,0.56
Malta,1.5 (1.1 -- 2.3),1.5,1.6,0.39,1.1,1.3,1.5,1.6,1.8,2.3,Effective reproduction no.,Increasing,0.005
Greece,1.2 (1 -- 1.3),1.2,1.2,0.099,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.028
Poland,1.2 (0.94 -- 1.5),1.2,1.2,0.19,0.94,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.1
Croatia,1.1 (0.86 -- 1.3),1.1,1.1,0.13,0.86,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.28
Portugal,1.1 (1 -- 1.3),1.1,1.2,0.092,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.026
Latvia,1 (0.8 -- 1.3),1,1,0.15,0.8,0.92,0.97,1,1.1,1.3,Effective reproduction no.,Stable,0.49
Lithuania,1 (0.79 -- 1.3),1,1,0.16,0.79,0.93,0.98,1,1.1,1.3,Effective reproduction no.,Stable,0.47
Romania,1 (0.89 -- 1.3),1,1.1,0.13,0.89,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.31
Slovakia,0.99 (0.78 -- 1.2),0.99,0.98,0.12,0.78,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.56
Czechia,0.98 (0.74 -- 1.2),0.98,0.97,0.14,0.74,0.89,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.57
Bulgaria,0.96 (0.83 -- 1.2),0.96,0.97,0.1,0.83,0.91,0.94,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.68
Denmark,0.95 (0.72 -- 1.2),0.95,0.95,0.14,0.72,0.87,0.92,0.97,1,1.2,Effective reproduction no.,Likely decreasing,0.69
Estonia,0.95 (0.7 -- 1.2),0.95,0.95,0.14,0.7,0.86,0.92,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.67
Hungary,0.93 (0.68 -- 1.1),0.93,0.92,0.14,0.68,0.84,0.91,0.96,1,1.1,Effective reproduction no.,Likely decreasing,0.73
Ireland,0.93 (0.69 -- 1.1),0.93,0.92,0.14,0.69,0.84,0.9,0.95,1,1.1,Effective reproduction no.,Likely decreasing,0.75
Slovenia,0.91 (0.66 -- 1.1),0.91,0.9,0.14,0.66,0.82,0.88,0.95,0.99,1.1,Effective reproduction no.,Likely decreasing,0.77
Italy,0.85 (0.45 -- 1.1),0.85,0.81,0.21,0.45,0.63,0.77,0.91,0.97,1.1,Effective reproduction no.,Likely decreasing,0.82
